|6.6.6
mars_lf97_atl_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  10401.0        597.617        3482.13        7.92700        4.50123     
  10501.0        600.360        3482.15        7.92658        4.50063     
  10601.0        603.099        3482.17        7.92616        4.50004     
  10701.0        605.833        3482.19        7.92575        4.49944     
  10801.0        608.561        3482.21        7.92533        4.49884     
  10901.0        611.285        3482.24        7.92492        4.49825     
  11001.0        614.004        3482.26        7.92450        4.49766     
  11101.0        616.717        3482.28        7.92409        4.49706     
  11201.0        619.426        3482.31        7.92368        4.49647     
  11301.0        622.130        3482.33        7.92328        4.49588     
  11401.0        624.828        3482.36        7.92287        4.49529     
  11501.0        627.522        3482.38        7.92247        4.49470     
  11601.0        630.211        3482.40        7.92207        4.49412     
  11701.0        632.895        3482.43        7.92166        4.49353     
  11801.0        635.573        3482.46        7.92127        4.49294     
  11901.0        638.247        3482.48        7.92087        4.49236     
  12001.0        640.916        3482.51        7.92047        4.49177     
  12101.0        643.580        3482.53        7.92008        4.49119     
  12201.0        646.239        3482.56        7.91969        4.49061     
  12301.0        648.893        3482.59        7.91930        4.49003     
  12401.0        651.543        3482.61        7.91891        4.48945     
  12501.0        654.187        3482.64        7.91823        4.48835     
  12601.0        656.826        3482.67        7.91785        4.48777     
  12701.0        659.461        3482.70        7.91747        4.48720     
  12801.0        662.090        3482.72        7.91709        4.48662     
  12901.0        664.715        3482.75        7.91671        4.48605     
  13001.0        667.335        3482.78        7.91633        4.48547     
  13101.0        669.950        3482.81        7.91595        4.48490     
  13201.0        672.560        3482.84        7.91558        4.48433     
  13301.0        675.165        3482.87        7.91521        4.48376     
  13401.0        677.766        3482.90        7.91484        4.48319     
  13501.0        680.361        3482.94        7.91447        4.48262     
  13601.0        682.952        3482.97        7.91410        4.48205     
  13701.0        685.538        3483.00        7.91374        4.48149     
  13801.0        688.119        3483.03        7.91338        4.48092     
  13901.0        690.695        3482.62        7.91011        4.47812     
  14001.0        693.267        3482.65        7.90975        4.47756     
  14101.0        695.833        3482.68        7.90940        4.47700     
  14201.0        698.395        3482.72        7.90904        4.47644     
  14301.0        700.952        3482.75        7.90869        4.47588     
  14401.0        703.504        3482.79        7.90834        4.47532     
  14501.0        706.052        3482.82        7.90799        4.47476     
  14601.0        708.594        3482.86        7.90765        4.47421     
  14701.0        711.132        3482.89        7.90730        4.47365     
  14801.0        713.665        3482.93        7.90696        4.47310     
  14901.0        716.194        3482.97        7.90662        4.47255     
  15001.0        718.717        3483.00        7.90628        4.47200     
  15101.0        721.236        3483.19        7.90660        4.47171     
  15201.0        723.750        3483.23        7.90626        4.47116     
  15301.0        726.259        3483.26        7.90593        4.47062     
  15401.0        728.764        3483.18        7.90495        4.46964     
