|6.6.6
mars_bf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  27101.0        1187.12        3496.95        7.80732        4.33714     
  27201.0        1189.25        3496.99        7.80707        4.33663     
  27301.0        1191.37        3497.04        7.80682        4.33613     
  27401.0        1193.48        3497.17        7.80697        4.33577     
  27501.0        1195.59        3497.22        7.80675        4.33528     
  27601.0        1197.68        3497.28        7.80654        4.33479     
  27701.0        1199.78        3497.33        7.80633        4.33430     
  27801.0        1201.86        3497.39        7.80612        4.33382     
  27901.0        1203.94        3497.44        7.80592        4.33333     
  28001.0        1206.02        3497.50        7.80572        4.33285     
  28101.0        1208.08        3497.55        7.80552        4.33237     
  28201.0        1210.14        3497.61        7.80530        4.33189     
  28301.0        1212.20        3497.66        7.80509        4.33141     
  28401.0        1214.24        3497.71        7.80488        4.33093     
  28501.0        1216.28        3497.77        7.80468        4.33045     
  28601.0        1218.32        3497.82        7.80447        4.32998     
  28701.0        1220.34        3497.88        7.80428        4.32951     
  28801.0        1222.37        3497.93        7.80408        4.32904     
  28901.0        1224.38        3497.99        7.80390        4.32857     
  29001.0        1226.39        3498.05        7.80371        4.32811     
  29101.0        1228.39        3498.11        7.80353        4.32764     
  29201.0        1230.39        3498.17        7.80335        4.32719     
  29301.0        1232.38        3498.23        7.80318        4.32673     
  29401.0        1234.36        3498.46        7.80381        4.32656     
  29501.0        1236.34        3498.53        7.80370        4.32613     
  29601.0        1238.31        3498.60        7.80360        4.32570     
  29701.0        1240.27        3498.68        7.80350        4.32527     
  29801.0        1242.23        3498.76        7.80341        4.32485     
  29901.0        1244.18        3498.83        7.80331        4.32443     
  30001.0        1246.13        3498.91        7.80323        4.32401     
  30101.0        1248.06        3498.99        7.80314        4.32359     
  30201.0        1250.00        3499.07        7.80306        4.32317     
  30301.0        1251.92        3499.15        7.80299        4.32276     
  30401.0        1253.85        3499.23        7.80290        4.32234     
  30501.0        1255.76        3499.30        7.80280        4.32193     
  30601.0        1257.67        3499.38        7.80271        4.32151     
  30701.0        1259.57        3499.46        7.80261        4.32110     
  30801.0        1261.47        3499.54        7.80253        4.32068     
  30901.0        1263.36        3499.61        7.80245        4.32027     
  31001.0        1265.24        3499.69        7.80237        4.31987     
  31101.0        1267.12        3499.77        7.80229        4.31946     
  31201.0        1268.99        3499.85        7.80222        4.31906     
  31301.0        1270.86        3499.93        7.80213        4.31865     
  31401.0        1272.71        3500.01        7.80203        4.31824     
  31501.0        1274.57        3500.12        7.80215        4.31791     
  31601.0        1276.42        3500.21        7.80213        4.31753     
  31701.0        1278.26        3500.31        7.80212        4.31715     
  31801.0        1280.09        3500.40        7.80211        4.31678     
  31901.0        1281.92        3500.49        7.80210        4.31641     
  32001.0        1283.75        3500.59        7.80210        4.31604     
  32101.0        1285.56        3500.68        7.80208        4.31566     
  32201.0        1287.38        3500.76        7.80203        4.31528     
