|6.6.6
mars_bf97_3.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  19201.0        1393.53        3439.47        7.55493        4.22066     
  19301.0        1394.31        3439.74        7.55584        4.22076     
  19401.0        1395.09        3439.95        7.55638        4.22075     
  19501.0        1395.88        3440.17        7.55701        4.22076     
  19601.0        1396.66        3440.60        7.55879        4.22115     
  19701.0        1397.44        3440.69        7.55875        4.22092     
  19801.0        1398.22        3440.94        7.55956        4.22099     
  19901.0        1399.01        3441.20        7.56036        4.22105     
  20001.0        1399.79        3441.45        7.56117        4.22112     
  20101.0        1400.57        3441.70        7.56198        4.22119     
  20201.0        1401.35        3441.96        7.56278        4.22126     
  20301.0        1402.13        3442.21        7.56359        4.22132     
  20401.0        1402.91        3442.46        7.56439        4.22139     
  20501.0        1403.70        3442.72        7.56520        4.22146     
  20601.0        1404.48        3442.97        7.56600        4.22153     
  20701.0        1405.26        3443.22        7.56681        4.22159     
  20801.0        1406.04        3443.47        7.56761        4.22166     
  20901.0        1406.82        3443.73        7.56842        4.22173     
  21001.0        1407.60        3444.33        7.57104        4.22244     
  21101.0        1408.38        3444.60        7.57194        4.22254     
  21201.0        1409.16        3444.87        7.57283        4.22264     
  21301.0        1409.93        3445.54        7.57583        4.22347     
  21401.0        1410.71        3445.83        7.57681        4.22361     
  21501.0        1411.49        3446.11        7.57780        4.22374     
  21601.0        1412.27        3446.40        7.57879        4.22387     
  21701.0        1413.05        3446.69        7.57977        4.22401     
  21801.0        1413.83        3446.98        7.58076        4.22414     
  21901.0        1414.60        3447.26        7.58174        4.22427     
  22001.0        1415.38        3447.55        7.58273        4.22441     
  22101.0        1416.16        3447.84        7.58371        4.22454     
  22201.0        1416.93        3448.12        7.58469        4.22467     
  22301.0        1417.71        3448.41        7.58567        4.22481     
  22401.0        1418.49        3448.70        7.58666        4.22494     
  22501.0        1419.26        3448.98        7.58764        4.22507     
  22601.0        1420.04        3449.27        7.58862        4.22521     
  22701.0        1420.82        3449.56        7.58960        4.22534     
  22801.0        1421.59        3449.84        7.59058        4.22547     
  22901.0        1422.37        3450.13        7.59156        4.22561     
  23001.0        1423.14        3450.41        7.59254        4.22574     
  23101.0        1423.92        3450.70        7.59352        4.22587     
  23201.0        1424.69        3450.99        7.59450        4.22601     
  23301.0        1425.46        3451.27        7.59548        4.22614     
  23401.0        1426.24        3451.56        7.59646        4.22628     
  23501.0        1427.01        3451.84        7.59743        4.22641     
  23601.0        1427.79        3452.13        7.59841        4.22654     
  23701.0        1428.56        3452.41        7.59939        4.22668     
  23801.0        1429.33        3452.70        7.60037        4.22681     
  23901.0        1430.10        3452.98        7.60134        4.22694     
  24001.0        1430.88        3453.27        7.60232        4.22708     
  24101.0        1431.65        3453.55        7.60329        4.22721     
  24201.0        1432.42        3453.84        7.60427        4.22735     
  24301.0        1433.19        3454.12        7.60524        4.22748     
  24401.0        1433.96        3454.41        7.60622        4.22761     
  24501.0        1434.73        3454.69        7.60719        4.22775     
  24601.0        1435.51        3454.98        7.60816        4.22788     
  24701.0        1436.28        3455.26        7.60913        4.22802     
  24801.0        1437.05        3455.55        7.61011        4.22815     
  24901.0        1437.82        3455.83        7.61108        4.22829     
  25001.0        1438.59        3456.11        7.61205        4.22842     
  25101.0        1439.36        3456.40        7.61302        4.22855     
  25201.0        1440.12        3456.68        7.61399        4.22869     
  25301.0        1440.89        3456.97        7.61496        4.22882     
  25401.0        1441.66        3457.25        7.61593        4.22896     
  25501.0        1442.43        3457.53        7.61690        4.22909     
  25601.0        1443.20        3457.82        7.61787        4.22923     
  25701.0        1443.97        3458.08        7.61875        4.22933     
  25801.0        1444.73        3458.34        7.61957        4.22941     
  25901.0        1445.50        3458.59        7.62040        4.22950     
  26001.0        1446.27        3458.85        7.62122        4.22958     
  26101.0        1447.04        3459.11        7.62204        4.22966     
  26201.0        1447.80        3459.36        7.62286        4.22975     
  26301.0        1448.57        3459.62        7.62368        4.22983     
  26401.0        1449.33        3459.87        7.62450        4.22991     
  26501.0        1450.10        3460.13        7.62532        4.23000     
  26601.0        1450.87        3460.38        7.62614        4.23008     
  26701.0        1451.63        3460.64        7.62695        4.23016     
  26801.0        1452.40        3460.89        7.62777        4.23024     
  26901.0        1453.16        3461.15        7.62859        4.23033     
  27001.0        1453.93        3461.40        7.62941        4.23041     
  27101.0        1454.69        3461.66        7.63023        4.23050     
  27201.0        1455.45        3461.91        7.63104        4.23058     
  27301.0        1456.22        3462.16        7.63186        4.23066     
  27401.0        1456.98        3462.42        7.63268        4.23075     
  27501.0        1457.74        3462.67        7.63349        4.23083     
  27601.0        1458.51        3462.93        7.63431        4.23091     
  27701.0        1459.27        3463.18        7.63513        4.23100     
  27801.0        1460.03        3463.44        7.63594        4.23108     
  27901.0        1460.79        3463.69        7.63676        4.23116     
  28001.0        1461.55        3463.95        7.63757        4.23125     
  28101.0        1462.31        3464.20        7.63839        4.23133     
  28201.0        1463.07        3464.45        7.63920        4.23142     
  28301.0        1463.84        3464.71        7.64002        4.23150     
  28401.0        1464.60        3464.96        7.64083        4.23158     
