|6.6.6
mars_kc08_atm_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          23
P(bar)         T(K)           O              O              Cpx            Gt             Gt             qtz            ky             an             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          Pv            
  42201.0        1441.07        56.6474                 NaN   6.66822        8.60070                 NaN            NaN            NaN            NaN   28.0837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42301.0        1442.36        56.6480                 NaN   6.66462        8.60878                 NaN            NaN            NaN            NaN   28.0786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42401.0        1443.64        56.6485                 NaN   6.66103        8.61686                 NaN            NaN            NaN            NaN   28.0736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42501.0        1444.91        56.6491                 NaN   6.65745        8.62495                 NaN            NaN            NaN            NaN   28.0685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42601.0        1446.18        56.6496                 NaN   6.65388        8.63305                 NaN            NaN            NaN            NaN   28.0634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42701.0        1447.45        56.6502                 NaN   6.65032        8.64116                 NaN            NaN            NaN            NaN   28.0583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42801.0        1448.71        56.6507                 NaN   6.64678        8.64927                 NaN            NaN            NaN            NaN   28.0532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42901.0        1449.97        56.6513                 NaN   6.64324        8.65740                 NaN            NaN            NaN            NaN   28.0481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43001.0        1451.22        56.6426                 NaN   6.66838        8.43552                 NaN            NaN            NaN            NaN   28.2535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1452.47        56.6432                 NaN   6.66425        8.44584                 NaN            NaN            NaN            NaN   28.2467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1453.71        56.6439                 NaN   6.66014        8.45618                 NaN            NaN            NaN            NaN   28.2398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1454.95        56.6445                 NaN   6.65603        8.46652                 NaN            NaN            NaN            NaN   28.2329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1456.19        56.6452                 NaN   6.65194        8.47688                 NaN            NaN            NaN            NaN   28.2260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1457.42        56.6458                 NaN   6.64786        8.48724                 NaN            NaN            NaN            NaN   28.2191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1458.65        56.6624                 NaN   6.59720        8.89407                 NaN            NaN            NaN            NaN   27.8463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1459.87        56.6628                 NaN   6.59381        8.89944                 NaN            NaN            NaN            NaN   27.8439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1461.09        56.6632                 NaN   6.59042        8.90482                 NaN            NaN            NaN            NaN   27.8415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1462.30        56.6637                 NaN   6.58706        8.91022                 NaN            NaN            NaN            NaN   27.8391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1463.51        56.6641                 NaN   6.58370        8.91562                 NaN            NaN            NaN            NaN   27.8366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1464.71        56.6645                 NaN   6.58036        8.92104                 NaN            NaN            NaN            NaN   27.8341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1465.91        56.6514                 NaN   6.62904        8.58266                 NaN            NaN            NaN            NaN   28.1369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1467.11        56.6520                 NaN   6.62495        8.59286                 NaN            NaN            NaN            NaN   28.1301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1468.30        56.6527                 NaN   6.62087        8.60308                 NaN            NaN            NaN            NaN   28.1234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1469.49        56.6614                 NaN   6.58719        8.80919                 NaN            NaN            NaN            NaN   27.9423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1470.67        56.6618                 NaN   6.58391        8.81458                 NaN            NaN            NaN            NaN   27.9397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1471.85        56.6622                 NaN   6.58063        8.81999                 NaN            NaN            NaN            NaN   27.9372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1473.02        56.6626                 NaN   6.57737        8.82540                 NaN            NaN            NaN            NaN   27.9346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1474.20        56.6631                 NaN   6.57412        8.83081                 NaN            NaN            NaN            NaN   27.9320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1475.36        56.6635                 NaN   6.57089        8.83624                 NaN            NaN            NaN            NaN   27.9294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1476.52        56.6639                 NaN   6.56766        8.84167                 NaN            NaN            NaN            NaN   27.9268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1477.68        56.6643                 NaN   6.56445        8.84711                 NaN            NaN            NaN            NaN   27.9241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1478.83        56.6652                 NaN   6.54655        8.88754                 NaN            NaN            NaN            NaN   27.9007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1479.98        56.6656                 NaN   6.54363        8.89210                 NaN            NaN            NaN            NaN   27.8987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1481.13        56.6660                 NaN   6.54072        8.89668                 NaN            NaN            NaN            NaN   27.8966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1482.27        56.6664                 NaN   6.53783        8.90127                 NaN            NaN            NaN            NaN   27.8945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1483.40        56.6668                 NaN   6.53494        8.90587                 NaN            NaN            NaN            NaN   27.8924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1484.54        56.6672                 NaN   6.53207        8.91049                 NaN            NaN            NaN            NaN   27.8902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1485.67        56.6676                 NaN   6.52921        8.91512                 NaN            NaN            NaN            NaN   27.8881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1486.79        56.6680                 NaN   6.52635        8.91977                 NaN            NaN            NaN            NaN   27.8859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1487.91        56.6684                 NaN   6.52351        8.92443                 NaN            NaN            NaN            NaN   27.8837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1489.03        56.6789                 NaN   6.47232        9.19095                 NaN            NaN            NaN            NaN   27.6579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1490.14        56.6792                 NaN   6.46990        9.19361                 NaN            NaN            NaN            NaN   27.6573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1491.25        56.6795                 NaN   6.46750        9.19629                 NaN            NaN            NaN            NaN   27.6567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1492.35        56.6798                 NaN   6.46511        9.19898                 NaN            NaN            NaN            NaN   27.6561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46601.0        1493.45        56.6801                 NaN   6.46273        9.20168                 NaN            NaN            NaN            NaN   27.6555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46701.0        1494.54        56.6804                 NaN   6.46036        9.20439                 NaN            NaN            NaN            NaN   27.6548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46801.0        1495.64        56.6807                 NaN   6.45800        9.20712                 NaN            NaN            NaN            NaN   27.6542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46901.0        1496.72        56.6659                 NaN   6.52538        8.81262                 NaN            NaN            NaN            NaN   27.9961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47001.0        1497.81        56.6664                 NaN   6.52231        8.81942                 NaN            NaN            NaN            NaN   27.9919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47101.0        1498.89        56.6668                 NaN   6.51925        8.82623                 NaN            NaN            NaN            NaN   27.9877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47201.0        1499.96        56.6673                 NaN   6.51620        8.83305                 NaN            NaN            NaN            NaN   27.9835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47301.0        1501.03        56.6678                 NaN   6.51316        8.83987                 NaN            NaN            NaN            NaN   27.9792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47401.0        1502.10        56.6682                 NaN   6.51014        8.84670                 NaN            NaN            NaN            NaN   27.9749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47501.0        1503.16        56.6687                 NaN   6.50712        8.85353                 NaN            NaN            NaN            NaN   27.9706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47601.0        1504.22        56.6692                 NaN   6.50412        8.86037                 NaN            NaN            NaN            NaN   27.9663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47701.0        1505.28        56.6761                 NaN   6.48089        9.02997                 NaN            NaN            NaN            NaN   27.8131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47801.0        1506.33        56.6765                 NaN   6.47811        9.03520                 NaN            NaN            NaN            NaN   27.8102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47901.0        1507.38        56.6769                 NaN   6.47535        9.04044                 NaN            NaN            NaN            NaN   27.8074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48001.0        1508.42        56.6773                 NaN   6.47259        9.04568                 NaN            NaN            NaN            NaN   27.8045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48101.0        1509.46        56.6777                 NaN   6.46984        9.05092                 NaN            NaN            NaN            NaN   27.8016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48201.0        1510.50        56.6781                 NaN   6.46711        9.05618                 NaN            NaN            NaN            NaN   27.7986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48301.0        1511.53        56.6785                 NaN   6.46439        9.06144                 NaN            NaN            NaN            NaN   27.7957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48401.0        1512.56        56.6654                 NaN   6.49529        8.72815                 NaN            NaN            NaN            NaN   28.1111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48501.0        1513.58        56.6660                 NaN   6.49190        8.73665                 NaN            NaN            NaN            NaN   28.1055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48601.0        1514.61        56.6665                 NaN   6.48853        8.74516                 NaN            NaN            NaN            NaN   28.0998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48701.0        1515.62        56.6670                 NaN   6.48517        8.75368                 NaN            NaN            NaN            NaN   28.0942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48801.0        1516.64        56.6675                 NaN   6.48182        8.76221                 NaN            NaN            NaN            NaN   28.0885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  48901.0        1517.64        56.6680                 NaN   6.47848        8.77074                 NaN            NaN            NaN            NaN   28.0827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49001.0        1518.65        56.6686                 NaN   6.47515        8.77928                 NaN            NaN            NaN            NaN   28.0770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49101.0        1519.65        56.6883                 NaN   6.40082        9.29105                 NaN            NaN            NaN            NaN   27.6198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49201.0        1520.65        56.6886                 NaN   6.39827        9.29441                 NaN            NaN            NaN            NaN   27.6187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49301.0        1521.64        56.6890                 NaN   6.39573        9.29778                 NaN            NaN            NaN            NaN   27.6175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49401.0        1522.63        56.6893                 NaN   6.39321        9.30116                 NaN            NaN            NaN            NaN   27.6164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49501.0        1523.62        56.6896                 NaN   6.39070        9.30456                 NaN            NaN            NaN            NaN   27.6152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49601.0        1524.60        56.6899                 NaN   6.38819        9.30798                 NaN            NaN            NaN            NaN   27.6139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49701.0        1525.58        56.6902                 NaN   6.38570        9.31140                 NaN            NaN            NaN            NaN   27.6127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49801.0        1526.56        56.6882                 NaN   6.40605        9.24326                 NaN            NaN            NaN            NaN   27.6625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  49901.0        1527.53        56.6885                 NaN   6.40356        9.24709                 NaN            NaN            NaN            NaN   27.6608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50001.0        1528.50        56.6876                 NaN   6.41660        9.22261                 NaN            NaN            NaN            NaN   27.6731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50101.0        1529.46        56.6882                 NaN   6.41317        9.23381                 NaN            NaN            NaN            NaN   27.6648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50201.0        1530.43        56.6888                 NaN   6.40988        9.24332                 NaN            NaN            NaN            NaN   27.6580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50301.0        1531.38        56.6893                 NaN   6.40661        9.25285                 NaN            NaN            NaN            NaN   27.6512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50401.0        1532.34        56.6899                 NaN   6.40334        9.26239                 NaN            NaN            NaN            NaN   27.6444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50501.0        1533.29        56.6904                 NaN   6.40009        9.27193                 NaN            NaN            NaN            NaN   27.6376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50601.0        1534.23        56.6909                 NaN   6.39685        9.28149                 NaN            NaN            NaN            NaN   27.6307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50701.0        1535.18        56.6915                 NaN   6.39362        9.29106                 NaN            NaN            NaN            NaN   27.6239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50801.0        1536.11        56.6920                 NaN   6.39040        9.30064                 NaN            NaN            NaN            NaN   27.6170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  50901.0        1537.05        56.6858                 NaN   6.40857        9.11766                 NaN            NaN            NaN            NaN   27.7880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51001.0        1537.98        56.6861                 NaN   6.40582        9.12263                 NaN            NaN            NaN            NaN   27.7854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51101.0        1538.91        56.6865                 NaN   6.40308        9.12761                 NaN            NaN            NaN            NaN   27.7828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51201.0        1539.84        56.6869                 NaN   6.40036        9.13259                 NaN            NaN            NaN            NaN   27.7802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51301.0        1540.76        56.6946                 NaN   6.37466        9.34732                 NaN            NaN            NaN            NaN   27.5834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51401.0        1541.67        56.6949                 NaN   6.37262        9.34935                 NaN            NaN            NaN            NaN   27.5832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51501.0        1542.59        56.6951                 NaN   6.37059        9.35139                 NaN            NaN            NaN            NaN   27.5829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51601.0        1543.50        56.6954                 NaN   6.36856        9.35345                 NaN            NaN            NaN            NaN   27.5826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51701.0        1544.41        56.6956                 NaN   6.36655        9.35551                 NaN            NaN            NaN            NaN   27.5823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51801.0        1545.31        56.6959                 NaN   6.36455        9.35758                 NaN            NaN            NaN            NaN   27.5820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  51901.0        1546.21        56.6961                 NaN   6.36256        9.35967                 NaN            NaN            NaN            NaN   27.5817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52001.0        1547.11        56.6963                 NaN   6.36058        9.36176                 NaN            NaN            NaN            NaN   27.5813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52101.0        1548.00        56.6966                 NaN   6.35861        9.36386                 NaN            NaN            NaN            NaN   27.5809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52201.0        1548.89        56.6968                 NaN   6.35665        9.36598                 NaN            NaN            NaN            NaN   27.5805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52301.0        1549.78        56.6971                 NaN   6.35470        9.36810                 NaN            NaN            NaN            NaN   27.5801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52401.0        1550.66        56.6973                 NaN   6.35276        9.37023                 NaN            NaN            NaN            NaN   27.5797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52501.0        1551.54        56.6976                 NaN   6.35084        9.37237                 NaN            NaN            NaN            NaN   27.5792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52601.0        1552.42        56.6978                 NaN   6.34892        9.37453                 NaN            NaN            NaN            NaN   27.5787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52701.0        1553.29        56.6981                 NaN   6.34701        9.37669                 NaN            NaN            NaN            NaN   27.5782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52801.0        1554.16        56.6983                 NaN   6.34511        9.37886                 NaN            NaN            NaN            NaN   27.5777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  52901.0        1555.03        56.6986                 NaN   6.34322        9.38104                 NaN            NaN            NaN            NaN   27.5772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53001.0        1555.89        56.6988                 NaN   6.34135        9.38323                 NaN            NaN            NaN            NaN   27.5766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53101.0        1556.75        56.6991                 NaN   6.33948        9.38543                 NaN            NaN            NaN            NaN   27.5760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53201.0        1557.60        56.6993                 NaN   6.33762        9.38764                 NaN            NaN            NaN            NaN   27.5754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53301.0        1558.46        56.7003                 NaN   6.33244        9.40950                 NaN            NaN            NaN            NaN   27.5577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53401.0        1559.31        56.7006                 NaN   6.33044        9.41270                 NaN            NaN            NaN            NaN   27.5562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53501.0        1560.15        56.7009                 NaN   6.32845        9.41592                 NaN            NaN            NaN            NaN   27.5547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53601.0        1560.99        56.7012                 NaN   6.32646        9.41914                 NaN            NaN            NaN            NaN   27.5532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53701.0        1561.83        56.7015                 NaN   6.32449        9.42237                 NaN            NaN            NaN            NaN   27.5517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53801.0        1562.67        56.7017                 NaN   6.32253        9.42561                 NaN            NaN            NaN            NaN   27.5501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  53901.0        1563.50        56.7020                 NaN   6.32057        9.42886                 NaN            NaN            NaN            NaN   27.5486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54001.0        1564.33        56.7023                 NaN   6.31863        9.43212                 NaN            NaN            NaN            NaN   27.5470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54101.0        1565.16        56.7026                 NaN   6.31669        9.43539                 NaN            NaN            NaN            NaN   27.5453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54201.0        1565.98        56.7029                 NaN   6.31477        9.43867                 NaN            NaN            NaN            NaN   27.5437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54301.0        1566.80        56.7031                 NaN   6.31285        9.44196                 NaN            NaN            NaN            NaN   27.5421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54401.0        1567.62        56.7034                 NaN   6.31095        9.44525                 NaN            NaN            NaN            NaN   27.5404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54501.0        1568.43        56.7037                 NaN   6.30905        9.44856                 NaN            NaN            NaN            NaN   27.5387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54601.0        1569.24        56.7040                 NaN   6.30717        9.45187                 NaN            NaN            NaN            NaN   27.5370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54701.0        1570.05        56.7043                 NaN   6.30529        9.45520                 NaN            NaN            NaN            NaN   27.5353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54801.0        1570.85        56.7045                 NaN   6.30342        9.45853                 NaN            NaN            NaN            NaN   27.5335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  54901.0        1571.65        56.7048                 NaN   6.30156        9.46188                 NaN            NaN            NaN            NaN   27.5318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55001.0        1572.45        56.7051                 NaN   6.29972        9.46523                 NaN            NaN            NaN            NaN   27.5300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55101.0        1573.25        56.7054                 NaN   6.29788        9.46859                 NaN            NaN            NaN            NaN   27.5282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  55201.0        1574.04        56.7056                 NaN   6.29605        9.47196                 NaN            NaN            NaN            NaN   27.5264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
