|6.6.6
mars_ma79_atm_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  1.00000        309.347                 NaN   100.000        32.2832                 NaN            NaN            NaN            NaN   1.29488                 NaN   10.7959       0.296077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101.000        313.918                 NaN   100.000        32.2845                 NaN            NaN            NaN            NaN   1.30254                 NaN   10.8077       0.289600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  201.000        318.476                 NaN   100.000        32.2827                 NaN            NaN            NaN            NaN   1.28886                 NaN   10.7940       0.293661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  301.000        323.023                 NaN   100.000        32.2786                 NaN            NaN            NaN            NaN   1.25861                 NaN   10.7612       0.305352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  401.000        327.558                 NaN   100.000        32.2805                 NaN            NaN            NaN            NaN   1.27677                 NaN   10.7774       0.301485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  501.000        332.082                 NaN   100.000        32.2763                 NaN            NaN            NaN            NaN   1.24237                 NaN   10.7433       0.311503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  601.000        336.594                 NaN   100.000        32.2759                 NaN            NaN            NaN            NaN   1.24165                 NaN   10.7417       0.312339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  701.000        341.095                 NaN   100.000        32.2749                 NaN            NaN            NaN            NaN   1.23480                 NaN   10.7346       0.314560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  801.000        345.584                 NaN   100.000        32.2742                 NaN            NaN            NaN            NaN   1.22986                 NaN   10.7296       0.316033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  901.000        350.061                 NaN   100.000        32.2733                 NaN            NaN            NaN            NaN   1.22459                 NaN   10.7244       0.317455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1001.00        354.527                 NaN   100.000        32.2730                 NaN            NaN            NaN            NaN   1.21756                 NaN   10.7172       0.319584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1101.00        358.982                 NaN   100.000        32.2709                 NaN            NaN            NaN            NaN   1.21083                 NaN   10.7101       0.321569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1201.00        363.425                 NaN   100.000        32.2685                 NaN            NaN            NaN            NaN   1.17272                 NaN   10.6731       0.332183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1301.00        367.856                 NaN   100.000        32.2657                 NaN            NaN            NaN            NaN   1.16867                 NaN   10.6748       0.328639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        372.276                 NaN   100.000        32.2637                 NaN            NaN            NaN            NaN   1.15398                 NaN   10.6604       0.332744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.00        376.685                 NaN   100.000        32.2617                 NaN            NaN            NaN            NaN   1.13931                 NaN   10.6461       0.336842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.00        381.083                 NaN   100.000        32.2598                 NaN            NaN            NaN            NaN   1.12480                 NaN   10.6319       0.340918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.00        385.469                 NaN   100.000        32.2604                 NaN            NaN            NaN            NaN   1.13155                 NaN   10.6386       0.338771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.00        389.844                 NaN   100.000        32.2574                 NaN            NaN            NaN            NaN   1.10547                 NaN   10.6124       0.346726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1901.00        394.207                 NaN   100.000        32.2572                 NaN            NaN            NaN            NaN   1.10538                 NaN   10.6123       0.346692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2001.00        398.559                 NaN   100.000        32.2570                 NaN            NaN            NaN            NaN   1.10528                 NaN   10.6121       0.346658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2101.00        402.900                 NaN   98.9454        31.8857                 NaN            NaN            NaN            NaN  0.628256                 NaN   10.1432        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        407.230                 NaN   98.9318        31.8793                 NaN            NaN            NaN            NaN  0.606958                 NaN   10.1221        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        411.548                 NaN   98.9183        31.8728                 NaN            NaN            NaN            NaN  0.585828                 NaN   10.1011        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        415.856                 NaN   98.9183        31.8727                 NaN            NaN            NaN            NaN  0.585778                 NaN   10.1009        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        420.152                 NaN   98.8928        31.8596                 NaN            NaN            NaN            NaN  0.545672                 NaN   10.0615        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        424.437                 NaN   98.8696        31.8479                 NaN            NaN            NaN            NaN  0.508242                 NaN   10.0248        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        428.711                 NaN   98.8230        31.8234                 NaN            NaN            NaN            NaN  0.435505                 NaN   9.95327        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        432.973                 NaN   98.8184        31.8216                 NaN            NaN            NaN            NaN  0.426823                 NaN   9.94486        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        437.225                 NaN   98.7933        31.8088                 NaN            NaN            NaN            NaN  0.387008                 NaN   9.90577        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        441.466                 NaN   98.7689        31.7964                 NaN            NaN            NaN            NaN  0.347703                 NaN   9.86727        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        445.695                 NaN   98.7452        31.7843                 NaN            NaN            NaN            NaN  0.309741                 NaN   9.83003        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        449.914                 NaN   98.7209        31.7720                 NaN            NaN            NaN            NaN  0.270862                 NaN   9.79194        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        454.121                 NaN   98.7122        31.7678                 NaN            NaN            NaN            NaN  0.256759                 NaN   9.77800        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        458.318                 NaN   98.6611        31.7416                 NaN            NaN            NaN            NaN  0.175408                 NaN   9.69827        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        462.503                 NaN   98.7122        31.7676                 NaN            NaN            NaN            NaN  0.256716                 NaN   9.77781        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        466.678                 NaN   98.6823        31.7538                 NaN            NaN            NaN            NaN  0.208392                 NaN   9.73019        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        470.842                 NaN   89.0250        22.1589                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        474.994                 NaN   89.0258        22.1602                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        479.136                 NaN   89.0259        22.1601                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        483.267                 NaN   89.0286        22.1642                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        487.388                 NaN   89.0306        22.1667                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        491.497                 NaN   89.0276        22.1627                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        495.596                 NaN   89.0288        22.1644                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        499.683                 NaN   89.0286        22.1642                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        503.761                 NaN   89.0340        22.1712                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        507.827                 NaN   89.0348        22.1723                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        511.883                 NaN   89.0357        22.1734                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        515.927                 NaN   89.0366        22.1745                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        519.962                 NaN   89.0385        22.1767                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        523.985                 NaN   89.0394        22.1778                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        527.998                 NaN   89.0397        22.1784                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        532.001                 NaN   89.0396        22.1781                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        535.993                 NaN   89.0414        22.1805                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        539.974                 NaN   89.0426        22.1820                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        543.945                 NaN   89.0426        22.1822                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        547.905                 NaN   89.0433        22.1832                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        551.854                 NaN   89.0440        22.1841                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        555.794                 NaN   89.0383        22.1773                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        559.722                 NaN   89.0443        22.1845                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        563.641                 NaN   89.0452        22.1857                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        567.548                 NaN   89.0461        22.1869                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        571.446                 NaN   89.0418        22.1819                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        575.333                 NaN   89.0479        22.1892                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        579.210                 NaN   89.0488        22.1904                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        583.076                 NaN   89.0497        22.1916                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        586.932                 NaN   89.0506        22.1927                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        590.778                 NaN   89.0515        22.1939                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        594.613                 NaN   89.0470        22.1886                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        598.438                 NaN   89.0535        22.1964                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        602.253                 NaN   89.0544        22.1976                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        606.058                 NaN   89.0550        22.1985                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        609.853                 NaN   89.0559        22.1996                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        613.637                 NaN   89.0566        22.2005                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        617.411                 NaN   89.0575        22.2017                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        621.175                 NaN   89.0558        22.1997                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        624.929                 NaN   89.0569        22.2010                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        628.673                 NaN   89.0581        22.2026                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        632.407                 NaN   89.0594        22.2043                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        636.130                 NaN   89.0607        22.2059                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        639.844                 NaN   89.0620        22.2076                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        643.548                 NaN   89.0642        22.2105                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        647.241                 NaN   89.0643        22.2105                 NaN            NaN            NaN            NaN   0.00000        0.00000        0.00000        0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        650.925                 NaN   89.7996        23.4239                 NaN   1.34346                 NaN            NaN   1.34346        1.34346        1.34346        1.34346        1.34346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        654.598                 NaN   89.7997        23.4239                 NaN   1.34346                 NaN            NaN   1.34346        1.34346        1.34346        1.34346        1.34346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        658.262       0.155717        94.8728        32.3283                 NaN   11.3200                 NaN            NaN   11.3200        11.3200        11.3200        11.3200        11.3200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        661.916       0.155718        94.8729        32.3283                 NaN   11.3201                 NaN            NaN   11.3201        11.3201        11.3201        11.3201        11.3201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        665.560       0.285704        95.7936        34.2668                 NaN   13.5033                 NaN            NaN   13.5033        13.5033        13.5033        13.5033        13.5033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        669.194       0.285705        95.7937        34.2667                 NaN   13.5033                 NaN            NaN   13.5033        13.5033        13.5033        13.5033        13.5033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        672.818       0.285706        95.7937        34.2667                 NaN   13.5034                 NaN            NaN   13.5034        13.5034        13.5034        13.5034        13.5034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        676.432       0.423410        96.7826        36.3454                 NaN   15.8510                 NaN            NaN   15.8510        15.8510        15.8510        15.8510        15.8510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        680.037       0.423412        96.7827        36.3454                 NaN   15.8510                 NaN            NaN   15.8510        15.8510        15.8510        15.8510        15.8510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        683.631       0.568825        97.8413        38.5670                 NaN   18.3667                 NaN            NaN   18.3667        18.3667        18.3667        18.3667        18.3667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        687.216       0.828791        100.000        43.0549                 NaN   23.5756                 NaN            NaN   23.5756        23.5756        23.5756        23.5756        23.5756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        690.792       0.828794        100.000        43.0549                 NaN   23.5756                 NaN            NaN   23.5756        23.5756        23.5756        23.5756        23.5756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        694.357       0.828796        100.000        43.0549                 NaN   23.5757                 NaN            NaN   23.5757        23.5757        23.5757        23.5757        23.5757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        697.913       0.828799        100.000        43.0549                 NaN   23.5758                 NaN            NaN   23.5758        23.5758        23.5758        23.5758        23.5758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        701.458       0.782700        100.000        42.9969                 NaN   23.6622                 NaN            NaN   23.6622        23.6622        23.6622        23.6622        23.6622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        704.995       0.764178        100.000        42.9736                 NaN   23.7000                 NaN            NaN   23.7000        23.7000        23.7000        23.7000        23.7000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        708.521       0.746265        100.000        42.9516                 NaN   23.7355                 NaN            NaN   23.7355        23.7355        23.7355        23.7355        23.7355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        712.038       0.726238        100.000        42.9271                 NaN   23.7754                 NaN            NaN   23.7754        23.7754        23.7754        23.7754        23.7754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        715.546       0.707821        100.000        42.9045                 NaN   23.8120                 NaN            NaN   23.8120        23.8120        23.8120        23.8120        23.8120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        719.043       0.689620        100.000        42.8822                 NaN   23.8480                 NaN            NaN   23.8480        23.8480        23.8480        23.8480        23.8480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        722.531       0.671439        100.000        42.8600                 NaN   23.8840                 NaN            NaN   23.8840        23.8840        23.8840        23.8840        23.8840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        726.010       0.653279        100.000        42.8378                 NaN   23.9199                 NaN            NaN   23.9199        23.9199        23.9199        23.9199        23.9199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        729.479       0.635139        100.000        42.8156                 NaN   23.9559                 NaN            NaN   23.9559        23.9559        23.9559        23.9559        23.9559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        732.938       0.617018        100.000        42.7934                 NaN   23.9917                 NaN            NaN   23.9917        23.9917        23.9917        23.9917        23.9917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        736.388       0.586441        100.000        42.7565                 NaN   24.0533                 NaN            NaN   24.0533        24.0533        24.0533        24.0533        24.0533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        739.829       0.564208        100.000        42.7293                 NaN   24.0979                 NaN            NaN   24.0979        24.0979        24.0979        24.0979        24.0979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        743.260       0.541920        100.000        42.7021                 NaN   24.1427                 NaN            NaN   24.1427        24.1427        24.1427        24.1427        24.1427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        746.681       0.520002        100.000        42.6754                 NaN   24.1866                 NaN            NaN   24.1866        24.1866        24.1866        24.1866        24.1866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11101.0        750.093       0.507135        100.000        42.6598                 NaN   24.2108                 NaN            NaN   24.2108        24.2108        24.2108        24.2108        24.2108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11201.0        753.496       0.488270        100.000        42.6369                 NaN   24.2480                 NaN            NaN   24.2480        24.2480        24.2480        24.2480        24.2480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11301.0        756.889       0.469424        100.000        42.6140                 NaN   24.2852                 NaN            NaN   24.2852        24.2852        24.2852        24.2852        24.2852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11401.0        760.273       0.445843        100.000        42.5852                 NaN   24.3328                 NaN            NaN   24.3328        24.3328        24.3328        24.3328        24.3328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11501.0        763.648       0.426767        100.000        42.5620                 NaN   24.3706                 NaN            NaN   24.3706        24.3706        24.3706        24.3706        24.3706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11601.0        767.013       0.423255        100.000        42.5569                 NaN   24.3771                 NaN            NaN   24.3771        24.3771        24.3771        24.3771        24.3771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11701.0        770.369       0.405000        100.000        42.5346                 NaN   24.4132                 NaN            NaN   24.4132        24.4132        24.4132        24.4132        24.4132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11801.0        773.715       0.264766        100.000        42.3674                 NaN   24.7010                 NaN            NaN   24.7010        24.7010        24.7010        24.7010        24.7010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
