|6.6.6
mars1_2.tab                                                                                         
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  1031.00        1279.80        3306.65        7.21199        4.05552     
  1041.00        1279.84        3306.71        7.21213        4.05559     
  1051.00        1279.89        3306.77        7.21227        4.05566     
  1061.00        1279.94        3306.83        7.21241        4.05573     
  1071.00        1279.99        3306.89        7.21255        4.05580     
  1081.00        1280.03        3306.95        7.21269        4.05587     
  1091.00        1280.08        3307.01        7.21283        4.05594     
  1101.00        1280.13        3307.07        7.21297        4.05601     
  1111.00        1280.18        3307.13        7.21311        4.05608     
  1121.00        1280.22        3307.19        7.21325        4.05615     
  1131.00        1280.27        3307.25        7.21338        4.05622     
  1141.00        1280.32        3307.32        7.21352        4.05629     
  1151.00        1280.36        3307.38        7.21366        4.05636     
  1161.00        1280.41        3307.44        7.21380        4.05643     
  1171.00        1280.46        3307.50        7.21394        4.05650     
  1181.00        1280.51        3307.56        7.21408        4.05657     
  1191.00        1280.55        3307.62        7.21422        4.05664     
  1201.00        1280.60        3307.68        7.21436        4.05670     
  1211.00        1280.65        3307.74        7.21450        4.05677     
  1221.00        1280.70        3307.80        7.21464        4.05684     
  1231.00        1280.74        3307.86        7.21478        4.05691     
  1241.00        1280.79        3307.92        7.21492        4.05698     
  1251.00        1280.84        3307.99        7.21506        4.05705     
  1261.00        1280.89        3308.05        7.21520        4.05712     
  1271.00        1280.93        3308.11        7.21534        4.05719     
  1281.00        1280.98        3308.17        7.21547        4.05726     
  1291.00        1281.03        3308.23        7.21561        4.05733     
  1301.00        1281.08        3308.29        7.21575        4.05740     
  1311.00        1281.12        3308.35        7.21589        4.05747     
  1321.00        1281.17        3308.41        7.21603        4.05754     
  1331.00        1281.22        3308.47        7.21617        4.05761     
  1341.00        1281.27        3308.53        7.21631        4.05768     
  1351.00        1281.31        3308.59        7.21645        4.05775     
  1361.00        1281.36        3308.66        7.21659        4.05782     
  1371.00        1281.41        3308.72        7.21673        4.05789     
  1381.00        1281.46        3308.78        7.21687        4.05796     
  1391.00        1281.50        3308.84        7.21701        4.05803     
  1401.00        1281.55        3308.90        7.21715        4.05809     
  1411.00        1281.60        3308.96        7.21728        4.05816     
  1421.00        1281.65        3309.02        7.21742        4.05823     
  1431.00        1281.69        3309.08        7.21756        4.05830     
  1441.00        1281.74        3309.14        7.21770        4.05837     
  1451.00        1281.79        3309.20        7.21784        4.05844     
  1461.00        1281.84        3309.26        7.21798        4.05851     
  1471.00        1281.89        3309.32        7.21812        4.05858     
  1481.00        1281.93        3309.39        7.21826        4.05865     
  1491.00        1281.98        3309.45        7.21840        4.05872     
  1501.00        1282.03        3309.51        7.21854        4.05879     
  1511.00        1282.08        3309.57        7.21867        4.05886     
  1521.00        1282.12        3309.63        7.21881        4.05893     
  1531.00        1282.17        3309.69        7.21895        4.05900     
  1541.00        1282.22        3309.75        7.21909        4.05907     
  1551.00        1282.27        3309.81        7.21923        4.05914     
  1561.00        1282.31        3309.87        7.21937        4.05921     
  1571.00        1282.36        3309.93        7.21951        4.05928     
  1581.00        1282.41        3309.99        7.21965        4.05935     
  1591.00        1282.46        3310.05        7.21979        4.05941     
  1601.00        1282.51        3310.12        7.21993        4.05948     
  1611.00        1282.55        3310.18        7.22006        4.05955     
  1621.00        1282.60        3310.24        7.22020        4.05962     
  1631.00        1282.65        3310.30        7.22034        4.05969     
  1641.00        1282.70        3310.36        7.22048        4.05976     
  1651.00        1282.75        3310.42        7.22062        4.05983     
  1661.00        1282.79        3310.48        7.22076        4.05990     
  1671.00        1282.84        3310.54        7.22090        4.05997     
  1681.00        1282.89        3310.60        7.22104        4.06004     
  1691.00        1282.94        3310.66        7.22118        4.06011     
  1701.00        1282.98        3310.72        7.22131        4.06018     
  1711.00        1283.03        3310.78        7.22145        4.06025     
  1721.00        1283.08        3310.84        7.22159        4.06032     
  1731.00        1283.13        3310.91        7.22173        4.06039     
  1741.00        1283.18        3310.97        7.22187        4.06046     
  1751.00        1283.22        3311.03        7.22201        4.06053     
  1761.00        1283.27        3311.09        7.22215        4.06059     
  1771.00        1283.32        3311.15        7.22229        4.06066     
  1781.00        1283.37        3311.21        7.22242        4.06073     
  1791.00        1283.42        3311.27        7.22256        4.06080     
  1801.00        1283.46        3311.33        7.22270        4.06087     
  1811.00        1283.51        3311.39        7.22284        4.06094     
  1821.00        1283.56        3311.45        7.22298        4.06101     
  1831.00        1283.61        3311.51        7.22312        4.06108     
  1841.00        1283.66        3311.57        7.22326        4.06115     
  1851.00        1283.70        3311.63        7.22339        4.06122     
  1861.00        1283.75        3311.69        7.22353        4.06129     
  1871.00        1283.80        3311.76        7.22367        4.06136     
  1881.00        1283.85        3311.82        7.22381        4.06143     
  1891.00        1283.90        3311.88        7.22395        4.06150     
  1901.00        1283.94        3311.94        7.22409        4.06157     
  1911.00        1283.99        3312.00        7.22423        4.06164     
  1921.00        1284.04        3312.06        7.22437        4.06170     
  1931.00        1284.09        3312.12        7.22450        4.06177     
  1941.00        1284.14        3312.18        7.22464        4.06184     
  1951.00        1284.19        3312.24        7.22478        4.06191     
  1961.00        1284.23        3312.30        7.22492        4.06198     
  1971.00        1284.28        3312.36        7.22506        4.06205     
  1981.00        1284.33        3312.42        7.22520        4.06212     
  1991.00        1284.38        3312.48        7.22533        4.06219     
  2001.00        1284.43        3312.54        7.22547        4.06226     
  2011.00        1284.47        3312.61        7.22561        4.06233     
  2021.00        1284.52        3312.67        7.22575        4.06240     
  2031.00        1284.57        3312.73        7.22589        4.06247     
  2041.00        1284.62        3312.79        7.22603        4.06254     
  2051.00        1284.67        3312.85        7.22617        4.06261     
  2061.00        1284.72        3312.91        7.22630        4.06268     
  2071.00        1284.76        3312.97        7.22644        4.06275     
  2081.00        1284.81        3313.03        7.22658        4.06281     
  2091.00        1284.86        3313.09        7.22672        4.06288     
  2101.00        1284.91        3313.15        7.22686        4.06295     
  2111.00        1284.96        3313.21        7.22700        4.06302     
  2121.00        1285.01        3313.27        7.22713        4.06309     
  2131.00        1285.05        3313.33        7.22727        4.06316     
  2141.00        1285.10        3313.39        7.22741        4.06323     
  2151.00        1285.15        3313.46        7.22755        4.06330     
  2161.00        1285.20        3313.52        7.22769        4.06337     
  2171.00        1285.25        3313.58        7.22783        4.06344     
  2181.00        1285.30        3313.64        7.22796        4.06351     
  2191.00        1285.34        3313.70        7.22810        4.06358     
  2201.00        1285.39        3313.76        7.22824        4.06365     
  2211.00        1285.44        3313.82        7.22838        4.06372     
  2221.00        1285.49        3313.88        7.22852        4.06378     
  2231.00        1285.54        3313.94        7.22866        4.06385     
  2241.00        1285.59        3314.00        7.22879        4.06392     
  2251.00        1285.63        3314.06        7.22893        4.06399     
  2261.00        1285.68        3314.12        7.22907        4.06406     
  2271.00        1285.73        3314.18        7.22921        4.06413     
  2281.00        1285.78        3314.24        7.22935        4.06420     
  2291.00        1285.83        3314.30        7.22948        4.06427     
  2301.00        1285.88        3314.36        7.22962        4.06434     
  2311.00        1285.92        3314.43        7.22976        4.06441     
  2321.00        1285.97        3314.49        7.22990        4.06448     
  2331.00        1286.02        3314.55        7.23004        4.06455     
  2341.00        1286.07        3314.61        7.23018        4.06462     
  2351.00        1286.12        3314.67        7.23031        4.06469     
  2361.00        1286.17        3314.73        7.23045        4.06475     
  2371.00        1286.22        3314.79        7.23059        4.06482     
  2381.00        1286.26        3314.85        7.23073        4.06489     
  2391.00        1286.31        3314.91        7.23087        4.06496     
  2401.00        1286.36        3314.97        7.23100        4.06503     
  2411.00        1286.41        3315.03        7.23114        4.06510     
  2421.00        1286.46        3315.09        7.23128        4.06517     
  2431.00        1286.51        3315.15        7.23142        4.06524     
  2441.00        1286.56        3315.21        7.23156        4.06531     
  2451.00        1286.60        3315.27        7.23169        4.06538     
  2461.00        1286.65        3315.33        7.23183        4.06545     
  2471.00        1286.70        3315.40        7.23197        4.06552     
  2481.00        1286.75        3315.46        7.23211        4.06559     
  2491.00        1286.80        3315.52        7.23225        4.06566     
  2501.00        1286.85        3315.58        7.23238        4.06572     
  2511.00        1286.90        3315.64        7.23252        4.06579     
  2521.00        1286.95        3315.70        7.23266        4.06586     
  2531.00        1286.99        3315.76        7.23280        4.06593     
  2541.00        1287.04        3315.82        7.23294        4.06600     
  2551.00        1287.09        3315.88        7.23307        4.06607     
  2561.00        1287.14        3315.94        7.23321        4.06614     
  2571.00        1287.19        3316.00        7.23335        4.06621     
  2581.00        1287.24        3316.06        7.23349        4.06628     
  2591.00        1287.29        3316.12        7.23362        4.06635     
  2601.00        1287.34        3316.18        7.23376        4.06642     
  2611.00        1287.38        3316.24        7.23390        4.06649     
  2621.00        1287.43        3316.30        7.23404        4.06656     
  2631.00        1287.48        3316.36        7.23418        4.06662     
  2641.00        1287.53        3316.42        7.23431        4.06669     
  2651.00        1287.58        3316.49        7.23445        4.06676     
  2661.00        1287.63        3316.55        7.23459        4.06683     
  2671.00        1287.68        3316.61        7.23473        4.06690     
  2681.00        1287.73        3316.67        7.23486        4.06697     
