|6.6.6
mars_lf97_atl_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  3201.00        386.426        41.7709                 NaN   98.0974                 NaN   31.1330                 NaN            NaN            NaN   21.3924        21.3924        21.3924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        389.549        41.7834                 NaN   98.0976                 NaN   31.1854                 NaN            NaN            NaN   21.4194        21.4194        21.4194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        392.667        41.7728                 NaN   98.0983                 NaN   31.1437                 NaN            NaN            NaN   21.3981        21.3981        21.3981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        395.779        41.7719                 NaN   98.0983                 NaN   31.1436                 NaN            NaN            NaN   21.3979        21.3979        21.3979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        398.885        41.7549                 NaN   98.1040                 NaN   31.0419                 NaN            NaN            NaN   21.3512        21.3512        21.3512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        401.986        41.8058                 NaN   98.0977                 NaN   31.2916                 NaN            NaN            NaN   21.4733        21.4733        21.4733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        405.082        41.8110                 NaN   98.0976                 NaN   31.3173                 NaN            NaN            NaN   21.4863        21.4863        21.4863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        408.172        41.8179                 NaN   98.0978                 NaN   31.3478                 NaN            NaN            NaN   21.5022        21.5022        21.5022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        411.257        41.8203                 NaN   98.0967                 NaN   31.3676                 NaN            NaN            NaN   21.5112        21.5112        21.5112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        414.336        41.8204                 NaN   98.0982                 NaN   31.3651                 NaN            NaN            NaN   21.5109        21.5109        21.5109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        417.410        41.8196                 NaN   98.0981                 NaN   31.3650                 NaN            NaN            NaN   21.5107        21.5107        21.5107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        420.478        41.8199                 NaN   98.0999                 NaN   31.3621                 NaN            NaN            NaN   21.5105        21.5105        21.5105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        423.541        41.8191                 NaN   98.0999                 NaN   31.3620                 NaN            NaN            NaN   21.5103        21.5103        21.5103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        426.599        45.2613        45.2613        98.0488                 NaN   38.6072        45.2613                 NaN            NaN   28.7341        28.7341        28.7341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        429.651        45.2607        45.2607        98.0489                 NaN   38.5929        45.2607                 NaN            NaN   28.7318        28.7318        28.7318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        432.697        45.2603        45.2603        98.0489                 NaN   38.5924        45.2603                 NaN            NaN   28.7314        28.7314        28.7314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        435.739        41.8794                 NaN   98.0979                 NaN   31.6299                 NaN            NaN            NaN   21.6451        21.6451        21.6451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        438.774        41.8785                 NaN   98.0979                 NaN   31.6298                 NaN            NaN            NaN   21.6449        21.6449        21.6449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        441.805        41.8777                 NaN   98.0979                 NaN   31.6297                 NaN            NaN            NaN   21.6447        21.6447        21.6447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        444.830        41.8768                 NaN   98.0978                 NaN   31.6295                 NaN            NaN            NaN   21.6444        21.6444        21.6444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        447.850        41.8759                 NaN   98.0978                 NaN   31.6294                 NaN            NaN            NaN   21.6442        21.6442        21.6442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        450.864        45.2548        45.2548        98.0493                 NaN   38.6187        45.2548                 NaN            NaN   28.7244        28.7244        28.7244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        453.873        45.2544        45.2544        98.0493                 NaN   38.6183        45.2544                 NaN            NaN   28.7239        28.7239        28.7239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        456.876        45.2539        45.2539        98.0493                 NaN   38.6178        45.2539                 NaN            NaN   28.7234        28.7234        28.7234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        459.875        45.2535        45.2535        98.0495                 NaN   38.6255        45.2535                 NaN            NaN   28.7224        28.7224        28.7224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        462.867        45.2530        45.2530        98.0495                 NaN   38.6251        45.2530                 NaN            NaN   28.7219        28.7219        28.7219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        465.855        45.2526        45.2526        98.0498                 NaN   38.6334        45.2526                 NaN            NaN   28.7208        28.7208        28.7208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        468.837        45.2522        45.2522        98.0498                 NaN   38.6329        45.2522                 NaN            NaN   28.7203        28.7203        28.7203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        471.814        45.2517        45.2517        98.0498                 NaN   38.6325        45.2517                 NaN            NaN   28.7199        28.7199        28.7199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        474.785        45.2479        45.2479        98.0502                 NaN   38.6481        45.2479                 NaN            NaN   28.7148        28.7148        28.7148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        477.752        45.2475        45.2475        98.0502                 NaN   38.6476        45.2475                 NaN            NaN   28.7143        28.7143        28.7143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        480.712        45.2470        45.2470        98.0502                 NaN   38.6472        45.2470                 NaN            NaN   28.7138        28.7138        28.7138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        483.668        45.2493        45.2493        98.0504                 NaN   38.6493        45.2493                 NaN            NaN   28.7161        28.7161        28.7161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        486.618        45.2489        45.2489        98.0504                 NaN   38.6489        45.2489                 NaN            NaN   28.7156        28.7156        28.7156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        489.563        45.2457        45.2457        98.0502                 NaN   38.6458        45.2457                 NaN            NaN   28.7124        28.7124        28.7124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        492.503        45.2453        45.2453        98.0501                 NaN   38.6454        45.2453                 NaN            NaN   28.7119        28.7119        28.7119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        495.437        45.2448        45.2448        98.0501                 NaN   38.6449        45.2448                 NaN            NaN   28.7114        28.7114        28.7114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        498.367        45.2444        45.2444        98.0501                 NaN   38.6445        45.2444                 NaN            NaN   28.7109        28.7109        28.7109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        501.290        45.2440        45.2440        98.0501                 NaN   38.6441        45.2440                 NaN            NaN   28.7105        28.7105        28.7105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        504.209        45.2469        45.2469        98.0526                 NaN   38.6944        45.2469                 NaN            NaN   28.7105        28.7105        28.7105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        507.122        45.2465        45.2465        98.0526                 NaN   38.6939        45.2465                 NaN            NaN   28.7100        28.7100        28.7100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        510.031        45.2461        45.2461        98.0526                 NaN   38.6935        45.2461                 NaN            NaN   28.7096        28.7096        28.7096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        512.933        45.2456        45.2456        98.0525                 NaN   38.6931        45.2456                 NaN            NaN   28.7091        28.7091        28.7091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        515.831        45.2452        45.2452        98.0525                 NaN   38.6926        45.2452                 NaN            NaN   28.7086        28.7086        28.7086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        518.724        45.2448        45.2448        98.0525                 NaN   38.6922        45.2448                 NaN            NaN   28.7081        28.7081        28.7081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        521.611        45.2473        45.2473        98.0537                 NaN   38.7085        45.2473                 NaN            NaN   28.7098        28.7098        28.7098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        524.493        45.2469        45.2469        98.0537                 NaN   38.7080        45.2469                 NaN            NaN   28.7093        28.7093        28.7093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        527.370        45.2469        45.2469        98.0545                 NaN   38.7232        45.2469                 NaN            NaN   28.7085        28.7085        28.7085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        530.241        45.2464        45.2464        98.0545                 NaN   38.7228        45.2464                 NaN            NaN   28.7080        28.7080        28.7080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        533.108        45.2460        45.2460        98.0545                 NaN   38.7223        45.2460                 NaN            NaN   28.7075        28.7075        28.7075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        535.969        45.2496        45.2496        98.0561                 NaN   35.2181        45.2496                 NaN            NaN   28.7102        28.7102        28.7102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        538.825        45.2492        45.2492        98.0561                 NaN   35.2176        45.2492                 NaN            NaN   28.7097        28.7097        28.7097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        541.676        45.2487        45.2487        98.0561                 NaN   35.2172        45.2487                 NaN            NaN   28.7093        28.7093        28.7093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        544.521        45.2473        45.2473        98.0567                 NaN   35.1968        45.2473                 NaN            NaN   28.7068        28.7068        28.7068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        547.362        45.2469        45.2469        98.0567                 NaN   35.1964        45.2469                 NaN            NaN   28.7064        28.7064        28.7064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        550.197        45.2494        45.2494        98.0583                 NaN   38.7781        45.2494                 NaN            NaN   28.7079        28.7079        28.7079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        553.028        45.2490        45.2490        98.0583                 NaN   38.7776        45.2490                 NaN            NaN   28.7074        28.7074        28.7074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        555.853        45.2486        45.2486        98.0582                 NaN   38.7772        45.2486                 NaN            NaN   28.7069        28.7069        28.7069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        558.673        45.2516        45.2516        98.0601                 NaN   35.1603        45.2516                 NaN            NaN   28.7090        28.7090        28.7090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        561.487        45.2512        45.2512        98.0601                 NaN   35.1598        45.2512                 NaN            NaN   28.7085        28.7085        28.7085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        564.297        45.2508        45.2508        98.0601                 NaN   35.1593        45.2508                 NaN            NaN   28.7080        28.7080        28.7080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        567.102        49.0259        49.0259        100.000                 NaN   42.5066        49.0259        5.06653                 NaN   32.7542        32.7542        32.7542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        569.901        49.0255        49.0255        100.000                 NaN   42.5063        49.0255        5.06660                 NaN   32.7538        32.7538        32.7538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        572.696        49.0251        49.0251        100.000                 NaN   42.5059        49.0251        5.06668                 NaN   32.7534        32.7534        32.7534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        575.485        49.0248        49.0248        100.000                 NaN   42.5055        49.0248        5.06675                 NaN   32.7530        32.7530        32.7530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        578.269        49.0244        49.0244        100.000                 NaN   42.5052        49.0244        5.06683                 NaN   32.7526        32.7526        32.7526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        581.048        49.0240        49.0240        100.000                 NaN   42.5048        49.0240        5.06690                 NaN   32.7522        32.7522        32.7522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        583.822        49.0237        49.0237        100.000                 NaN   42.5044        49.0237        5.06698                 NaN   32.7518        32.7518        32.7518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        586.591        49.0233        49.0233        100.000                 NaN   42.5040        49.0233        5.06705                 NaN   32.7514        32.7514        32.7514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        589.355        49.0229        49.0229        100.000                 NaN   42.5037        49.0229        5.06713                 NaN   32.7510        32.7510        32.7510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        592.114        49.0226        49.0226        100.000                 NaN   42.5033        49.0226        5.06720                 NaN   32.7506        32.7506        32.7506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        594.868        49.0222        49.0222        100.000                 NaN   42.5029        49.0222        5.06728                 NaN   32.7502        32.7502        32.7502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        597.617        49.0177        49.0177        100.000                 NaN   42.6816        49.0177        5.00790                 NaN   32.8099        32.8099        32.8099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        600.360        49.0174        49.0174        100.000                 NaN   42.6812        49.0174        5.00798                 NaN   32.8095        32.8095        32.8095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        603.099        49.0170        49.0170        100.000                 NaN   42.6808        49.0170        5.00805                 NaN   32.8091        32.8091        32.8091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        605.833        49.0166        49.0166        100.000                 NaN   42.6805        49.0166        5.00812                 NaN   32.8087        32.8087        32.8087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        608.561        49.0163        49.0163        100.000                 NaN   42.6801        49.0163        5.00820                 NaN   32.8083        32.8083        32.8083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        611.285        49.0159        49.0159        100.000                 NaN   42.6797        49.0159        5.00827                 NaN   32.8079        32.8079        32.8079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        614.004        49.0155        49.0155        100.000                 NaN   42.6793        49.0155        5.00834                 NaN   32.8075        32.8075        32.8075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
