|6.6.6
mars_bf97_atl_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  56401.0        1423.35        25.3689        25.3689        100.000                 NaN   39.0004                 NaN   9.15206                 NaN   25.3689        25.3689        25.3689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56501.0        1424.38        25.3661        25.3661        100.000                 NaN   39.0003                 NaN   9.15409                 NaN   25.3661        25.3661        25.3661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56601.0        1425.41        25.3634        25.3634        100.000                 NaN   39.0001                 NaN   9.15613                 NaN   25.3634        25.3634        25.3634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56701.0        1426.44        25.3606        25.3606        100.000                 NaN   38.9999                 NaN   9.15817                 NaN   25.3606        25.3606        25.3606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56801.0        1427.46        25.3579        25.3579        100.000                 NaN   38.9997                 NaN   9.16020                 NaN   25.3579        25.3579        25.3579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  56901.0        1428.48        25.3552        25.3552        100.000                 NaN   38.9996                 NaN   9.16224                 NaN   25.3552        25.3552        25.3552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57001.0        1429.50        25.3525        25.3525        100.000                 NaN   38.9994                 NaN   9.16429                 NaN   25.3525        25.3525        25.3525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57101.0        1430.52        25.3497        25.3497        100.000                 NaN   38.9992                 NaN   9.16633                 NaN   25.3497        25.3497        25.3497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57201.0        1431.54        25.3470        25.3470        100.000                 NaN   38.9991                 NaN   9.16837                 NaN   25.3470        25.3470        25.3470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57301.0        1432.55        25.3444        25.3444        100.000                 NaN   38.9989                 NaN   9.17042                 NaN   25.3444        25.3444        25.3444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57401.0        1433.56        25.3417        25.3417        100.000                 NaN   38.9987                 NaN   9.17247                 NaN   25.3417        25.3417        25.3417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57501.0        1434.56        25.3390        25.3390        100.000                 NaN   38.9985                 NaN   9.17452                 NaN   25.3390        25.3390        25.3390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57601.0        1435.57        25.3363        25.3363        100.000                 NaN   38.9984                 NaN   9.17657                 NaN   25.3363        25.3363        25.3363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57701.0        1436.57        25.3337        25.3337        100.000                 NaN   38.9982                 NaN   9.17859                 NaN   25.3337        25.3337        25.3337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57801.0        1437.57        25.3311        25.3311        100.000                 NaN   38.9980                 NaN   9.18028                 NaN   25.3311        25.3311        25.3311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  57901.0        1438.57        25.3285        25.3285        100.000                 NaN   38.9979                 NaN   9.18197                 NaN   25.3285        25.3285        25.3285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58001.0        1439.56        25.3259        25.3259        100.000                 NaN   38.9977                 NaN   9.18367                 NaN   25.3259        25.3259        25.3259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58101.0        1440.55        25.3234        25.3234        100.000                 NaN   38.9976                 NaN   9.18536                 NaN   25.3234        25.3234        25.3234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58201.0        1441.54        25.3208        25.3208        100.000                 NaN   38.9974                 NaN   9.18706                 NaN   25.3208        25.3208        25.3208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58301.0        1442.53        25.3182        25.3182        100.000                 NaN   38.9972                 NaN   9.18876                 NaN   25.3182        25.3182        25.3182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58401.0        1443.51        25.3157        25.3157        100.000                 NaN   38.9971                 NaN   9.19046                 NaN   25.3157        25.3157        25.3157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58501.0        1444.50        25.3132        25.3132        100.000                 NaN   38.9969                 NaN   9.19216                 NaN   25.3132        25.3132        25.3132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58601.0        1445.47        25.3134        25.3134        100.000                 NaN   38.9966                 NaN   9.19801                 NaN   25.3134        25.3134        25.3134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58701.0        1446.45        25.3112        25.3112        100.000                 NaN   38.9964                 NaN   9.20017                 NaN   25.3112        25.3112        25.3112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58801.0        1447.43        25.3090        25.3090        100.000                 NaN   38.9962                 NaN   9.20233                 NaN   25.3090        25.3090        25.3090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  58901.0        1448.40        25.3068        25.3068        100.000                 NaN   38.9961                 NaN   9.20449                 NaN   25.3068        25.3068        25.3068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59001.0        1449.37        25.3046        25.3046        100.000                 NaN   38.9959                 NaN   9.20666                 NaN   25.3046        25.3046        25.3046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59101.0        1450.34        25.3024        25.3024        100.000                 NaN   38.9957                 NaN   9.20882                 NaN   25.3024        25.3024        25.3024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59201.0        1451.30        25.3003        25.3003        100.000                 NaN   38.9956                 NaN   9.21099                 NaN   25.3003        25.3003        25.3003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59301.0        1452.26        25.2981        25.2981        100.000                 NaN   38.9954                 NaN   9.21316                 NaN   25.2981        25.2981        25.2981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59401.0        1453.22        25.2959        25.2959        100.000                 NaN   38.9952                 NaN   9.21533                 NaN   25.2959        25.2959        25.2959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59501.0        1454.18        25.2935        25.2935        100.000                 NaN   38.9950                 NaN   9.21743                 NaN   25.2935        25.2935        25.2935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59601.0        1455.13        25.2906        25.2906        100.000                 NaN   38.9949                 NaN   9.21941                 NaN   25.2906        25.2906        25.2906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59701.0        1456.09        25.2878        25.2878        100.000                 NaN   38.9947                 NaN   9.22139                 NaN   25.2878        25.2878        25.2878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59801.0        1457.04        25.2849        25.2849        100.000                 NaN   38.9946                 NaN   9.22337                 NaN   25.2849        25.2849        25.2849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  59901.0        1457.99        25.2820        25.2820        100.000                 NaN   38.9944                 NaN   9.22535                 NaN   25.2820        25.2820        25.2820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60001.0        1458.93        25.2792        25.2792        100.000                 NaN   38.9942                 NaN   9.22733                 NaN   25.2792        25.2792        25.2792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60101.0        1459.87        25.2763        25.2763        100.000                 NaN   38.9941                 NaN   9.22932                 NaN   25.2763        25.2763        25.2763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60201.0        1460.81        25.2735        25.2735        100.000                 NaN   38.9939                 NaN   9.23130                 NaN   25.2735        25.2735        25.2735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60301.0        1461.75        25.2707        25.2707        100.000                 NaN   38.9938                 NaN   9.23329                 NaN   25.2707        25.2707        25.2707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60401.0        1462.69        25.2678        25.2678        100.000                 NaN   38.9936                 NaN   9.23528                 NaN   25.2678        25.2678        25.2678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60501.0        1463.62        25.2650        25.2650        100.000                 NaN   38.9934                 NaN   9.23728                 NaN   25.2650        25.2650        25.2650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60601.0        1464.55        25.2622        25.2622        100.000                 NaN   38.9933                 NaN   9.23927                 NaN   25.2622        25.2622        25.2622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60701.0        1465.48        25.2594        25.2594        100.000                 NaN   38.9931                 NaN   9.24127                 NaN   25.2594        25.2594        25.2594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60801.0        1466.41        25.2567        25.2567        100.000                 NaN   38.9930                 NaN   9.24327                 NaN   25.2567        25.2567        25.2567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  60901.0        1467.33        25.2539        25.2539        100.000                 NaN   38.9928                 NaN   9.24527                 NaN   25.2539        25.2539        25.2539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61001.0        1468.25        25.2511        25.2511        100.000                 NaN   38.9927                 NaN   9.24727                 NaN   25.2511        25.2511        25.2511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61101.0        1469.17        25.2484        25.2484        100.000                 NaN   38.9925                 NaN   9.24927                 NaN   25.2484        25.2484        25.2484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61201.0        1470.09        25.2456        25.2456        100.000                 NaN   38.9923                 NaN   9.25128                 NaN   25.2456        25.2456        25.2456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61301.0        1471.00        25.2429        25.2429        100.000                 NaN   38.9922                 NaN   9.25328                 NaN   25.2429        25.2429        25.2429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61401.0        1471.92        25.2402        25.2402        100.000                 NaN   38.9920                 NaN   9.25529                 NaN   25.2402        25.2402        25.2402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61501.0        1472.83        25.2374        25.2374        100.000                 NaN   38.9919                 NaN   9.25730                 NaN   25.2374        25.2374        25.2374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61601.0        1473.73        25.2347        25.2347        100.000                 NaN   38.9917                 NaN   9.25932                 NaN   25.2347        25.2347        25.2347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61701.0        1474.64        25.2320        25.2320        100.000                 NaN   38.9916                 NaN   9.26133                 NaN   25.2320        25.2320        25.2320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61801.0        1475.54        25.2293        25.2293        100.000                 NaN   38.9914                 NaN   9.26335                 NaN   25.2293        25.2293        25.2293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  61901.0        1476.44        25.2363        25.2363        100.000                 NaN   38.9908                 NaN   9.27773                 NaN   25.2363        25.2363        25.2363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62001.0        1477.34        25.2340        25.2340        100.000                 NaN   38.9906                 NaN   9.28024                 NaN   25.2340        25.2340        25.2340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62101.0        1478.23        25.2317        25.2317        100.000                 NaN   38.9904                 NaN   9.28275                 NaN   25.2317        25.2317        25.2317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62201.0        1479.13        25.2294        25.2294        100.000                 NaN   38.9903                 NaN   9.28526                 NaN   25.2294        25.2294        25.2294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62301.0        1480.02        25.2272        25.2272        100.000                 NaN   38.9901                 NaN   9.28778                 NaN   25.2272        25.2272        25.2272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62401.0        1480.91        25.2249        25.2249        100.000                 NaN   38.9899                 NaN   9.29029                 NaN   25.2249        25.2249        25.2249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62501.0        1481.79        25.2227        25.2227        100.000                 NaN   38.9898                 NaN   9.29281                 NaN   25.2227        25.2227        25.2227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62601.0        1482.68        25.2204        25.2204        100.000                 NaN   38.9896                 NaN   9.29532                 NaN   25.2204        25.2204        25.2204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62701.0        1483.56        25.2182        25.2182        100.000                 NaN   38.9894                 NaN   9.29784                 NaN   25.2182        25.2182        25.2182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62801.0        1484.44        25.2159        25.2159        100.000                 NaN   38.9893                 NaN   9.30035                 NaN   25.2159        25.2159        25.2159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  62901.0        1485.32        25.2137        25.2137        100.000                 NaN   38.9891                 NaN   9.30287                 NaN   25.2137        25.2137        25.2137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63001.0        1486.19        25.2115        25.2115        100.000                 NaN   38.9889                 NaN   9.30538                 NaN   25.2115        25.2115        25.2115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63101.0        1487.07        25.2093        25.2093        100.000                 NaN   38.9888                 NaN   9.30790                 NaN   25.2093        25.2093        25.2093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63201.0        1487.94        25.2071        25.2071        100.000                 NaN   38.9886                 NaN   9.31042                 NaN   25.2071        25.2071        25.2071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63301.0        1488.80        25.2049        25.2049        100.000                 NaN   38.9884                 NaN   9.31294                 NaN   25.2049        25.2049        25.2049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63401.0        1489.67        25.2027        25.2027        100.000                 NaN   38.9883                 NaN   9.31546                 NaN   25.2027        25.2027        25.2027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63501.0        1490.53        25.2006        25.2006        100.000                 NaN   38.9881                 NaN   9.31798                 NaN   25.2006        25.2006        25.2006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63601.0        1491.40        25.1984        25.1984        100.000                 NaN   38.9880                 NaN   9.32050                 NaN   25.1984        25.1984        25.1984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63701.0        1492.25        25.1962        25.1962        100.000                 NaN   38.9878                 NaN   9.32302                 NaN   25.1962        25.1962        25.1962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63801.0        1493.11        25.1941        25.1941        100.000                 NaN   38.9876                 NaN   9.32554                 NaN   25.1941        25.1941        25.1941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  63901.0        1493.97        25.1919        25.1919        100.000                 NaN   38.9875                 NaN   9.32806                 NaN   25.1919        25.1919        25.1919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64001.0        1494.82        25.1898        25.1898        100.000                 NaN   38.9873                 NaN   9.33058                 NaN   25.1898        25.1898        25.1898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64101.0        1495.67        25.1877        25.1877        100.000                 NaN   38.9871                 NaN   9.33310                 NaN   25.1877        25.1877        25.1877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64201.0        1496.52        25.1857        25.1857        100.000                 NaN   38.9870                 NaN   9.33551                 NaN   25.1857        25.1857        25.1857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64301.0        1497.36        25.1837        25.1837        100.000                 NaN   38.9868                 NaN   9.33791                 NaN   25.1837        25.1837        25.1837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64401.0        1498.21        25.1817        25.1817        100.000                 NaN   38.9867                 NaN   9.34032                 NaN   25.1817        25.1817        25.1817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64501.0        1499.05        25.1797        25.1797        100.000                 NaN   38.9865                 NaN   9.34272                 NaN   25.1797        25.1797        25.1797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64601.0        1499.89        25.1778        25.1778        100.000                 NaN   38.9864                 NaN   9.34513                 NaN   25.1778        25.1778        25.1778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64701.0        1500.72        25.1758        25.1758        100.000                 NaN   38.9862                 NaN   9.34753                 NaN   25.1758        25.1758        25.1758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64801.0        1501.56        25.1739        25.1739        100.000                 NaN   38.9860                 NaN   9.34994                 NaN   25.1739        25.1739        25.1739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  64901.0        1502.39        25.1719        25.1719        100.000                 NaN   38.9859                 NaN   9.35234                 NaN   25.1719        25.1719        25.1719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65001.0        1503.22        25.1700        25.1700        100.000                 NaN   38.9857                 NaN   9.35475                 NaN   25.1700        25.1700        25.1700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65101.0        1504.05        25.1681        25.1681        100.000                 NaN   38.9856                 NaN   9.35716                 NaN   25.1681        25.1681        25.1681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65201.0        1504.87        25.1701        25.1701        100.000                 NaN   38.9852                 NaN   9.36428                 NaN   25.1701        25.1701        25.1701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65301.0        1505.70        25.1686        25.1686        100.000                 NaN   38.9851                 NaN   9.36711                 NaN   25.1686        25.1686        25.1686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65401.0        1506.52        25.1670        25.1670        100.000                 NaN   38.9849                 NaN   9.36995                 NaN   25.1670        25.1670        25.1670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65501.0        1507.34        25.1655        25.1655        100.000                 NaN   38.9847                 NaN   9.37279                 NaN   25.1655        25.1655        25.1655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65601.0        1508.16        25.1640        25.1640        100.000                 NaN   38.9845                 NaN   9.37563                 NaN   25.1640        25.1640        25.1640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65701.0        1508.97        25.1624        25.1624        100.000                 NaN   38.9844                 NaN   9.37847                 NaN   25.1624        25.1624        25.1624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65801.0        1509.78        25.1609        25.1609        100.000                 NaN   38.9842                 NaN   9.38131                 NaN   25.1609        25.1609        25.1609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  65901.0        1510.59        25.1594        25.1594        100.000                 NaN   38.9840                 NaN   9.38415                 NaN   25.1594        25.1594        25.1594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66001.0        1511.40        25.1579        25.1579        100.000                 NaN   38.9839                 NaN   9.38699                 NaN   25.1579        25.1579        25.1579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66101.0        1512.21        25.1564        25.1564        100.000                 NaN   38.9837                 NaN   9.38983                 NaN   25.1564        25.1564        25.1564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66201.0        1513.01        25.1549        25.1549        100.000                 NaN   38.9835                 NaN   9.39267                 NaN   25.1549        25.1549        25.1549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66301.0        1513.81        25.1535        25.1535        100.000                 NaN   38.9834                 NaN   9.39552                 NaN   25.1535        25.1535        25.1535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66401.0        1514.61        25.1520        25.1520        100.000                 NaN   38.9832                 NaN   9.39836                 NaN   25.1520        25.1520        25.1520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66501.0        1515.41        25.1505        25.1505        100.000                 NaN   38.9830                 NaN   9.40120                 NaN   25.1505        25.1505        25.1505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66601.0        1516.21        25.1484        25.1484        100.000                 NaN   38.9829                 NaN   9.40392                 NaN   25.1484        25.1484        25.1484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66701.0        1517.00        25.1462        25.1462        100.000                 NaN   38.9827                 NaN   9.40664                 NaN   25.1462        25.1462        25.1462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66801.0        1517.79        25.1441        25.1441        100.000                 NaN   38.9825                 NaN   9.40936                 NaN   25.1441        25.1441        25.1441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  66901.0        1518.58        25.1420        25.1420        100.000                 NaN   38.9824                 NaN   9.41208                 NaN   25.1420        25.1420        25.1420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67001.0        1519.37        25.1399        25.1399        100.000                 NaN   38.9822                 NaN   9.41480                 NaN   25.1399        25.1399        25.1399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67101.0        1520.15        25.1378        25.1378        100.000                 NaN   38.9821                 NaN   9.41752                 NaN   25.1378        25.1378        25.1378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67201.0        1520.94        25.1358        25.1358        100.000                 NaN   38.9819                 NaN   9.42024                 NaN   25.1358        25.1358        25.1358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67301.0        1521.72        25.1337        25.1337        100.000                 NaN   38.9818                 NaN   9.42297                 NaN   25.1337        25.1337        25.1337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67401.0        1522.50        25.1316        25.1316        100.000                 NaN   38.9816                 NaN   9.42569                 NaN   25.1316        25.1316        25.1316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67501.0        1523.27        25.1296        25.1296        100.000                 NaN   38.9815                 NaN   9.42842                 NaN   25.1296        25.1296        25.1296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67601.0        1524.05        25.1275        25.1275        100.000                 NaN   38.9813                 NaN   9.43115                 NaN   25.1275        25.1275        25.1275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67701.0        1524.82        25.1255        25.1255        100.000                 NaN   38.9811                 NaN   9.43387                 NaN   25.1255        25.1255        25.1255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67801.0        1525.59        25.1235        25.1235        100.000                 NaN   38.9810                 NaN   9.43660                 NaN   25.1235        25.1235        25.1235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  67901.0        1526.36        25.1214        25.1214        100.000                 NaN   38.9808                 NaN   9.43933                 NaN   25.1214        25.1214        25.1214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
