|6.6.6
mars_s99_1.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  16701.0        1373.87        3365.94        7.28263        4.12401     
  16801.0        1374.66        3367.69        7.28709        4.12659     
  16901.0        1375.45        3369.43        7.29156        4.12917     
  17001.0        1376.23        3371.17        7.29604        4.13176     
  17101.0        1377.02        3372.92        7.30053        4.13436     
  17201.0        1377.81        3374.66        7.30504        4.13696     
  17301.0        1378.60        3383.37        7.32719        4.15146     
  17401.0        1379.39        3381.56        7.32264        4.14805     
  17501.0        1380.17        3383.33        7.32726        4.15066     
  17601.0        1380.96        3385.31        7.33240        4.15370     
  17701.0        1381.75        3384.07        7.32941        4.15120     
  17801.0        1382.53        3386.75        7.33635        4.15545     
  17901.0        1383.32        3389.43        7.34332        4.15971     
  18001.0        1384.11        3392.12        7.35032        4.16399     
  18101.0        1384.89        3394.81        7.35735        4.16829     
  18201.0        1385.68        3397.50        7.36441        4.17261     
  18301.0        1386.46        3400.19        7.37150        4.17694     
  18401.0        1387.25        3402.89        7.37861        4.18130     
  18501.0        1388.04        3403.86        7.38128        4.18261     
  18601.0        1388.82        3404.10        7.38207        4.18265     
  18701.0        1389.61        3404.35        7.38287        4.18269     
  18801.0        1390.39        3404.59        7.38366        4.18273     
  18901.0        1391.17        3411.34        7.40155        4.19431     
  19001.0        1391.96        3411.58        7.40235        4.19435     
  19101.0        1392.74        3411.83        7.40315        4.19439     
  19201.0        1393.53        3412.07        7.40395        4.19442     
  19301.0        1394.31        3412.31        7.40474        4.19446     
  19401.0        1395.09        3412.56        7.40558        4.19450     
  19501.0        1395.88        3412.80        7.40641        4.19454     
  19601.0        1396.66        3413.04        7.40723        4.19458     
  19701.0        1397.44        3413.29        7.40805        4.19462     
  19801.0        1398.22        3413.53        7.40887        4.19466     
  19901.0        1399.01        3413.77        7.40970        4.19470     
  20001.0        1399.79        3414.01        7.41052        4.19474     
  20101.0        1400.57        3414.25        7.41134        4.19478     
  20201.0        1401.35        3414.50        7.41216        4.19482     
