|6.6.6
mars_bf97_ath_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  1.00000        301.774        14.2818                 NaN   100.000                 NaN   24.3203                 NaN            NaN            NaN   8.72876        3.39502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101.000        309.688        14.2530                 NaN   100.000                 NaN   24.3218                 NaN            NaN            NaN   8.74479        3.41745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  201.000        317.564        14.2444                 NaN   100.000                 NaN   24.3210                 NaN            NaN            NaN   8.74807        3.42042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  301.000        325.401        14.2593                 NaN   100.000                 NaN   24.3188                 NaN            NaN            NaN   8.73805        3.40538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  401.000        333.201        14.2575                 NaN   100.000                 NaN   24.3169                 NaN            NaN            NaN   8.73694        3.40064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  501.000        340.963        14.2809                 NaN   100.000                 NaN   24.3125                 NaN            NaN            NaN   8.72018        3.37340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  601.000        348.688        14.2799                 NaN   100.000                 NaN   24.3111                 NaN            NaN            NaN   8.71905        3.37029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  701.000        356.375        14.2779                 NaN   100.000                 NaN   24.3099                 NaN            NaN            NaN   8.71874        3.36878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  801.000        364.025        14.2758                 NaN   100.000                 NaN   24.3085                 NaN            NaN            NaN   8.71814        3.36628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  901.000        371.637        14.2059                 NaN   100.000                 NaN   24.3104                 NaN            NaN            NaN   8.75476        3.41154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1001.00        379.213        14.1964                 NaN   100.000                 NaN   24.3090                 NaN            NaN            NaN   8.75716        3.41128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1101.00        386.752        14.1871                 NaN   100.000                 NaN   24.3063                 NaN            NaN            NaN   8.75893        3.41053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1201.00        394.254        14.1863                 NaN   100.000                 NaN   24.3042                 NaN            NaN            NaN   8.75700        3.40526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1301.00        401.719        14.1786                 NaN   100.000                 NaN   24.3025                 NaN            NaN            NaN   8.75874        3.40418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        409.149        14.1681                 NaN   100.000                 NaN   24.3010                 NaN            NaN            NaN   8.76196        3.40530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.00        416.541        14.1611                 NaN   100.000                 NaN   24.2990                 NaN            NaN            NaN   8.76293        3.40305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.00        423.898        14.1516                 NaN   100.000                 NaN   24.2971                 NaN            NaN            NaN   8.76523        3.40237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.00        431.219        14.2112                 NaN   100.000                 NaN   24.3000                 NaN            NaN            NaN   8.73932        3.38223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.00        438.504        14.1515                 NaN   100.000                 NaN   24.2937                 NaN            NaN            NaN   8.76115        3.39293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1901.00        445.753        20.5899                 NaN   96.5789                 NaN   30.8383                 NaN            NaN            NaN   15.1892        15.1892        15.1892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2001.00        452.967        20.5958                 NaN   96.5841                 NaN   30.8515                 NaN            NaN            NaN   15.2072        15.2072        15.2072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2101.00        460.145        20.6076                 NaN   96.5909                 NaN   30.8651                 NaN            NaN            NaN   15.2225        15.2225        15.2225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        467.288        20.6058                 NaN   96.5931                 NaN   30.8734                 NaN            NaN            NaN   15.2366        15.2366        15.2366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        474.395        20.6231                 NaN   96.6018                 NaN   30.8895                 NaN            NaN            NaN   15.2532        15.2532        15.2532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        481.468        20.6332                 NaN   96.6126                 NaN   30.9215                 NaN            NaN            NaN   15.2994        15.2994        15.2994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        488.506        20.6902                 NaN   96.6354                 NaN   30.9568                 NaN            NaN            NaN   15.3259        15.3259        15.3259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        495.510        20.6239                 NaN   96.6108                 NaN   30.9175                 NaN            NaN            NaN   15.2966        15.2966        15.2966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        502.478        20.6322                 NaN   96.6159                 NaN   30.9280                 NaN            NaN            NaN   15.3087        15.3087        15.3087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        509.412        20.6303                 NaN   96.6288                 NaN   30.9811                 NaN            NaN            NaN   15.3956        15.3956        15.3956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        516.312        20.8283                 NaN   96.6978                 NaN   31.0676                 NaN            NaN            NaN   15.4284        15.4284        15.4284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        523.178        20.6758                 NaN   96.6441                 NaN   30.9939                 NaN            NaN            NaN   15.3881        15.3881        15.3881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        530.010        20.7789                 NaN   96.6979                 NaN   31.1120                 NaN            NaN            NaN   15.5259        15.5259        15.5259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        536.808        20.6359                 NaN   96.6405                 NaN   31.0132                 NaN            NaN            NaN   15.4397        15.4397        15.4397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        543.572        20.8978                 NaN   96.7122                 NaN   31.0484                 NaN            NaN            NaN   15.3594        15.3594        15.3594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        550.303        20.7198                 NaN   96.7031                 NaN   31.1849                 NaN            NaN            NaN   15.6736        15.6736        15.6736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        557.000        20.6739                 NaN   96.6585                 NaN   31.0425                 NaN            NaN            NaN   15.4652        15.4652        15.4652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        563.663        20.6626                 NaN   96.7043                 NaN   31.2424                 NaN            NaN            NaN   15.7959        15.7959        15.7959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        570.294        20.6959                 NaN   96.6755                 NaN   31.0860                 NaN            NaN            NaN   15.5229        15.5229        15.5229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        576.891        20.7564                 NaN   96.7187                 NaN   31.2023                 NaN            NaN            NaN   15.6792        15.6792        15.6792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        583.456        20.7289                 NaN   96.7197                 NaN   31.2315                 NaN            NaN            NaN   15.7405        15.7405        15.7405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        589.988        20.7343                 NaN   96.6946                 NaN   31.1184                 NaN            NaN            NaN   15.5528        15.5528        15.5528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        596.487        27.2332                 NaN   98.8286                 NaN   37.5739                 NaN            NaN            NaN   22.0112        22.0112        22.0112                 NaN   1.92557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        602.953        27.2324                 NaN   98.8286                 NaN   37.5732                 NaN            NaN            NaN   22.0108        22.0108        22.0108                 NaN   1.92556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        609.388        30.7941                 NaN   100.000                 NaN   41.0993                 NaN            NaN            NaN   25.5329        25.5329        25.5329                 NaN   2.97320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        615.789        30.7614                 NaN   100.000                 NaN   41.1703                 NaN            NaN            NaN   25.6578        25.6578        25.6578                 NaN   2.99275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        622.159        30.7468                 NaN   100.000                 NaN   41.1625                 NaN            NaN            NaN   25.6544        25.6544        25.6544                 NaN   2.98342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        628.497        30.7335                 NaN   100.000                 NaN   41.1660                 NaN            NaN            NaN   25.6668        25.6668        25.6668                 NaN   2.98000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        634.803        30.6683                 NaN   100.000                 NaN   41.1315                 NaN            NaN            NaN   25.6580        25.6580        25.6580                 NaN   2.93428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        641.077        30.7070                 NaN   100.000                 NaN   41.1753                 NaN            NaN            NaN   25.6948        25.6948        25.6948                 NaN   2.97435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        647.319        30.6773                 NaN   100.000                 NaN   41.1588                 NaN            NaN            NaN   25.6880        25.6880        25.6880                 NaN   2.95393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        653.531        30.6669                 NaN   100.000                 NaN   41.1634                 NaN            NaN            NaN   25.7004        25.7004        25.7004                 NaN   2.95232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        659.710        30.6518                 NaN   100.000                 NaN   41.1752                 NaN            NaN            NaN   25.7257        25.7257        25.7257                 NaN   2.95206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        665.859        30.6114                 NaN   100.000                 NaN   41.1425                 NaN            NaN            NaN   25.7032        25.7032        25.7032                 NaN   2.91876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        671.976        30.6014                 NaN   100.000                 NaN   41.1254                 NaN            NaN            NaN   25.6818        25.6818        25.6818                 NaN   2.90744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        678.062        30.5961                 NaN   100.000                 NaN   41.1590                 NaN            NaN            NaN   25.7333        25.7333        25.7333                 NaN   2.92194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        684.118        30.5766                 NaN   100.000                 NaN   41.1448                 NaN            NaN            NaN   25.7235        25.7235        25.7235                 NaN   2.90730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        690.143        30.5553                 NaN   100.000                 NaN   41.1113                 NaN            NaN            NaN   25.6864        25.6864        25.6864                 NaN   2.88279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        696.137        30.5298                 NaN   100.000                 NaN   41.0298                 NaN            NaN            NaN   25.5814        25.5814        25.5814                 NaN   2.83373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        702.101        30.4540                 NaN   100.000                 NaN   41.1193                 NaN            NaN            NaN   25.7610        25.7610        25.7610                 NaN   2.84147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        708.034        30.4069                 NaN   100.000                 NaN   40.9874                 NaN            NaN            NaN   25.5972        25.5972        25.5972                 NaN   2.75832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        713.938        30.4900                 NaN   100.000                 NaN   41.1413                 NaN            NaN            NaN   25.7649        25.7649        25.7649                 NaN   2.87119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        719.811        30.4100                 NaN   100.000                 NaN   41.1011                 NaN            NaN            NaN   25.7459        25.7459        25.7459                 NaN   2.81777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        725.654        30.3867                 NaN   100.000                 NaN   41.1104                 NaN            NaN            NaN   25.7722        25.7722        25.7722                 NaN   2.81260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        731.468        30.3635                 NaN   100.000                 NaN   41.1201                 NaN            NaN            NaN   25.7989        25.7989        25.7989                 NaN   2.80759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        737.251        30.3038                 NaN   100.000                 NaN   41.3065                 NaN            NaN            NaN   26.1018        26.1018        26.1018                 NaN   2.87017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        743.005        30.3377                 NaN   100.000                 NaN   41.2767                 NaN            NaN            NaN   26.0366        26.0366        26.0366                 NaN   2.87243                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        748.730        30.3143                 NaN   100.000                 NaN   41.2870                 NaN            NaN            NaN   26.0643        26.0643        26.0643                 NaN   2.86767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        754.426        30.2464                 NaN   100.000                 NaN   41.3070                 NaN            NaN            NaN   26.1319        26.1319        26.1319                 NaN   2.84747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        760.092        30.2305                 NaN   100.000                 NaN   41.2905                 NaN            NaN            NaN   26.1156        26.1156        26.1156                 NaN   2.83354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        765.729        30.2977                 NaN   100.000                 NaN   41.2771                 NaN            NaN            NaN   26.0694        26.0694        26.0694                 NaN   2.85614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        771.337        30.0812                 NaN   100.000                 NaN   41.3604                 NaN            NaN            NaN   26.3016        26.3016        26.3016                 NaN   2.80121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        776.916        30.0663                 NaN   100.000                 NaN   41.3255                 NaN            NaN            NaN   26.2574        26.2574        26.2574                 NaN   2.77916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        782.466        30.2225                 NaN   100.000                 NaN   41.2862                 NaN            NaN            NaN   26.1237        26.1237        26.1237                 NaN   2.82914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        787.988        30.1940                 NaN   100.000                 NaN   41.2656                 NaN            NaN            NaN   26.1098        26.1098        26.1098                 NaN   2.80729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        793.482        30.1601                 NaN   100.000                 NaN   41.3185                 NaN            NaN            NaN   26.2053        26.2053        26.2053                 NaN   2.81782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        798.947        30.1585                 NaN   100.000                 NaN   41.3376                 NaN            NaN            NaN   26.2309        26.2309        26.2309                 NaN   2.82756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        804.384        30.1367                 NaN   100.000                 NaN   41.3532                 NaN            NaN            NaN   26.2647        26.2647        26.2647                 NaN   2.82602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        809.792        30.0649                 NaN   100.000                 NaN   41.5295                 NaN            NaN            NaN   26.5669        26.5669        26.5669                 NaN   2.87674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        815.173        30.0519                 NaN   100.000                 NaN   41.2619                 NaN            NaN            NaN   26.1818        26.1818        26.1818                 NaN   2.74587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        820.526        30.0595                 NaN   100.000                 NaN   41.4013                 NaN            NaN            NaN   26.3755        26.3755        26.3755                 NaN   2.81663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        825.851        29.9578                 NaN   100.000                 NaN   41.1505                 NaN            NaN            NaN   26.0767        26.0767        26.0767                 NaN   2.65018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        831.148        30.0158                 NaN   100.000                 NaN   41.4471                 NaN            NaN            NaN   26.4641        26.4641        26.4641                 NaN   2.82040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        836.418        29.9805                 NaN   100.000                 NaN   41.4612                 NaN            NaN            NaN   26.5040        26.5040        26.5040                 NaN   2.81193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        841.661        29.8775                 NaN   100.000                 NaN   41.2557                 NaN            NaN            NaN   26.2657        26.2657        26.2657                 NaN   2.66778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        846.876        29.9220                 NaN   100.000                 NaN   41.4958                 NaN            NaN            NaN   26.5840        26.5840        26.5840                 NaN   2.80389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        852.064        29.8260                 NaN   100.000                 NaN   41.3109                 NaN            NaN            NaN   26.3686        26.3686        26.3686                 NaN   2.67354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        857.224        29.7970                 NaN   100.000                 NaN   41.3527                 NaN            NaN            NaN   26.4424        26.4424        26.4424                 NaN   2.68162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        862.358        29.7678                 NaN   100.000                 NaN   41.4964                 NaN            NaN            NaN   26.6576        26.6576        26.6576                 NaN   2.73942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        867.466        29.7987                 NaN   100.000                 NaN   41.5605                 NaN            NaN            NaN   26.7420        26.7420        26.7420                 NaN   2.78272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        872.546        29.7617                 NaN   100.000                 NaN   41.5780                 NaN            NaN            NaN   26.7860        26.7860        26.7860                 NaN   2.77541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        877.600        29.7868                 NaN   100.000                 NaN   41.5123                 NaN            NaN            NaN   26.6725        26.6725        26.6725                 NaN   2.75705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        882.627        29.6793                 NaN   100.000                 NaN   41.6235                 NaN            NaN            NaN   26.8964        26.8964        26.8964                 NaN   2.76153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        887.628        29.6386                 NaN   100.000                 NaN   41.6445                 NaN            NaN            NaN   26.9485        26.9485        26.9485                 NaN   2.75402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        892.602        29.6011                 NaN   100.000                 NaN   41.6638                 NaN            NaN            NaN   26.9954        26.9954        26.9954                 NaN   2.74734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        897.551        29.5620                 NaN   100.000                 NaN   41.6837                 NaN            NaN            NaN   27.0446        27.0446        27.0446                 NaN   2.74018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        902.473        29.5245                 NaN   100.000                 NaN   41.7026                 NaN            NaN            NaN   27.0908        27.0908        27.0908                 NaN   2.73332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        907.370        29.4869                 NaN   100.000                 NaN   41.7217                 NaN            NaN            NaN   27.1374        27.1374        27.1374                 NaN   2.72644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        912.241        29.4389                 NaN   100.000                 NaN   41.7395                 NaN            NaN            NaN   27.1863        27.1863        27.1863                 NaN   2.71470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        917.086        29.9364                 NaN   100.000                 NaN   40.9408                 NaN            NaN            NaN   25.7386        25.7386        25.7386                 NaN   2.56385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        921.905        29.4706                 NaN   100.000                 NaN   41.5780                 NaN            NaN            NaN   26.9182        26.9182        26.9182                 NaN   2.65700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        926.699        29.4700                 NaN   100.000                 NaN   41.5774                 NaN            NaN            NaN   26.9178        26.9178        26.9178                 NaN   2.65701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        931.467        26.9969                 NaN   100.000                 NaN   38.5590                 NaN   8.12727                 NaN   25.2399        25.2399        25.2399                 NaN   8.12727        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        936.211        27.0391                 NaN   100.000                 NaN   38.5261                 NaN   8.07092                 NaN   25.1748        25.1748        25.1748                 NaN   8.07092        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        940.929        27.0386                 NaN   100.000                 NaN   38.5256                 NaN   8.07094                 NaN   25.1744        25.1744        25.1744                 NaN   8.07094        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        945.622        27.0779                 NaN   100.000                 NaN   38.4948                 NaN   8.01204                 NaN   25.1129        25.1129        25.1129                 NaN   8.01204        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        950.290        26.9436                 NaN   100.000                 NaN   38.5658                 NaN   7.80925                 NaN   25.1686        25.1686        25.1686                 NaN   7.80925        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        954.933        26.8943                 NaN   100.000                 NaN   38.6049                 NaN   7.79658                 NaN   25.2405        25.2405        25.2405                 NaN   7.79658        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        959.552        26.8517                 NaN   100.000                 NaN   38.6393                 NaN   7.79611                 NaN   25.3067        25.3067        25.3067                 NaN   7.79611        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        964.146        27.1492                 NaN   100.000                 NaN   38.4371                 NaN   7.88670                 NaN   24.9973        24.9973        24.9973                 NaN   7.88670        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        968.715        26.7309                 NaN   100.000                 NaN   38.7376                 NaN   7.75869                 NaN   25.4889        25.4889        25.4889                 NaN   7.75869        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        973.261        26.7601                 NaN   100.000                 NaN   38.7554                 NaN   7.91752                 NaN   25.6022        25.6022        25.6022                 NaN   7.91752        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11101.0        977.781        26.7035                 NaN   100.000                 NaN   38.8018                 NaN   7.89993                 NaN   25.6888        25.6888        25.6888                 NaN   7.89993        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11201.0        982.278        26.5108                 NaN   100.000                 NaN   38.9275                 NaN   7.68539                 NaN   25.8529        25.8529        25.8529                 NaN   7.68539        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11301.0        986.751        26.6620                 NaN   100.000                 NaN   38.8326                 NaN   7.87513                 NaN   25.7424        25.7424        25.7424                 NaN   7.87513        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11401.0        991.199        26.7098                 NaN   100.000                 NaN   38.7918                 NaN   7.81315                 NaN   25.6576        25.6576        25.6576                 NaN   7.81315        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
