|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  14301.0        1110.25        3431.11        7.63370        4.31744     
  14401.0        1114.02        3429.68        7.62649        4.31421     
  14501.0        1117.78        3430.11        7.62766        4.31390     
  14601.0        1121.51        3429.31        7.62342        4.31181     
  14701.0        1125.23        3429.13        7.62197        4.31064     
  14801.0        1128.92        3429.38        7.62243        4.31012     
  14901.0        1132.60        3429.29        7.62126        4.30905     
  15001.0        1136.25        3428.63        7.61778        4.30723     
  15101.0        1139.88        3429.05        7.61894        4.30695     
  15201.0        1143.50        3428.88        7.61755        4.30583     
  15301.0        1147.09        3428.70        7.61610        4.30468     
  15401.0        1150.66        3428.55        7.61476        4.30358     
  15501.0        1154.22        3428.39        7.61340        4.30247     
  15601.0        1157.75        3428.14        7.61159        4.30121     
  15701.0        1161.26        3428.07        7.61069        4.30027     
  15801.0        1164.76        3427.91        7.60935        4.29917     
  15901.0        1168.23        3427.55        7.60696        4.29772     
  16001.0        1171.68        3427.61        7.60669        4.29701     
  16101.0        1175.12        3427.48        7.60553        4.29599     
  16201.0        1178.54        3427.28        7.60392        4.29482     
  16301.0        1181.93        3427.20        7.60301        4.29388     
  16401.0        1185.31        3427.02        7.60156        4.29276     
  16501.0        1188.67        3426.86        7.60022        4.29169     
  16601.0        1192.01        3426.71        7.59893        4.29063     
  16701.0        1195.33        3426.57        7.59765        4.28959     
  16801.0        1198.63        3426.55        7.59741        4.28890     
  16901.0        1201.91        3426.44        7.59633        4.28792     
  17001.0        1205.18        3426.25        7.59442        4.28668     
  17101.0        1208.43        3425.85        7.59187        4.28518     
  17201.0        1211.65        3426.00        7.59211        4.28469     
  17301.0        1214.86        3425.86        7.59086        4.28368     
  17401.0        1218.06        3425.73        7.58964        4.28267     
  17501.0        1221.23        3425.59        7.58843        4.28167     
  17601.0        1224.38        3425.67        7.58831        4.28105     
  17701.0        1227.52        3424.71        7.58288        4.27857     
  17801.0        1230.64        3424.60        7.58183        4.27763     
  17901.0        1233.74        3424.79        7.58226        4.27719     
  18001.0        1236.83        3425.30        7.58430        4.27736     
  18101.0        1239.89        3425.26        7.58358        4.27655     
  18201.0        1242.94        3424.65        7.57999        4.27472     
  18301.0        1245.97        3424.69        7.57966        4.27405     
  18401.0        1248.99        3424.73        7.57934        4.27338     
  18501.0        1251.98        3424.61        7.57821        4.27243     
  18601.0        1254.96        3424.48        7.57700        4.27145     
  18701.0        1257.93        3424.34        7.57579        4.27048     
  18801.0        1260.87        3424.52        7.57616        4.27005     
  18901.0        1263.80        3424.91        7.57763        4.27002     
  19001.0        1266.71        3424.84        7.57680        4.26919     
  19101.0        1269.61        3424.81        7.57609        4.26840     
  19201.0        1272.48        3424.76        7.57535        4.26760     
  19301.0        1275.34        3424.49        7.57393        4.26651     
  19401.0        1278.19        3424.44        7.57318        4.26571     
  19501.0        1281.02        3424.19        7.57093        4.26446     
  19601.0        1283.83        3424.14        7.57013        4.26363     
  19701.0        1286.63        3424.63        7.57277        4.26395     
  19801.0        1289.40        3424.59        7.57200        4.26316     
  19901.0        1292.17        3424.57        7.57137        4.26242     
  20001.0        1294.91        3424.54        7.57075        4.26168     
  20101.0        1297.65        3424.47        7.56996        4.26088     
  20201.0        1300.36        3424.17        7.56728        4.25950     
  20301.0        1303.06        3424.17        7.56680        4.25882     
  20401.0        1305.74        3424.18        7.56691        4.25825     
  20501.0        1308.41        3424.18        7.56639        4.25755     
  20601.0        1311.06        3424.18        7.56589        4.25687     
  20701.0        1313.70        3424.42        7.56606        4.25653     
  20801.0        1316.32        3424.42        7.56557        4.25585     
  20901.0        1318.93        3424.12        7.56418        4.25476     
  21001.0        1321.52        3423.78        7.56202        4.25351     
  21101.0        1324.09        3423.79        7.56157        4.25285     
  21201.0        1326.65        3423.80        7.56113        4.25220     
  21301.0        1329.20        3424.30        7.56317        4.25240     
  21401.0        1331.73        3424.31        7.56276        4.25177     
  21501.0        1334.24        3424.33        7.56235        4.25114     
  21601.0        1336.74        3424.02        7.56024        4.24990     
  21701.0        1339.23        3424.05        7.55990        4.24929     
  21801.0        1341.70        3424.08        7.55957        4.24870     
  21901.0        1344.16        3424.25        7.55933        4.24826     
  22001.0        1346.60        3424.24        7.55879        4.24760     
  22101.0        1349.02        3424.47        7.55948        4.24736     
  22201.0        1351.44        3424.49        7.55910        4.24675     
  22301.0        1353.83        3424.49        7.55861        4.24611     
  22401.0        1356.22        3424.31        7.55723        4.24516     
  22501.0        1358.59        3424.44        7.55812        4.24485     
  22601.0        1360.94        3424.49        7.55792        4.24431     
  22701.0        1363.29        3424.64        7.55744        4.24383     
  22801.0        1365.61        3424.82        7.55864        4.24366     
  22901.0        1367.93        3424.87        7.55842        4.24312     
  23001.0        1370.23        3424.92        7.55821        4.24259     
  23101.0        1372.51        3424.97        7.55802        4.24206     
  23201.0        1374.78        3425.04        7.55791        4.24156     
  23301.0        1377.04        3425.10        7.55774        4.24105     
  23401.0        1379.29        3425.16        7.55758        4.24054     
  23501.0        1381.52        3424.68        7.55463        4.23908     
  23601.0        1383.74        3424.74        7.55450        4.23858     
  23701.0        1385.94        3425.26        7.55673        4.23892     
  23801.0        1388.13        3425.31        7.55655        4.23842     
  23901.0        1390.31        3425.21        7.55552        4.23758     
  24001.0        1392.48        3425.29        7.55545        4.23711     
  24101.0        1394.63        3425.36        7.55540        4.23666     
  24201.0        1396.77        3425.59        7.55618        4.23650     
  24301.0        1398.89        3425.67        7.55612        4.23604     
  24401.0        1401.01        3425.75        7.55607        4.23559     
  24501.0        1403.11        3425.83        7.55603        4.23515     
  24601.0        1405.20        3426.05        7.55583        4.23478     
  24701.0        1407.27        3426.12        7.55572        4.23432     
  24801.0        1409.33        3426.18        7.55560        4.23385     
  24901.0        1411.38        3426.33        7.55591        4.23354     
  25001.0        1413.42        3426.09        7.55418        4.23251     
  25101.0        1415.44        3426.14        7.55399        4.23203     
