|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  10401.0        945.622        3459.90        7.73346        4.35060     
  10501.0        950.290        3460.47        7.73306        4.35091     
  10601.0        954.933        3461.05        7.73353        4.35097     
  10701.0        959.552        3461.57        7.73389        4.35091     
  10801.0        964.146        3457.39        7.72196        4.34222     
  10901.0        968.715        3463.13        7.73592        4.35178     
  11001.0        973.261        3463.93        7.73793        4.35201     
  11101.0        977.781        3464.67        7.73886        4.35237     
  11201.0        982.278        3466.36        7.74155        4.35477     
  11301.0        986.751        3464.84        7.73718        4.35080     
  11401.0        991.199        3463.54        7.73225        4.34746     
  11501.0        995.624        3463.35        7.73077        4.34621     
  11601.0        1000.02        3462.11        7.72604        4.34300     
  11701.0        1004.40        3470.22        7.74784        4.35673     
  11801.0        1008.76        3470.03        7.74637        4.35549     
  11901.0        1013.09        3469.64        7.74394        4.35382     
  12001.0        1017.39        3469.46        7.74250        4.35261     
  12101.0        1021.68        3469.15        7.74045        4.35110     
  12201.0        1025.94        3468.91        7.73874        4.34974     
  12301.0        1030.18        3468.66        7.73697        4.34837     
  12401.0        1034.39        3468.44        7.73533        4.34704     
  12501.0        1038.58        3467.60        7.73084        4.34482     
  12601.0        1042.75        3467.42        7.72944        4.34357     
  12701.0        1046.90        3467.18        7.72773        4.34223     
  12801.0        1051.02        3467.16        7.72710        4.34127     
  12901.0        1055.12        3466.95        7.72553        4.33999     
  13001.0        1059.20        3466.39        7.72231        4.33815     
  13101.0        1063.26        3466.17        7.72066        4.33684     
  13201.0        1067.29        3466.14        7.72000        4.33588     
  13301.0        1071.31        3465.92        7.71839        4.33460     
  13401.0        1075.30        3465.57        7.71614        4.33308     
  13501.0        1079.27        3465.41        7.71482        4.33191     
  13601.0        1083.21        3464.96        7.71209        4.33025     
  13701.0        1087.14        3464.97        7.71162        4.32938     
  13801.0        1091.04        3464.62        7.70935        4.32787     
  13901.0        1094.93        3464.41        7.70779        4.32662     
  14001.0        1098.79        3464.40        7.70724        4.32572     
  14101.0        1102.63        3464.61        7.70771        4.32519     
  14201.0        1106.45        3463.76        7.70303        4.32286     
  14301.0        1110.25        3463.56        7.70150        4.32164     
  14401.0        1114.02        3463.96        7.70299        4.32147     
  14501.0        1117.78        3463.78        7.70156        4.32029     
  14601.0        1121.51        3462.93        7.69683        4.31795     
  14701.0        1125.23        3462.74        7.69533        4.31675     
  14801.0        1128.92        3462.77        7.69500        4.31596     
  14901.0        1132.60        3462.01        7.69072        4.31382     
  15001.0        1136.25        3461.24        7.68638        4.31164     
  15101.0        1139.88        3461.02        7.68476        4.31041     
  15201.0        1143.50        3462.07        7.68925        4.31128     
  15301.0        1147.09        3462.44        7.69059        4.31107     
  15401.0        1150.66        3462.34        7.68957        4.31007     
  15501.0        1154.22        3462.24        7.68857        4.30907     
  15601.0        1157.75        3462.14        7.68758        4.30808     
  15701.0        1161.26        3460.77        7.68045        4.30496     
  15801.0        1164.76        3460.59        7.67904        4.30383     
  15901.0        1168.23        3461.73        7.68403        4.30492     
  16001.0        1171.68        3461.51        7.68243        4.30372     
  16101.0        1175.12        3461.61        7.68245        4.30308     
  16201.0        1178.54        3461.36        7.68065        4.30184     
  16301.0        1181.93        3461.43        7.68052        4.30117     
  16401.0        1185.31        3461.27        7.67923        4.30009     
  16501.0        1188.67        3461.18        7.67830        4.29915     
  16601.0        1192.01        3461.06        7.67715        4.29813     
  16701.0        1195.33        3460.93        7.67602        4.29712     
  16801.0        1198.63        3460.81        7.67491        4.29612     
  16901.0        1201.91        3460.69        7.67380        4.29513     
  17001.0        1205.18        3460.52        7.67248        4.29406     
  17101.0        1208.43        3459.76        7.66809        4.29190     
  17201.0        1211.65        3460.19        7.66980        4.29192     
  17301.0        1214.86        3460.20        7.66937        4.29117     
  17401.0        1218.06        3460.07        7.66826        4.29019     
  17501.0        1221.23        3459.96        7.66716        4.28921     
  17601.0        1224.38        3459.32        7.66349        4.28733     
  17701.0        1227.52        3459.40        7.66337        4.28672     
  17801.0        1230.64        3459.27        7.66222        4.28573     
  17901.0        1233.74        3459.42        7.66250        4.28524     
  18001.0        1236.83        3459.16        7.66068        4.28403     
  18101.0        1239.89        3459.21        7.66042        4.28336     
  18201.0        1242.94        3458.72        7.65745        4.28176     
  18301.0        1245.97        3458.58        7.65627        4.28078     
  18401.0        1248.99        3458.45        7.65512        4.27980     
  18501.0        1251.98        3459.29        7.65890        4.28056     
  18601.0        1254.96        3459.24        7.65816        4.27973     
  18701.0        1257.93        3459.19        7.65743        4.27892     
  18801.0        1260.87        3459.14        7.65671        4.27811     
  18901.0        1263.80        3459.12        7.65612        4.27735     
