|6.6.6
mars_lf97_atm_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  2401.00        415.856        10.7172                 NaN   56.3297                 NaN   9.69415                 NaN            NaN            NaN            NaN   1.88492        21.3741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        420.152        10.7044                 NaN   56.3256                 NaN   9.70202                 NaN            NaN            NaN            NaN   1.88340        21.3846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        424.437        10.6875                 NaN   56.3209                 NaN   9.71251                 NaN            NaN            NaN            NaN   1.88276        21.3963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        428.711        10.6701                 NaN   56.3138                 NaN   9.72267                 NaN            NaN            NaN            NaN   1.87968        21.4137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        432.973        10.6566                 NaN   56.3118                 NaN   9.73154                 NaN            NaN            NaN            NaN   1.88076        21.4192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        437.225        10.6421                 NaN   56.3073                 NaN   9.74045                 NaN            NaN            NaN            NaN   1.87944        21.4307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        441.466        10.6257                 NaN   56.3026                 NaN   9.75076                 NaN            NaN            NaN            NaN   1.87888        21.4420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        445.695        10.6109                 NaN   56.2981                 NaN   9.75994                 NaN            NaN            NaN            NaN   1.87781        21.4532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        449.914        10.5950                 NaN   56.2936                 NaN   9.76994                 NaN            NaN            NaN            NaN   1.87713        21.4644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        454.121        10.5935                 NaN   56.2920                 NaN   9.77047                 NaN            NaN            NaN            NaN   1.87469        21.4694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        458.318        10.5524                 NaN   56.2786                 NaN   9.79648                 NaN            NaN            NaN            NaN   1.87354        21.4990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        462.503        10.5320                 NaN   56.2709                 NaN   9.80915                 NaN            NaN            NaN            NaN   1.87130        21.5167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        466.678        10.4921                 NaN   56.2533                 NaN   9.83383                 NaN            NaN            NaN            NaN   1.86581        21.5550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        470.842        10.4819                 NaN   56.2557                 NaN   9.84076                 NaN            NaN            NaN            NaN   1.87000        21.5517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        474.994        10.5037                 NaN   56.2315                 NaN   9.82264                 NaN            NaN            NaN            NaN   1.83755        21.6045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        479.136        10.4512                 NaN   56.2393                 NaN   9.85915                 NaN            NaN            NaN            NaN   1.86121        21.5891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        483.267        10.4165                 NaN   56.2321                 NaN   9.88166                 NaN            NaN            NaN            NaN   1.86428        21.6055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        487.388        10.3971                 NaN   56.2241                 NaN   9.89367                 NaN            NaN            NaN            NaN   1.86148        21.6237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        491.497        10.3757                 NaN   56.2162                 NaN   9.90703                 NaN            NaN            NaN            NaN   1.85946        21.6416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        495.596        10.3468                 NaN   56.2088                 NaN   9.92555                 NaN            NaN            NaN            NaN   1.86039        21.6584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        499.683        10.3180                 NaN   56.2014                 NaN   9.94406                 NaN            NaN            NaN            NaN   1.86132        21.6753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        503.761        10.2053                 NaN   56.1789                 NaN   10.0174                 NaN            NaN            NaN            NaN   1.87522        21.7232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        507.827        10.1795                 NaN   56.0736                 NaN   10.0257                 NaN            NaN            NaN            NaN   1.78152        21.9397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        511.883        10.1219                 NaN   56.0609                 NaN   10.0633                 NaN            NaN            NaN            NaN   1.78681        21.9671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        515.927        10.0494                 NaN   56.0390                 NaN   10.1099                 NaN            NaN            NaN            NaN   1.78804        22.0137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        519.962        9.73160                 NaN   55.9925                 NaN   10.3223                 NaN            NaN            NaN            NaN   1.84767        22.1059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        523.985        9.66990                 NaN   55.9723                 NaN   10.3618                 NaN            NaN            NaN            NaN   1.84703        22.1489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        527.998        9.80453                 NaN   56.0143                 NaN   10.2747                 NaN            NaN            NaN            NaN   1.84179        22.0647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        532.001        9.77245                 NaN   56.0033                 NaN   10.2951                 NaN            NaN            NaN            NaN   1.84031        22.0889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        535.993        9.24870                 NaN   55.8407                 NaN   10.6322                 NaN            NaN            NaN            NaN   1.85355        22.4248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        539.974        9.19725                 NaN   55.8236                 NaN   10.6652                 NaN            NaN            NaN            NaN   1.85259        22.4614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        543.945        9.14818                 NaN   55.8074                 NaN   10.6966                 NaN            NaN            NaN            NaN   1.85171        22.4962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        547.905        9.09690                 NaN   55.7903                 NaN   10.7294                 NaN            NaN            NaN            NaN   1.85075        22.5327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        551.854        9.07572                 NaN   55.7833                 NaN   10.7426                 NaN            NaN            NaN            NaN   1.84951        22.5488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        555.794        9.02338                 NaN   55.7659                 NaN   10.7762                 NaN            NaN            NaN            NaN   1.84859        22.5860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        559.722        8.99431                 NaN   55.7557                 NaN   10.7945                 NaN            NaN            NaN            NaN   1.84681        22.6087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        563.641        8.94095                 NaN   55.7379                 NaN   10.8287                 NaN            NaN            NaN            NaN   1.84593        22.6465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        567.548        8.92211                 NaN   55.7319                 NaN   10.8405                 NaN            NaN            NaN            NaN   1.84489        22.6606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        571.446        8.86731                 NaN   55.7137                 NaN   10.8756                 NaN            NaN            NaN            NaN   1.84406        22.6993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        575.333        8.83920                 NaN   55.7064                 NaN   10.8938                 NaN            NaN            NaN            NaN   1.84495        22.7157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        579.210        8.78283                 NaN   55.6875                 NaN   10.9300                 NaN            NaN            NaN            NaN   1.84402        22.7557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        583.076        8.77420                 NaN   55.6846                 NaN   10.9351                 NaN            NaN            NaN            NaN   1.84264        22.7634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        586.932        8.71497                 NaN   55.6648                 NaN   10.9731                 NaN            NaN            NaN            NaN   1.84178        22.8053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        590.778        8.65584                 NaN   55.6451                 NaN   11.0111                 NaN            NaN            NaN            NaN   1.84093        22.8470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        594.613        8.59679                 NaN   55.6254                 NaN   11.0490                 NaN            NaN            NaN            NaN   1.84009        22.8888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        598.438        8.56273                 NaN   55.6039                 NaN   11.0693                 NaN            NaN            NaN            NaN   1.82910        22.9349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        602.253        8.50129                 NaN   55.5845                 NaN   11.1089                 NaN            NaN            NaN            NaN   1.82936        22.9760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        606.058        8.43993                 NaN   55.5651                 NaN   11.1485                 NaN            NaN            NaN            NaN   1.82962        23.0169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        609.853        8.83802                 NaN   55.7163                 NaN   10.8923                 NaN            NaN            NaN            NaN   1.84327        22.7101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        613.637        8.88294                 NaN   55.7223                 NaN   10.8634                 NaN            NaN            NaN            NaN   1.83314        22.6983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        617.411        8.88228                 NaN   55.7231                 NaN   10.8635                 NaN            NaN            NaN            NaN   1.83315        22.6980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        621.175        8.40553                 NaN   55.5674                 NaN   11.1703                 NaN            NaN            NaN            NaN   1.83836        23.0184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        624.929        8.25019                 NaN   55.5149                 NaN   11.2702                 NaN            NaN            NaN            NaN   1.83761        23.1271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        628.673        8.09484                 NaN   55.4622                 NaN   11.3700                 NaN            NaN            NaN            NaN   1.83672        23.2362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        632.407        7.93999                 NaN   55.4090                 NaN   11.4695                 NaN            NaN            NaN            NaN   1.83519        23.3463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        636.130        7.85696                 NaN   55.3822                 NaN   11.5235                 NaN            NaN            NaN            NaN   1.83566        23.4017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        639.844        7.74812                 NaN   55.3457                 NaN   11.5938                 NaN            NaN            NaN            NaN   1.83521        23.4772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        643.548        7.83392                 NaN   55.3669                 NaN   11.5390                 NaN            NaN            NaN            NaN   1.82624        23.4339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        647.241        7.83334                 NaN   55.3677                 NaN   11.5391                 NaN            NaN            NaN            NaN   1.82625        23.4336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        650.925        7.98488                 NaN   55.0456                 NaN   11.3607                 NaN  0.998921                 NaN            NaN   1.43081        23.1791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        654.598        7.98428                 NaN   55.0464                 NaN   11.3608                 NaN  0.998938                 NaN            NaN   1.43082        23.1788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        658.262                 NaN            NaN   50.9807                 NaN   10.0485        6.12705        4.91268                 NaN            NaN            NaN   27.9311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        661.916                 NaN            NaN   50.9811                 NaN   10.0485        6.12704        4.91273                 NaN            NaN            NaN   27.9306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        665.560                 NaN            NaN   50.9815                 NaN   10.1120        6.06015        4.89307                 NaN            NaN            NaN   27.9533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        669.194                 NaN            NaN   50.9819                 NaN   10.1121        6.06014        4.89313                 NaN            NaN            NaN   27.9527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        672.818                 NaN            NaN   50.9823                 NaN   10.1121        6.06014        4.89318                 NaN            NaN            NaN   27.9522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        676.432                 NaN            NaN   50.9826                 NaN   5.97842        10.1911        4.87197                 NaN            NaN            NaN   27.9759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        680.037                 NaN            NaN   50.9831                 NaN   5.97842        10.1911        4.87203                 NaN            NaN            NaN   27.9754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        683.631        5.73682                 NaN   52.9386                 NaN   12.4969                 NaN   4.75946                 NaN            NaN            NaN   24.0682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        687.216                 NaN            NaN   50.9853                 NaN   10.3348        5.83807        4.88069                 NaN            NaN            NaN   27.9612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        690.792                 NaN            NaN   50.9857                 NaN   10.3348        5.83807        4.88074                 NaN            NaN            NaN   27.9607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        694.357                 NaN            NaN   50.9861                 NaN   10.3348        5.83806        4.88080                 NaN            NaN            NaN   27.9602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        697.913                 NaN            NaN   50.9866                 NaN   10.3349        5.83806        4.88086                 NaN            NaN            NaN   27.9596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        701.458                 NaN            NaN   50.9870                 NaN   10.3349        5.83806        4.88091                 NaN            NaN            NaN   27.9591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        704.995                 NaN            NaN   50.9874                 NaN   10.3349        5.83806        4.88097                 NaN            NaN            NaN   27.9586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        708.521                 NaN            NaN   50.9879                 NaN   10.3349        5.83805        4.88102                 NaN            NaN            NaN   27.9581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        712.038                 NaN            NaN   50.9870                 NaN   4.60057        11.5690        4.78579                 NaN            NaN            NaN   28.0577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        715.546                 NaN            NaN   50.9887                 NaN   10.3350        5.83805        4.88114                 NaN            NaN            NaN   27.9571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        719.043                 NaN            NaN   50.9891                 NaN   10.3350        5.83805        4.88119                 NaN            NaN            NaN   27.9566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        722.531                 NaN            NaN   50.9897                 NaN   2.93832        13.2365        4.79923                 NaN            NaN            NaN   28.0362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        726.010                 NaN            NaN   50.9902                 NaN   2.93832        13.2365        4.79929                 NaN            NaN            NaN   28.0357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        729.479                 NaN            NaN   50.9901                 NaN   16.1751                 NaN   4.77329                 NaN            NaN            NaN   28.0615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        732.938                 NaN            NaN   50.9907                 NaN   16.1762                 NaN   4.77328                 NaN            NaN            NaN   28.0598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        736.388                 NaN            NaN   50.9910                 NaN   16.1770                 NaN   4.76385                 NaN            NaN            NaN   28.0681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        739.829                 NaN            NaN   50.9914                 NaN   16.1775                 NaN   4.75473                 NaN            NaN            NaN   28.0764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        743.260                 NaN            NaN   50.9912                 NaN   16.1807                 NaN   4.73342                 NaN            NaN            NaN   28.0947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        746.681                 NaN            NaN   50.9903                 NaN   16.1841                 NaN   4.69316                 NaN            NaN            NaN   28.1325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
