|6.6.6
mars_t13_atm_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  17101.0        938.258        30.2403        30.2403        100.000                 NaN   43.3141                 NaN   8.17081                 NaN   30.2403        30.2403        30.2403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17201.0        941.130        30.2391        30.2391        100.000                 NaN   43.3138                 NaN   8.16813                 NaN   30.2391        30.2391        30.2391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17301.0        943.993        30.2377        30.2377        100.000                 NaN   43.3135                 NaN   8.16229                 NaN   30.2377        30.2377        30.2377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17401.0        946.848        30.2362        30.2362        100.000                 NaN   43.3134                 NaN   8.15356                 NaN   30.2362        30.2362        30.2362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17501.0        949.695        30.2346        30.2346        100.000                 NaN   43.3133                 NaN   8.14488                 NaN   30.2346        30.2346        30.2346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17601.0        952.534        30.2330        30.2330        100.000                 NaN   43.3131                 NaN   8.13626                 NaN   30.2330        30.2330        30.2330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17701.0        955.364        30.2314        30.2314        100.000                 NaN   43.3130                 NaN   8.12768                 NaN   30.2314        30.2314        30.2314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17801.0        958.186        30.2302        30.2302        100.000                 NaN   43.3129                 NaN   8.11890                 NaN   30.2302        30.2302        30.2302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17901.0        961.000        30.2283        30.2283        100.000                 NaN   43.3127                 NaN   8.11064                 NaN   30.2283        30.2283        30.2283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18001.0        963.806        30.2255        30.2255        100.000                 NaN   43.3131                 NaN   8.09111                 NaN   30.2255        30.2255        30.2255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18101.0        966.604        30.2224        30.2224        100.000                 NaN   43.3130                 NaN   8.08230                 NaN   30.2224        30.2224        30.2224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18201.0        969.393        30.2194        30.2194        100.000                 NaN   43.3131                 NaN   8.06759                 NaN   30.2194        30.2194        30.2194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18301.0        972.175        30.2201        30.2201        100.000                 NaN   43.3114                 NaN   8.09911                 NaN   30.2201        30.2201        30.2201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18401.0        974.948        30.2181        30.2181        100.000                 NaN   43.3110                 NaN   8.09658                 NaN   30.2181        30.2181        30.2181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18501.0        977.713        30.2160        30.2160        100.000                 NaN   43.3107                 NaN   8.09409                 NaN   30.2160        30.2160        30.2160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18601.0        980.470        30.2140        30.2140        100.000                 NaN   43.3103                 NaN   8.09162                 NaN   30.2140        30.2140        30.2140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18701.0        983.219        30.2120        30.2120        100.000                 NaN   43.3100                 NaN   8.08920                 NaN   30.2120        30.2120        30.2120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18801.0        985.960        30.2099        30.2099        100.000                 NaN   43.3096                 NaN   8.08680                 NaN   30.2099        30.2099        30.2099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18901.0        988.693        30.2079        30.2079        100.000                 NaN   43.3093                 NaN   8.08444                 NaN   30.2079        30.2079        30.2079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19001.0        991.418        30.2059        30.2059        100.000                 NaN   43.3089                 NaN   8.08212                 NaN   30.2059        30.2059        30.2059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19101.0        994.135        30.2039        30.2039        100.000                 NaN   43.3085                 NaN   8.07983                 NaN   30.2039        30.2039        30.2039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19201.0        996.845        30.2018        30.2018        100.000                 NaN   43.3082                 NaN   8.07757                 NaN   30.2018        30.2018        30.2018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19301.0        999.546        30.1997        30.1997        100.000                 NaN   43.3080                 NaN   8.07182                 NaN   30.1997        30.1997        30.1997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19401.0        1002.24        30.1976        30.1976        100.000                 NaN   43.3078                 NaN   8.06453                 NaN   30.1976        30.1976        30.1976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19501.0        1004.92        30.1954        30.1954        100.000                 NaN   43.3077                 NaN   8.05729                 NaN   30.1954        30.1954        30.1954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19601.0        1007.60        30.1933        30.1933        100.000                 NaN   43.3075                 NaN   8.05007                 NaN   30.1933        30.1933        30.1933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19701.0        1010.27        30.1912        30.1912        100.000                 NaN   43.3074                 NaN   8.04289                 NaN   30.1912        30.1912        30.1912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19801.0        1012.93        30.1890        30.1890        100.000                 NaN   43.3072                 NaN   8.03574                 NaN   30.1890        30.1890        30.1890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19901.0        1015.59        30.1869        30.1869        100.000                 NaN   43.3071                 NaN   8.02863                 NaN   30.1869        30.1869        30.1869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20001.0        1018.23        30.1858        30.1858        100.000                 NaN   43.3063                 NaN   8.03642                 NaN   30.1858        30.1858        30.1858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20101.0        1020.87        30.1838        30.1838        100.000                 NaN   43.3061                 NaN   8.03131                 NaN   30.1838        30.1838        30.1838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20201.0        1023.50        30.0887        30.0887        100.000                 NaN   43.3353                 NaN   7.33645                 NaN   30.0887        30.0887        30.0887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20301.0        1026.12        30.0869        30.0869        100.000                 NaN   43.3348                 NaN   7.33752                 NaN   30.0869        30.0869        30.0869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20401.0        1028.74        30.1464        30.1464        100.000                 NaN   43.3119                 NaN   7.88070                 NaN   30.1464        30.1464        30.1464                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20501.0        1031.35        30.1430        30.1430        100.000                 NaN   43.3120                 NaN   7.86798                 NaN   30.1430        30.1430        30.1430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20601.0        1033.94        30.1396        30.1396        100.000                 NaN   43.3121                 NaN   7.85534                 NaN   30.1396        30.1396        30.1396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20701.0        1036.54        30.1365        30.1365        100.000                 NaN   43.3118                 NaN   7.85294                 NaN   30.1365        30.1365        30.1365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20801.0        1039.12        30.1331        30.1331        100.000                 NaN   43.3118                 NaN   7.84139                 NaN   30.1331        30.1331        30.1331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20901.0        1041.70        30.1298        30.1298        100.000                 NaN   43.3119                 NaN   7.82991                 NaN   30.1298        30.1298        30.1298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21001.0        1044.27        30.1252        30.1252        100.000                 NaN   43.3125                 NaN   7.80257                 NaN   30.1252        30.1252        30.1252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21101.0        1046.83        30.1217        30.1217        100.000                 NaN   43.3127                 NaN   7.78952                 NaN   30.1217        30.1217        30.1217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21201.0        1049.38        30.1182        30.1182        100.000                 NaN   43.3128                 NaN   7.77655                 NaN   30.1182        30.1182        30.1182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21301.0        1051.93        30.1208        30.1208        100.000                 NaN   43.3103                 NaN   7.82545                 NaN   30.1208        30.1208        30.1208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21401.0        1054.46        30.1175        30.1175        100.000                 NaN   43.3103                 NaN   7.81560                 NaN   30.1175        30.1175        30.1175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21501.0        1056.99        30.1141        30.1141        100.000                 NaN   43.3102                 NaN   7.80582                 NaN   30.1141        30.1141        30.1141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21601.0        1059.52        30.1143        30.1143        100.000                 NaN   43.3099                 NaN   7.80144                 NaN   30.1143        30.1143        30.1143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21701.0        1062.03        30.1051        30.1051        100.000                 NaN   43.3126                 NaN   7.72661                 NaN   30.1051        30.1051        30.1051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21801.0        1064.54        30.1013        30.1013        100.000                 NaN   43.3127                 NaN   7.71276                 NaN   30.1013        30.1013        30.1013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21901.0        1067.04        30.0266        30.0266        100.000                 NaN   43.3420                 NaN   6.99058                 NaN   30.0266        30.0266        30.0266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22001.0        1069.53        30.0222        30.0222        100.000                 NaN   43.3424                 NaN   6.97128                 NaN   30.0222        30.0222        30.0222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22101.0        1072.02        30.0177        30.0177        100.000                 NaN   43.3428                 NaN   6.95205                 NaN   30.0177        30.0177        30.0177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22201.0        1074.50        29.9944        29.9944        100.000                 NaN   43.3505                 NaN   6.75446                 NaN   29.9944        29.9944        29.9944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22301.0        1076.97        29.9895        29.9895        100.000                 NaN   43.3510                 NaN   6.73139                 NaN   29.9895        29.9895        29.9895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22401.0        1079.43        29.9845        29.9845        100.000                 NaN   43.3516                 NaN   6.70841                 NaN   29.9845        29.9845        29.9845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22501.0        1081.89        30.0266        30.0266        100.000                 NaN   43.3248                 NaN   7.35134                 NaN   30.0266        30.0266        30.0266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22601.0        1084.34        29.9751        29.9751        100.000                 NaN   43.3524                 NaN   6.66758                 NaN   29.9751        29.9751        29.9751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22701.0        1086.78        29.9630        29.9630        100.000                 NaN   43.3544                 NaN   6.60873                 NaN   29.9630        29.9630        29.9630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22801.0        1089.21        30.0694        30.0694        100.000                 NaN   43.3135                 NaN   7.59233                 NaN   30.0694        30.0694        30.0694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22901.0        1091.64        30.0650        30.0650        100.000                 NaN   43.3137                 NaN   7.57637                 NaN   30.0650        30.0650        30.0650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23001.0        1094.06        29.9905        29.9905        100.000                 NaN   43.3429                 NaN   6.85307                 NaN   29.9905        29.9905        29.9905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23101.0        1096.47        30.0608        30.0608        100.000                 NaN   43.3127                 NaN   7.58173                 NaN   30.0608        30.0608        30.0608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23201.0        1098.87        30.0565        30.0565        100.000                 NaN   43.3129                 NaN   7.56718                 NaN   30.0565        30.0565        30.0565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23301.0        1101.27        30.0521        30.0521        100.000                 NaN   43.3130                 NaN   7.55273                 NaN   30.0521        30.0521        30.0521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23401.0        1103.66        30.0478        30.0478        100.000                 NaN   43.3132                 NaN   7.53836                 NaN   30.0478        30.0478        30.0478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23501.0        1106.04        30.0409        30.0409        100.000                 NaN   43.3150                 NaN   7.48608                 NaN   30.0409        30.0409        30.0409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23601.0        1108.42        29.9985        29.9985        100.000                 NaN   43.3316                 NaN   7.06839                 NaN   29.9985        29.9985        29.9985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23701.0        1110.78        29.9435        29.9435        100.000                 NaN   43.3488                 NaN   6.64153                 NaN   29.9435        29.9435        29.9435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23801.0        1113.15        29.9716        29.9716        100.000                 NaN   43.3334                 NaN   7.00905                 NaN   29.9716        29.9716        29.9716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23901.0        1115.50        29.9669        29.9669        100.000                 NaN   43.3337                 NaN   6.99397                 NaN   29.9669        29.9669        29.9669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24001.0        1117.85        29.9233        29.9233        100.000                 NaN   43.3509                 NaN   6.56255                 NaN   29.9233        29.9233        29.9233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24101.0        1120.18        29.9576        29.9576        100.000                 NaN   43.3341                 NaN   6.96407                 NaN   29.9576        29.9576        29.9576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24201.0        1122.52        29.9925        29.9925        100.000                 NaN   43.3230                 NaN   7.22155                 NaN   29.9925        29.9925        29.9925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24301.0        1124.84        29.9880        29.9880        100.000                 NaN   43.3231                 NaN   7.20836                 NaN   29.9880        29.9880        29.9880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24401.0        1127.16        29.9589        29.9589        100.000                 NaN   43.3327                 NaN   6.96516                 NaN   29.9589        29.9589        29.9589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24501.0        1129.47        29.9545        29.9545        100.000                 NaN   43.3330                 NaN   6.94844                 NaN   29.9545        29.9545        29.9545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24601.0        1131.78        29.9492        29.9492        100.000                 NaN   43.3334                 NaN   6.92900                 NaN   29.9492        29.9492        29.9492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24701.0        1134.07        29.9438        29.9438        100.000                 NaN   43.3338                 NaN   6.90965                 NaN   29.9438        29.9438        29.9438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24801.0        1136.36        29.9384        29.9384        100.000                 NaN   43.3342                 NaN   6.89040                 NaN   29.9384        29.9384        29.9384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24901.0        1138.64        29.9331        29.9331        100.000                 NaN   43.3345                 NaN   6.87124                 NaN   29.9331        29.9331        29.9331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25001.0        1140.92        30.0309        30.0309        100.000                 NaN   43.2932                 NaN   7.86996                 NaN   30.0309        30.0309        30.0309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25101.0        1143.19        29.8928        29.8928        100.000                 NaN   43.3373                 NaN   6.79491                 NaN   29.8928        29.8928        29.8928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25201.0        1145.45        29.8905        29.8905        100.000                 NaN   43.3363                 NaN   6.80959                 NaN   29.8905        29.8905        29.8905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25301.0        1147.71        29.8519        29.8519        100.000                 NaN   43.3623                 NaN   6.15521                 NaN   29.8519        29.8519        29.8519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25401.0        1149.95        29.9742        29.9742        100.000                 NaN   43.2945                 NaN   7.81684                 NaN   29.9742        29.9742        29.9742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25501.0        1152.20        30.0138        30.0138        100.000                 NaN   43.2910                 NaN   7.87793                 NaN   30.0138        30.0138        30.0138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25601.0        1154.43        30.0097        30.0097        100.000                 NaN   43.2907                 NaN   7.87831                 NaN   30.0097        30.0097        30.0097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25701.0        1156.66        30.0055        30.0055        100.000                 NaN   43.2904                 NaN   7.87525                 NaN   30.0055        30.0055        30.0055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25801.0        1158.88        30.0012        30.0012        100.000                 NaN   43.2903                 NaN   7.86982                 NaN   30.0012        30.0012        30.0012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25901.0        1161.09        29.9969        29.9969        100.000                 NaN   43.2902                 NaN   7.86442                 NaN   29.9969        29.9969        29.9969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26001.0        1163.30        29.9926        29.9926        100.000                 NaN   43.2900                 NaN   7.85906                 NaN   29.9926        29.9926        29.9926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26101.0        1165.50        29.9883        29.9883        100.000                 NaN   43.2899                 NaN   7.85374                 NaN   29.9883        29.9883        29.9883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26201.0        1167.69        29.9840        29.9840        100.000                 NaN   43.2897                 NaN   7.84845                 NaN   29.9840        29.9840        29.9840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26301.0        1169.88        29.9798        29.9798        100.000                 NaN   43.2896                 NaN   7.84319                 NaN   29.9798        29.9798        29.9798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26401.0        1172.06        29.9755        29.9755        100.000                 NaN   43.2895                 NaN   7.83797                 NaN   29.9755        29.9755        29.9755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26501.0        1174.23        29.9713        29.9713        100.000                 NaN   43.2893                 NaN   7.83278                 NaN   29.9713        29.9713        29.9713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26601.0        1176.39        29.9670        29.9670        100.000                 NaN   43.2892                 NaN   7.82763                 NaN   29.9670        29.9670        29.9670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26701.0        1178.55        29.9628        29.9628        100.000                 NaN   43.2890                 NaN   7.82252                 NaN   29.9628        29.9628        29.9628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26801.0        1180.71        29.9586        29.9586        100.000                 NaN   43.2889                 NaN   7.81744                 NaN   29.9586        29.9586        29.9586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  26901.0        1182.85        29.9544        29.9544        100.000                 NaN   43.2887                 NaN   7.81239                 NaN   29.9544        29.9544        29.9544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27001.0        1184.99        29.9502        29.9502        100.000                 NaN   43.2886                 NaN   7.80738                 NaN   29.9502        29.9502        29.9502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27101.0        1187.12        29.9461        29.9461        100.000                 NaN   43.2885                 NaN   7.80240                 NaN   29.9461        29.9461        29.9461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27201.0        1189.25        29.9419        29.9419        100.000                 NaN   43.2883                 NaN   7.79746                 NaN   29.9419        29.9419        29.9419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27301.0        1191.37        29.9377        29.9377        100.000                 NaN   43.2882                 NaN   7.79255                 NaN   29.9377        29.9377        29.9377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27401.0        1193.48        29.9373        29.9373        100.000                 NaN   43.2865                 NaN   7.82504                 NaN   29.9373        29.9373        29.9373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27501.0        1195.59        29.9334        29.9334        100.000                 NaN   43.2863                 NaN   7.82233                 NaN   29.9334        29.9334        29.9334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27601.0        1197.68        29.9295        29.9295        100.000                 NaN   43.2860                 NaN   7.81965                 NaN   29.9295        29.9295        29.9295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27701.0        1199.78        29.9256        29.9256        100.000                 NaN   43.2858                 NaN   7.81700                 NaN   29.9256        29.9256        29.9256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27801.0        1201.86        29.9217        29.9217        100.000                 NaN   43.2856                 NaN   7.81439                 NaN   29.9217        29.9217        29.9217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  27901.0        1203.94        29.9178        29.9178        100.000                 NaN   43.2853                 NaN   7.81181                 NaN   29.9178        29.9178        29.9178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28001.0        1206.02        29.9140        29.9140        100.000                 NaN   43.2851                 NaN   7.80926                 NaN   29.9140        29.9140        29.9140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28101.0        1208.08        29.9099        29.9099        100.000                 NaN   43.2849                 NaN   7.80621                 NaN   29.9099        29.9099        29.9099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28201.0        1210.14        29.9048        29.9048        100.000                 NaN   43.2848                 NaN   7.80092                 NaN   29.9048        29.9048        29.9048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28301.0        1212.20        29.8998        29.8998        100.000                 NaN   43.2846                 NaN   7.79568                 NaN   29.8998        29.8998        29.8998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28401.0        1214.24        29.8948        29.8948        100.000                 NaN   43.2845                 NaN   7.79047                 NaN   29.8948        29.8948        29.8948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28501.0        1216.28        29.8898        29.8898        100.000                 NaN   43.2844                 NaN   7.78531                 NaN   29.8898        29.8898        29.8898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  28601.0        1218.32        29.8848        29.8848        100.000                 NaN   43.2843                 NaN   7.78019                 NaN   29.8848        29.8848        29.8848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
