|6.6.6
mars_kc08_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  14001.0        1098.79        3438.19        7.68618        4.34996     
  14101.0        1102.63        3437.97        7.68446        4.34866     
  14201.0        1106.45        3437.82        7.68305        4.34747     
  14301.0        1110.25        3437.60        7.68133        4.34619     
  14401.0        1114.02        3437.31        7.67928        4.34478     
  14501.0        1117.78        3437.10        7.67758        4.34351     
  14601.0        1121.51        3436.94        7.67615        4.34233     
  14701.0        1125.23        3436.73        7.67446        4.34106     
  14801.0        1128.92        3436.57        7.67303        4.33989     
  14901.0        1132.60        3434.88        7.66404        4.33610     
  15001.0        1136.25        3434.67        7.66234        4.33484     
  15101.0        1139.88        3434.43        7.66054        4.33354     
  15201.0        1143.50        3435.90        7.66716        4.33525     
  15301.0        1147.09        3436.72        7.67059        4.33576     
  15401.0        1150.66        3436.46        7.66870        4.33445     
  15501.0        1154.22        3436.21        7.66683        4.33315     
  15601.0        1157.75        3435.97        7.66498        4.33185     
  15701.0        1161.26        3436.48        7.66690        4.33180     
  15801.0        1164.76        3435.55        7.66164        4.32939     
  15901.0        1168.23        3435.32        7.65989        4.32813     
  16001.0        1171.68        3435.09        7.65813        4.32688     
  16101.0        1175.12        3435.14        7.65773        4.32610     
  16201.0        1178.54        3435.68        7.65979        4.32618     
  16301.0        1181.93        3435.52        7.65838        4.32506     
  16401.0        1185.31        3435.36        7.65698        4.32394     
  16501.0        1188.67        3435.21        7.65560        4.32283     
  16601.0        1192.01        3435.06        7.65423        4.32173     
  16701.0        1195.33        3434.91        7.65287        4.32064     
  16801.0        1198.63        3434.74        7.65141        4.31951     
  16901.0        1201.91        3434.61        7.65013        4.31845     
  17001.0        1205.18        3434.48        7.64887        4.31740     
  17101.0        1208.43        3434.31        7.64738        4.31627     
  17201.0        1211.65        3434.06        7.64556        4.31502     
  17301.0        1214.86        3433.88        7.64404        4.31388     
  17401.0        1218.06        3433.81        7.64307        4.31294     
  17501.0        1221.23        3433.64        7.64161        4.31182     
  17601.0        1224.38        3433.99        7.64273        4.31163     
  17701.0        1227.52        3433.92        7.64179        4.31070     
  17801.0        1230.64        3433.85        7.64086        4.30978     
  17901.0        1233.74        3433.79        7.63994        4.30887     
  18001.0        1236.83        3433.73        7.63904        4.30797     
  18101.0        1239.89        3433.68        7.63814        4.30707     
  18201.0        1242.94        3433.62        7.63727        4.30619     
  18301.0        1245.97        3433.57        7.63641        4.30530     
  18401.0        1248.99        3433.52        7.63556        4.30443     
  18501.0        1251.98        3433.29        7.63381        4.30324     
  18601.0        1254.96        3433.27        7.63311        4.30242     
  18701.0        1257.93        3433.26        7.63243        4.30161     
  18801.0        1260.87        3433.24        7.63176        4.30082     
  18901.0        1263.80        3433.23        7.63110        4.30002     
  19001.0        1266.71        3433.22        7.63046        4.29924     
  19101.0        1269.61        3433.23        7.62988        4.29848     
  19201.0        1272.48        3433.04        7.62834        4.29738     
  19301.0        1275.34        3432.81        7.62661        4.29623     
  19401.0        1278.19        3432.59        7.62490        4.29508     
  19501.0        1281.02        3432.37        7.62320        4.29394     
  19601.0        1283.83        3432.16        7.62153        4.29281     
  19701.0        1286.63        3431.95        7.61987        4.29168     
  19801.0        1289.40        3432.60        7.62256        4.29207     
  19901.0        1292.17        3432.52        7.62156        4.29119     
  20001.0        1294.91        3432.44        7.62059        4.29031     
  20101.0        1297.65        3432.57        7.62064        4.28978     
  20201.0        1300.36        3432.51        7.61976        4.28893     
  20301.0        1303.06        3432.46        7.61889        4.28810     
  20401.0        1305.74        3432.40        7.61804        4.28727     
  20501.0        1308.41        3432.35        7.61720        4.28645     
  20601.0        1311.06        3432.31        7.61637        4.28564     
  20701.0        1313.70        3432.26        7.61555        4.28483     
  20801.0        1316.32        3432.47        7.61601        4.28448     
  20901.0        1318.93        3432.44        7.61530        4.28371     
  21001.0        1321.52        3432.11        7.61303        4.28241     
  21101.0        1324.09        3432.18        7.61278        4.28181     
  21201.0        1326.65        3432.25        7.61255        4.28122     
  21301.0        1329.20        3432.32        7.61233        4.28063     
  21401.0        1331.73        3432.28        7.61156        4.27985     
  21501.0        1334.24        3432.07        7.60991        4.27877     
  21601.0        1336.74        3431.86        7.60828        4.27769     
  21701.0        1339.23        3431.66        7.60667        4.27662     
  21801.0        1341.70        3431.46        7.60507        4.27557     
  21901.0        1344.16        3432.19        7.60823        4.27618     
  22001.0        1346.60        3432.17        7.60753        4.27544     
  22101.0        1349.02        3432.15        7.60685        4.27471     
  22201.0        1351.44        3432.13        7.60618        4.27398     
  22301.0        1353.83        3432.11        7.60553        4.27326     
  22401.0        1356.22        3432.10        7.60488        4.27255     
  22501.0        1358.59        3432.09        7.60425        4.27184     
  22601.0        1360.94        3432.73        7.60692        4.27231     
  22701.0        1363.29        3432.77        7.60657        4.27171     
  22801.0        1365.61        3432.81        7.60617        4.27109     
  22901.0        1367.93        3432.82        7.60569        4.27045     
  23001.0        1370.23        3432.85        7.60523        4.26982     
  23101.0        1372.51        3432.87        7.60478        4.26919     
  23201.0        1374.78        3432.89        7.60434        4.26857     
  23301.0        1377.04        3432.92        7.60391        4.26795     
  23401.0        1379.29        3432.95        7.60350        4.26734     
  23501.0        1381.52        3432.98        7.60310        4.26674     
  23601.0        1383.74        3433.02        7.60271        4.26614     
  23701.0        1385.94        3433.06        7.60233        4.26555     
  23801.0        1388.13        3433.10        7.60196        4.26497     
  23901.0        1390.31        3433.14        7.60161        4.26439     
  24001.0        1392.48        3433.18        7.60125        4.26381     
  24101.0        1394.63        3433.20        7.60078        4.26319     
  24201.0        1396.77        3433.22        7.60032        4.26258     
  24301.0        1398.89        3433.24        7.59987        4.26197     
  24401.0        1401.01        3433.26        7.59943        4.26137     
  24501.0        1403.11        3433.29        7.59900        4.26078     
  24601.0        1405.20        3433.68        7.60046        4.26085     
  24701.0        1407.27        3433.77        7.60036        4.26038     
  24801.0        1409.33        3433.87        7.60027        4.25991     
  24901.0        1411.38        3433.96        7.60019        4.25945     
  25001.0        1413.42        3434.06        7.60012        4.25899     
  25101.0        1415.44        3434.15        7.60006        4.25854     
  25201.0        1417.46        3434.25        7.60001        4.25809     
  25301.0        1419.46        3434.35        7.59997        4.25765     
  25401.0        1421.45        3434.46        7.59995        4.25722     
  25501.0        1423.42        3434.56        7.59993        4.25679     
  25601.0        1425.38        3434.67        7.59992        4.25636     
  25701.0        1427.34        3434.75        7.59979        4.25590     
  25801.0        1429.28        3434.82        7.59958        4.25541     
  25901.0        1431.20        3434.89        7.59939        4.25492     
  26001.0        1433.12        3434.96        7.59920        4.25444     
  26101.0        1435.02        3435.04        7.59902        4.25397     
  26201.0        1436.92        3435.11        7.59885        4.25350     
  26301.0        1438.80        3435.19        7.59870        4.25304     
  26401.0        1440.67        3435.27        7.59855        4.25258     
  26501.0        1442.52        3435.35        7.59841        4.25212     
  26601.0        1444.37        3435.43        7.59828        4.25168     
  26701.0        1446.20        3435.64        7.59882        4.25147     
  26801.0        1448.03        3435.74        7.59877        4.25105     
  26901.0        1449.84        3435.84        7.59873        4.25064     
  27001.0        1451.64        3435.94        7.59870        4.25024     
  27101.0        1453.43        3436.05        7.59868        4.24983     
  27201.0        1455.21        3436.14        7.59861        4.24942     
  27301.0        1456.98        3436.23        7.59854        4.24900     
  27401.0        1458.73        3436.33        7.59848        4.24859     
  27501.0        1460.48        3436.43        7.59843        4.24818     
  27601.0        1462.21        3436.52        7.59839        4.24778     
  27701.0        1463.94        3436.62        7.59835        4.24738     
  27801.0        1465.65        3436.73        7.59833        4.24699     
  27901.0        1467.35        3436.83        7.59831        4.24660     
  28001.0        1469.04        3436.93        7.59831        4.24622     
  28101.0        1470.72        3437.04        7.59831        4.24584     
  28201.0        1472.39        3437.15        7.59833        4.24547     
  28301.0        1474.05        3437.26        7.59835        4.24510     
  28401.0        1475.70        3437.37        7.59838        4.24474     
  28501.0        1477.34        3437.49        7.59842        4.24438     
  28601.0        1478.97        3437.60        7.59847        4.24403     
  28701.0        1480.59        3437.72        7.59852        4.24368     
