|6.6.6
mars_s99_atl_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  2101.00        351.707        55.1029                 NaN   99.2214                 NaN   41.8991                 NaN            NaN            NaN   41.8991        33.7233        33.7233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        354.891        55.1020                 NaN   99.2214                 NaN   41.8990                 NaN            NaN            NaN   41.8990        33.7232        33.7232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        358.069        55.1042                 NaN   99.2228                 NaN   41.9072                 NaN            NaN            NaN   41.9072        33.7279        33.7279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        361.242        55.1036                 NaN   99.2231                 NaN   41.9062                 NaN            NaN            NaN   41.9062        33.7276        33.7276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        364.410        55.1670                 NaN   99.2679                 NaN   41.8890                 NaN            NaN            NaN   41.8890        33.7657        33.7657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        367.572        55.1079                 NaN   99.2231                 NaN   41.9332                 NaN            NaN            NaN   41.9332        33.7406        33.7406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        370.728        55.1103                 NaN   99.2232                 NaN   41.9466                 NaN            NaN            NaN   41.9466        33.7472        33.7472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        373.879        55.1127                 NaN   99.2234                 NaN   41.9597                 NaN            NaN            NaN   41.9597        33.7537        33.7537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        377.024        55.1154                 NaN   99.2238                 NaN   41.9731                 NaN            NaN            NaN   41.9731        33.7606        33.7606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        380.163        55.1182                 NaN   99.2243                 NaN   41.9859                 NaN            NaN            NaN   41.9859        33.7672        33.7672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        383.297        55.1208                 NaN   99.2239                 NaN   42.0034                 NaN            NaN            NaN   42.0034        33.7756        33.7756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        386.426        55.1236                 NaN   99.2240                 NaN   42.0187                 NaN            NaN            NaN   42.0187        33.7834        33.7834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        389.549        55.1289                 NaN   99.2244                 NaN   42.0416                 NaN            NaN            NaN   42.0416        33.7955        33.7955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        392.667        55.1255                 NaN   99.2252                 NaN   42.0287                 NaN            NaN            NaN   42.0287        33.7892        33.7892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        395.779        55.1245                 NaN   99.2252                 NaN   42.0287                 NaN            NaN            NaN   42.0287        33.7890        33.7890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        398.885        55.1104                 NaN   99.2320                 NaN   41.9355                 NaN            NaN            NaN   41.9355        33.7469        33.7469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        401.986        55.1453                 NaN   99.2250                 NaN   42.1201                 NaN            NaN            NaN   42.1201        33.8355        33.8355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        405.082        55.1489                 NaN   99.2250                 NaN   42.1381                 NaN            NaN            NaN   42.1381        33.8444        33.8444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        408.172        55.1535                 NaN   99.2254                 NaN   42.1578                 NaN            NaN            NaN   42.1578        33.8546        33.8546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        411.257        55.1544                 NaN   99.2240                 NaN   42.1725                 NaN            NaN            NaN   42.1725        33.8607        33.8607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        414.336        55.1612                 NaN   99.2259                 NaN   42.1950                 NaN            NaN            NaN   42.1950        33.8741        33.8741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        417.410        55.1603                 NaN   99.2259                 NaN   42.1950                 NaN            NaN            NaN   42.1950        33.8739        33.8739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        420.478        55.1630                 NaN   99.2281                 NaN   42.1966                 NaN            NaN            NaN   42.1966        33.8759        33.8759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        423.541        55.1621                 NaN   99.2281                 NaN   42.1965                 NaN            NaN            NaN   42.1965        33.8757        33.8757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        426.599        59.8196        59.8196        99.1948                 NaN   51.5473        59.8196                 NaN            NaN   59.8196        43.2219        43.2219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        429.651        59.8191        59.8191        99.1950                 NaN   51.4735        59.8191                 NaN            NaN   59.8191        43.2193        43.2193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        432.697        59.8187        59.8187        99.1950                 NaN   51.4730        59.8187                 NaN            NaN   59.8187        43.2188        43.2188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        435.739        55.2187                 NaN   99.2265                 NaN   42.4398                 NaN            NaN            NaN   42.4398        34.0008        34.0008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        438.774        55.2178                 NaN   99.2265                 NaN   42.4398                 NaN            NaN            NaN   42.4398        34.0007        34.0007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        441.805        55.2169                 NaN   99.2265                 NaN   42.4397                 NaN            NaN            NaN   42.4397        34.0005        34.0005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        444.830        55.2160                 NaN   99.2265                 NaN   42.4397                 NaN            NaN            NaN   42.4397        34.0003        34.0003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        447.850        55.2152                 NaN   99.2265                 NaN   42.4397                 NaN            NaN            NaN   42.4397        34.0002        34.0002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        450.864        59.8128        59.8128        99.1956                 NaN   51.5664        59.8128                 NaN            NaN   59.8128        43.2113        43.2113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        453.873        59.8123        59.8123        99.1956                 NaN   51.5659        59.8123                 NaN            NaN   59.8123        43.2107        43.2107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        456.876        59.8119        59.8119        99.1956                 NaN   51.5654        59.8119                 NaN            NaN   59.8119        43.2102        43.2102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        459.875        59.8112        59.8112        99.1960                 NaN   51.5702        59.8112                 NaN            NaN   59.8112        43.2089        43.2089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        462.867        59.8107        59.8107        99.1960                 NaN   51.5697        59.8107                 NaN            NaN   59.8107        43.2083        43.2083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        465.855        59.8105        59.8105        99.1964                 NaN   51.4426        59.8105                 NaN            NaN   59.8105        43.2075        43.2075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        468.837        59.8100        59.8100        99.1964                 NaN   51.4421        59.8100                 NaN            NaN   59.8100        43.2070        43.2070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        471.814        59.8096        59.8096        99.1964                 NaN   51.4416        59.8096                 NaN            NaN   59.8096        43.2064        43.2064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        474.785        59.8049        59.8049        99.1971                 NaN   51.5826        59.8049                 NaN            NaN   59.8049        43.2005        43.2005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        477.752        59.8044        59.8044        99.1971                 NaN   51.5820        59.8044                 NaN            NaN   59.8044        43.2000        43.2000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        480.712        59.8039        59.8039        99.1971                 NaN   51.5815        59.8039                 NaN            NaN   59.8039        43.1994        43.1994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        483.668        59.8070        59.8070        99.1974                 NaN   51.4247        59.8070                 NaN            NaN   59.8070        43.2024        43.2024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        486.618        59.8065        59.8065        99.1974                 NaN   51.4242        59.8065                 NaN            NaN   59.8065        43.2018        43.2018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        489.563        59.8025        59.8025        99.1970                 NaN   51.5799        59.8025                 NaN            NaN   59.8025        43.1977        43.1977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        492.503        59.8020        59.8020        99.1970                 NaN   51.5794        59.8020                 NaN            NaN   59.8020        43.1971        43.1971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        495.437        59.8016        59.8016        99.1970                 NaN   51.5789        59.8016                 NaN            NaN   59.8016        43.1965        43.1965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        498.367        59.8011        59.8011        99.1970                 NaN   51.5783        59.8011                 NaN            NaN   59.8011        43.1960        43.1960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        501.290        59.8006        59.8006        99.1970                 NaN   51.5778        59.8006                 NaN            NaN   59.8006        43.1954        43.1954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        504.209        59.8051        59.8051        99.2006                 NaN   51.6140        59.8051                 NaN            NaN   59.8051        43.1975        43.1975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        507.122        59.8046        59.8046        99.2006                 NaN   51.6135        59.8046                 NaN            NaN   59.8046        43.1969        43.1969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        510.031        59.8042        59.8042        99.2006                 NaN   51.6130        59.8042                 NaN            NaN   59.8042        43.1964        43.1964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        512.933        59.8037        59.8037        99.2006                 NaN   51.6125        59.8037                 NaN            NaN   59.8037        43.1958        43.1958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        515.831        59.8032        59.8032        99.2006                 NaN   51.6119        59.8032                 NaN            NaN   59.8032        43.1952        43.1952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        518.724        59.8028        59.8028        99.2006                 NaN   51.6114        59.8028                 NaN            NaN   59.8028        43.1947        43.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        521.611        59.8069        59.8069        99.2023                 NaN   51.3798        59.8069                 NaN            NaN   59.8069        43.1981        43.1981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        524.493        59.8064        59.8064        99.2023                 NaN   51.3793        59.8064                 NaN            NaN   59.8064        43.1975        43.1975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        527.370        59.8064        59.8064        99.2035                 NaN   51.6345        59.8064                 NaN            NaN   59.8064        43.1968        43.1968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        530.241        59.8060        59.8060        99.2035                 NaN   51.6340        59.8060                 NaN            NaN   59.8060        43.1963        43.1963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        533.108        59.8055        59.8055        99.2035                 NaN   51.6334        59.8055                 NaN            NaN   59.8055        43.1957        43.1957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        535.969        59.8107        59.8107        99.2059                 NaN   51.6500        59.8107                 NaN            NaN   59.8107        43.2003        43.2003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        538.825        59.8102        59.8102        99.2059                 NaN   51.6495        59.8102                 NaN            NaN   59.8102        43.1997        43.1997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        541.676        59.8098        59.8098        99.2059                 NaN   51.6490        59.8098                 NaN            NaN   59.8098        43.1991        43.1991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        544.521        61.3655        61.3655        100.000                 NaN   52.8775        61.3655        2.06996                 NaN   61.3655        44.8544        44.8544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        547.362        61.3651        61.3651        100.000                 NaN   52.8770        61.3651        2.07000                 NaN   61.3651        44.8539        44.8539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        550.197        61.3641        61.3641        100.000                 NaN   52.8609        61.3641        2.06445                 NaN   61.3641        44.8564        44.8564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        553.028        61.3636        61.3636        100.000                 NaN   52.8604        61.3636        2.06448                 NaN   61.3636        44.8558        44.8558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        555.853        61.3632        61.3632        100.000                 NaN   52.8600        61.3632        2.06452                 NaN   61.3632        44.8553        44.8553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        558.673        61.3621        61.3621        100.000                 NaN   53.3772        61.3621        2.05820                 NaN   61.3621        44.8576        44.8576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        561.487        61.3617        61.3617        100.000                 NaN   53.3767        61.3617        2.05824                 NaN   61.3617        44.8570        44.8570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        564.297        61.3613        61.3613        100.000                 NaN   53.3762        61.3613        2.05827                 NaN   61.3613        44.8565        44.8565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        567.102        61.3606        61.3606        100.000                 NaN   52.8428        61.3606        2.06513                 NaN   61.3606        44.8532        44.8532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        569.901        61.3602        61.3602        100.000                 NaN   52.8423        61.3602        2.06517                 NaN   61.3602        44.8527        44.8527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        572.696        61.3597        61.3597        100.000                 NaN   52.8419        61.3597        2.06521                 NaN   61.3597        44.8521        44.8521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        575.485        61.3593        61.3593        100.000                 NaN   52.8414        61.3593        2.06525                 NaN   61.3593        44.8516        44.8516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        578.269        61.3589        61.3589        100.000                 NaN   52.8409        61.3589        2.06529                 NaN   61.3589        44.8511        44.8511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        581.048        61.3584        61.3584        100.000                 NaN   52.8404        61.3584        2.06533                 NaN   61.3584        44.8505        44.8505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        583.822        61.3580        61.3580        100.000                 NaN   52.8399        61.3580        2.06536                 NaN   61.3580        44.8500        44.8500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        586.591        61.3576        61.3576        100.000                 NaN   52.8394        61.3576        2.06540                 NaN   61.3576        44.8495        44.8495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        589.355        61.3571        61.3571        100.000                 NaN   52.8390        61.3571        2.06544                 NaN   61.3571        44.8489        44.8489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        592.114        61.3567        61.3567        100.000                 NaN   52.8385        61.3567        2.06548                 NaN   61.3567        44.8484        44.8484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        594.868        61.3562        61.3562        100.000                 NaN   52.8380        61.3562        2.06552                 NaN   61.3562        44.8479        44.8479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        597.617        61.3531        61.3531        100.000                 NaN   53.5827        61.3531        1.98917                 NaN   61.3531        44.8651        44.8651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        600.360        61.3527        61.3527        100.000                 NaN   53.5822        61.3527        1.98921                 NaN   61.3527        44.8646        44.8646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        603.099        61.3522        61.3522        100.000                 NaN   53.5817        61.3522        1.98925                 NaN   61.3522        44.8641        44.8641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        605.833        61.3518        61.3518        100.000                 NaN   53.5812        61.3518        1.98928                 NaN   61.3518        44.8635        44.8635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        608.561        61.3513        61.3513        100.000                 NaN   53.5807        61.3513        1.98932                 NaN   61.3513        44.8630        44.8630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        611.285        61.3509        61.3509        100.000                 NaN   53.5803        61.3509        1.98936                 NaN   61.3509        44.8625        44.8625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        614.004        61.3505        61.3505        100.000                 NaN   53.5798        61.3505        1.98940                 NaN   61.3505        44.8619        44.8619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
