1 1240.1030859512255
101 1240.9116629720438
201 1241.7202034464349
301 1242.5287063282497
401 1243.3371705723657
501 1244.1455951346877
601 1244.9539789721468
701 1245.7623210427016
801 1246.5706203053367
901 1247.3788757200641
1001 1248.1870862479223
1101 1248.995250850977
1201 1249.8033684923205
1301 1250.6114381360717
1401 1251.4194587473767
1501 1252.2274292924085
1601 1253.035348738366
1701 1253.8432160534765
1801 1254.6510302069926
1901 1255.4587901691946
2001 1256.2664949113894
2101 1257.0741434059105
2201 1257.8817346261187
2301 1258.689267546401
2401 1259.496741142172
2501 1260.3041543898723
2601 1261.1115062669699
2701 1261.9187957519596
2801 1262.7260218243625
2901 1263.533183464727
3001 1264.3402796546284
3101 1265.1473093766683
3201 1265.9542716144758
3301 1266.7611653527063
3401 1267.567989577042
3501 1268.3747432741925
3601 1269.1814254318936
3701 1269.988035038908
3801 1270.7945710850258
3901 1271.6010325610632
4001 1272.4074184588635
4101 1273.213727771297
4201 1274.0199594922608
4301 1274.8261126166783
4401 1275.6321861405004
4501 1276.4381790607044
4601 1277.2440903752947
4701 1278.0499190833023
4801 1278.855664184785
4901 1279.6613246808274
5001 1280.4668995735417
5101 1281.2723878660656
5201 1282.0777885625646
5301 1282.8831006682306
5401 1283.6883231892825
5501 1284.493455132966
5601 1285.2984955075533
5701 1286.103443322344
5801 1286.9082975876643
5901 1287.7130573148668
6001 1288.5177215163314
6101 1289.322289205465
6201 1290.1267593967007
6301 1290.9311311054987
6401 1291.7354033483462
6501 1292.539575142757
6601 1293.343645507272
6701 1294.1476134614584
6801 1294.9514780259108
6901 1295.7552382222502
7001 1296.5588930731246
7101 1297.3624416022092
7201 1298.1658828342051
7301 1298.969215794841
7401 1299.7724395108721
7501 1300.5755530100807
7601 1301.3785553212754
7701 1302.1814454742923
7801 1302.9842224999938
7901 1303.7868854302692
8001 1304.589433298035
8101 1305.391865137234
8201 1306.194179982836
8301 1306.9963768708378
8401 1307.7984548382628
8501 1308.6004129231617
8601 1309.4022501646111
8701 1310.2039656027155
8801 1311.0055582786051
8901 1311.807027234438
9001 1312.6083715133984
9101 1313.409590159698
9201 1314.210682218574
9301 1315.011646736292
9401 1315.8124827601437
9501 1316.6131893384475
9601 1317.4137655205486
9701 1318.2142103568194
9801 1319.014522898659
9901 1319.8147021984928
10001 1320.614747309774
10101 1321.4146572869818
10201 1322.2144311856225
10301 1323.0140680622294
10401 1323.8135669743622
10501 1324.6129269806079
10601 1325.41214714058
10701 1326.2112265149187
10801 1327.0101641652916
10901 1327.8089591543926
11001 1328.6076105459424
11101 1329.4061174046892
11201 1330.2044787964069
11301 1331.0026937878972
11401 1331.8007614469884
11501 1332.5986808425353
11601 1333.3964510444196
11701 1334.19407112355
11801 1334.9915401518622
11901 1335.7888572023182
12001 1336.5860213489073
12101 1337.3830316666454
12201 1338.179887231575
12301 1338.976587120766
12401 1339.7731304123147
12501 1340.5695161853441
12601 1341.3657435200043
12701 1342.1618114974726
12801 1342.9577191999522
12901 1343.7534657106735
13001 1344.5490501138943
13101 1345.3444714948987
13201 1346.1397289399972
13301 1346.934821536528
13401 1347.7297483728555
13501 1348.5245085383713
13601 1349.3191011234937
13701 1350.1135252196675
13801 1350.9077799193649
13901 1351.7018643160845
14001 1352.4957775043517
14101 1353.2895185797192
14201 1354.0830866387662
14301 1354.8764807790983
14401 1355.6697000993486
14501 1356.4627436991766
14601 1357.255610679269
14701 1358.048300141339
14801 1358.840811188127
14901 1359.6331429233994
15001 1360.4252944519503
15101 1361.2172648796004
15201 1362.0090533131968
15301 1362.800658860614
15401 1363.5920806307531
15501 1364.3833177335416
15601 1365.1743692799346
15701 1365.9652343819134
15801 1366.7559121524866
15901 1367.546401705689
16001 1368.336702156583
16101 1369.1268126212572
16201 1369.916732216827
16301 1370.7064600614353
16401 1371.495995274251
16501 1372.2853369754707
16601 1373.0744842863169
16701 1373.8634363290394
16801 1374.6521922269148
16901 1375.4407511042466
17001 1376.2291120863651
17101 1377.017274299627
17201 1377.8052368714164
17301 1378.592998930144
17401 1379.380559605247
17501 1380.1679180271904
17601 1380.9550733274646
17701 1381.742024638588
17801 1382.5287710941052
17901 1383.3153118285877
18001 1384.1016459776345
18101 1384.8877726778703
18201 1385.6736910669474
18301 1386.4594002835447
18401 1387.2448994673678
18501 1388.0301877591496
18601 1388.815264300649
18701 1389.6001282346524
18801 1390.384778704973
18901 1391.1692148564505
19001 1391.9534358349515
19101 1392.7374407873695
19201 1393.5212288616246
19301 1394.3047992066645
19401 1395.0881509724625
19501 1395.8712833100199
19601 1396.6541953713638
19701 1397.4368863095492
19801 1398.2193552786568
19901 1399.001601433795
20001 1399.7836239310984
20101 1400.565421927729
20201 1401.3469945818752
20301 1402.1283410527524
20401 1402.9094605006026
20501 1403.690352086695
20601 1404.4710149733253
20701 1405.251448323816
20801 1406.031651302517
20901 1406.8116230748042
21001 1407.5913628070807
21101 1408.3708696667768
21201 1409.1501428223487
21301 1409.9291814432804
21401 1410.707984700082
21501 1411.486551764291
21601 1412.2648818084715
21701 1413.042974006214
21801 1413.8208275321365
21901 1414.5984415618832
22001 1415.3758152721257
22101 1416.1529478405619
22201 1416.929838445917
22301 1417.7064862679426
22401 1418.4828904874175
22501 1419.2590502861472
22601 1420.0349648469637
22701 1420.8106333537262
22801 1421.5860549913207
22901 1422.3612289456596
23001 1423.136154403683
23101 1423.9108305533568
23201 1424.6852565836743
23301 1425.4594316846558
23401 1426.2333550473477
23501 1427.0070258638239
23601 1427.780443327185
23701 1428.5536066315578
