|6.6.6
mars_ma79_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  13201.0        1067.29                 NaN   57.9855        17.2742                 NaN   24.7403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13301.0        1071.31                 NaN   57.9847        17.3005                 NaN   24.7149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13401.0        1075.30                 NaN   57.9848        17.3069                 NaN   24.7083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13501.0        1079.27                 NaN   57.9849        17.3133                 NaN   24.7019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13601.0        1083.21                 NaN   57.9868        17.2851                 NaN   24.7281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13701.0        1087.14                 NaN   57.9905        17.2242                 NaN   24.7853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13801.0        1091.04                 NaN   57.9868        17.2997                 NaN   24.7135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  13901.0        1094.93                 NaN   57.9868        17.3089                 NaN   24.7043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14001.0        1098.79                 NaN   57.9865        17.3242                 NaN   24.6893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14101.0        1102.63                 NaN   57.9865        17.3334                 NaN   24.6801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14201.0        1106.45                 NaN   57.9861        17.3500                 NaN   24.6639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14301.0        1110.25                 NaN   57.9860        17.3593                 NaN   24.6547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14401.0        1114.02                 NaN   57.9904        17.2858                 NaN   24.7237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14501.0        1117.78                 NaN   57.9903        17.2967                 NaN   24.7129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14601.0        1121.51                 NaN   57.9903        17.3063                 NaN   24.7034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14701.0        1125.23                 NaN   57.9901        17.3177                 NaN   24.6922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14801.0        1128.92                 NaN   57.9901        17.3267                 NaN   24.6833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  14901.0        1132.60                 NaN   57.9899        17.3370                 NaN   24.6730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15001.0        1136.25                 NaN   57.9898        17.3476                 NaN   24.6626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15101.0        1139.88                 NaN   57.9897        17.3579                 NaN   24.6524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15201.0        1143.50                 NaN   57.9896        17.3685                 NaN   24.6419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15301.0        1147.09                 NaN   57.9893        17.3828                 NaN   24.6279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15401.0        1150.66                 NaN   57.9895        17.3819                 NaN   24.6285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15501.0        1154.22                 NaN   57.9896        17.3869                 NaN   24.6235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15601.0        1157.75                 NaN   57.9896        17.3918                 NaN   24.6185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15701.0        1161.26                 NaN   57.9875        17.4253                 NaN   24.5872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15801.0        1164.76                 NaN   57.9874        17.4338                 NaN   24.5788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  15901.0        1168.23                 NaN   57.9856        17.4880                 NaN   24.5265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16001.0        1171.68                 NaN   57.9854        17.4978                 NaN   24.5168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16101.0        1175.12                 NaN   57.9897        17.4251                 NaN   24.5852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16201.0        1178.54                 NaN   57.9890        17.4436                 NaN   24.5674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16301.0        1181.93                 NaN   57.9897        17.4315                 NaN   24.5788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16401.0        1185.31                 NaN   57.9895        17.4422                 NaN   24.5683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16501.0        1188.67                 NaN   57.9895        17.4491                 NaN   24.5615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16601.0        1192.01                 NaN   57.9893        17.4583                 NaN   24.5524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16701.0        1195.33                 NaN   57.9891        17.4675                 NaN   24.5433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16801.0        1198.63                 NaN   57.9890        17.4766                 NaN   24.5344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  16901.0        1201.91                 NaN   57.9888        17.4856                 NaN   24.5256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17001.0        1205.18                 NaN   57.9863        17.5751                 NaN   24.4386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17101.0        1208.43                 NaN   57.9885        17.5056                 NaN   24.5059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17201.0        1211.65                 NaN   57.9869        17.5526                 NaN   24.4605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17301.0        1214.86                 NaN   57.9876        17.5358                 NaN   24.4766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17401.0        1218.06                 NaN   57.9873        17.5487                 NaN   24.4640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17501.0        1221.23                 NaN   57.9873        17.5515                 NaN   24.4611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17601.0        1224.38                 NaN   57.9867        17.5730                 NaN   24.4403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17701.0        1227.52                 NaN   57.9857        17.6041                 NaN   24.4102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17801.0        1230.64                 NaN   57.9853        17.6172                 NaN   24.3975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  17901.0        1233.74                 NaN   57.9866        17.5894                 NaN   24.4240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18001.0        1236.83                 NaN   57.9861        17.6053                 NaN   24.4085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18101.0        1239.89                 NaN   57.9861        17.6108                 NaN   24.4031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18201.0        1242.94                 NaN   57.9834        17.6823                 NaN   24.3343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18301.0        1245.97                 NaN   57.9829        17.6989                 NaN   24.3182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18401.0        1248.99                 NaN   57.9824        17.7153                 NaN   24.3023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18501.0        1251.98                 NaN   57.9863        17.6167                 NaN   24.3970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18601.0        1254.96                 NaN   57.9862        17.6224                 NaN   24.3914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18701.0        1257.93                 NaN   57.9861        17.6280                 NaN   24.3859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18801.0        1260.87                 NaN   57.9860        17.6335                 NaN   24.3804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  18901.0        1263.80                 NaN   57.9861        17.6365                 NaN   24.3774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19001.0        1266.71                 NaN   57.9859        17.6439                 NaN   24.3702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19101.0        1269.61                 NaN   57.9857        17.6526                 NaN   24.3617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19201.0        1272.48                 NaN   57.9850        17.6721                 NaN   24.3428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19301.0        1275.34                 NaN   57.9843        17.6947                 NaN   24.3210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19401.0        1278.19                 NaN   57.9835        17.7171                 NaN   24.2993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19501.0        1281.02                 NaN   57.9828        17.7394                 NaN   24.2779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19601.0        1283.83                 NaN   57.9843        17.7020                 NaN   24.3137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19701.0        1286.63                 NaN   57.9841        17.7116                 NaN   24.3044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19801.0        1289.40                 NaN   57.9816        17.7768                 NaN   24.2416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  19901.0        1292.17                 NaN   57.9834        17.7331                 NaN   24.2835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20001.0        1294.91                 NaN   57.9831        17.7426                 NaN   24.2743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20101.0        1297.65                 NaN   57.9811        17.7996                 NaN   24.2193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20201.0        1300.36                 NaN   57.9827        17.7583                 NaN   24.2589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20301.0        1303.06                 NaN   57.9824        17.7683                 NaN   24.2493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20401.0        1305.74                 NaN   57.9820        17.7803                 NaN   24.2376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20501.0        1308.41                 NaN   57.9803        17.8258                 NaN   24.1940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20601.0        1311.06                 NaN   57.9800        17.8339                 NaN   24.1861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20701.0        1313.70                 NaN   57.9798        17.8420                 NaN   24.1783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20801.0        1316.32                 NaN   57.9813        17.8057                 NaN   24.2130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  20901.0        1318.93                 NaN   57.9811        17.8133                 NaN   24.2056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21001.0        1321.52                 NaN   57.9807        17.8245                 NaN   24.1947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21101.0        1324.09                 NaN   57.9805        17.8310                 NaN   24.1885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21201.0        1326.65                 NaN   57.9804        17.8373                 NaN   24.1823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21301.0        1329.20                 NaN   57.9733        18.0480                 NaN   23.9787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21401.0        1331.73                 NaN   57.9797        17.8562                 NaN   24.1641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21501.0        1334.24                 NaN   57.9789        17.8792                 NaN   24.1419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21601.0        1336.74                 NaN   57.9733        18.0476                 NaN   23.9791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21701.0        1339.23                 NaN   57.9733        18.0474                 NaN   23.9793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21801.0        1341.70                 NaN   57.9733        18.0473                 NaN   23.9794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  21901.0        1344.16                 NaN   57.9743        18.0029                 NaN   24.0228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22001.0        1346.60                 NaN   57.9736        18.0230                 NaN   24.0035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22101.0        1349.02                 NaN   57.9764        17.9469                 NaN   24.0766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22201.0        1351.44                 NaN   57.9759        17.9599                 NaN   24.0642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22301.0        1353.83                 NaN   57.9755        17.9727                 NaN   24.0519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22401.0        1356.22                 NaN   57.9750        17.9853                 NaN   24.0397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22501.0        1358.59                 NaN   57.9745        17.9978                 NaN   24.0277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22601.0        1360.94                 NaN   57.9790        17.8839                 NaN   24.1371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22701.0        1363.29                 NaN   57.9789        17.8864                 NaN   24.1347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22801.0        1365.61                 NaN   57.9787        17.8912                 NaN   24.1301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  22901.0        1367.93                 NaN   57.9784        17.8992                 NaN   24.1224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23001.0        1370.23                 NaN   57.9781        17.9070                 NaN   24.1148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23101.0        1372.51                 NaN   57.9778        17.9147                 NaN   24.1074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23201.0        1374.78                 NaN   57.9776        17.9223                 NaN   24.1001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23301.0        1377.04                 NaN   57.9773        17.9298                 NaN   24.0929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23401.0        1379.29                 NaN   57.9770        17.9371                 NaN   24.0859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23501.0        1381.52                 NaN   57.9768        17.9435                 NaN   24.0797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23601.0        1383.74                 NaN   57.9765        17.9508                 NaN   24.0728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23701.0        1385.94                 NaN   57.9596        18.3620                 NaN   23.6784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23801.0        1388.13                 NaN   57.9589        18.3784                 NaN   23.6626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  23901.0        1390.31                 NaN   57.9585        18.3881                 NaN   23.6534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24001.0        1392.48                 NaN   57.9586        18.3860                 NaN   23.6555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24101.0        1394.63                 NaN   57.9587        18.3838                 NaN   23.6576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24201.0        1396.77                 NaN   57.9760        17.9534                 NaN   24.0706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24301.0        1398.89                 NaN   57.9758        17.9588                 NaN   24.0654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24401.0        1401.01                 NaN   57.9755        17.9641                 NaN   24.0603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24501.0        1403.11                 NaN   57.9753        17.9693                 NaN   24.0554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24601.0        1405.20                 NaN   57.9750        17.9759                 NaN   24.0490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24701.0        1407.27                 NaN   57.9748        17.9809                 NaN   24.0443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24801.0        1409.33                 NaN   57.9746        17.9857                 NaN   24.0397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  24901.0        1411.38                 NaN   57.9744        17.9904                 NaN   24.0352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25001.0        1413.42                 NaN   57.9534        18.5234                 NaN   23.5233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  25101.0        1415.44                 NaN   57.9529        18.5343                 NaN   23.5127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
