|6.6.6
mars_bf97_atm_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            NaAl           ca-pv          Pv            
  1.00000        309.347        14.2823                 NaN   100.000                 NaN   24.3207                 NaN            NaN            NaN   8.72902        3.39375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  101.000        313.918        14.2492                 NaN   100.000                 NaN   24.3228                 NaN            NaN            NaN   8.74787        3.42178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  201.000        318.476        14.2441                 NaN   100.000                 NaN   24.3210                 NaN            NaN            NaN   8.74823        3.42031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  301.000        323.023        14.2682                 NaN   100.000                 NaN   24.3159                 NaN            NaN            NaN   8.73034        3.39135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  401.000        327.558        14.2756                 NaN   100.000                 NaN   24.3162                 NaN            NaN            NaN   8.72720        3.39006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  501.000        332.082        14.2711                 NaN   100.000                 NaN   24.3127                 NaN            NaN            NaN   8.72515        3.38190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  601.000        336.594        14.2790                 NaN   100.000                 NaN   24.3112                 NaN            NaN            NaN   8.71967        3.37510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  701.000        341.095        14.2781                 NaN   100.000                 NaN   24.3098                 NaN            NaN            NaN   8.71839        3.37273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  801.000        345.584        14.2760                 NaN   100.000                 NaN   24.3086                 NaN            NaN            NaN   8.71806        3.37199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  901.000        350.061        14.2720                 NaN   100.000                 NaN   24.3075                 NaN            NaN            NaN   8.71872        3.37253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1001.00        354.527        14.2694                 NaN   100.000                 NaN   24.3065                 NaN            NaN            NaN   8.71832        3.37134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1101.00        358.982        14.2661                 NaN   100.000                 NaN   24.3042                 NaN            NaN            NaN   8.71785        3.37040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1201.00        363.425        14.2428                 NaN   100.000                 NaN   24.3025                 NaN            NaN            NaN   8.72570        3.37434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1301.00        367.856        14.1834                 NaN   100.000                 NaN   24.3039                 NaN            NaN            NaN   8.75828        3.41785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        372.276        14.1753                 NaN   100.000                 NaN   24.3022                 NaN            NaN            NaN   8.76026        3.41839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.00        376.685        14.1672                 NaN   100.000                 NaN   24.3005                 NaN            NaN            NaN   8.76223        3.41893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.00        381.083        14.1595                 NaN   100.000                 NaN   24.2988                 NaN            NaN            NaN   8.76395        3.41916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.00        385.469        14.1604                 NaN   100.000                 NaN   24.2985                 NaN            NaN            NaN   8.76327        3.42020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.00        389.844        14.1527                 NaN   100.000                 NaN   24.2959                 NaN            NaN            NaN   8.76368        3.41647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1901.00        394.207        14.1518                 NaN   100.000                 NaN   24.2951                 NaN            NaN            NaN   8.76320        3.41647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2001.00        398.559        14.1509                 NaN   100.000                 NaN   24.2943                 NaN            NaN            NaN   8.76271        3.41647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2101.00        402.900        20.5260                 NaN   96.5514                 NaN   30.7978                 NaN            NaN            NaN   15.1641        15.1641        15.1641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        407.230        20.5259                 NaN   96.5531                 NaN   30.8020                 NaN            NaN            NaN   15.1707        15.1707        15.1707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        411.548        20.5268                 NaN   96.5551                 NaN   30.8067                 NaN            NaN            NaN   15.1776        15.1776        15.1776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        415.856        20.5262                 NaN   96.5551                 NaN   30.8061                 NaN            NaN            NaN   15.1773        15.1773        15.1773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        420.152        20.5216                 NaN   96.5558                 NaN   30.8112                 NaN            NaN            NaN   15.1881        15.1881        15.1881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        424.437        20.5150                 NaN   96.5560                 NaN   30.8166                 NaN            NaN            NaN   15.2004        15.2004        15.2004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        428.711        20.5107                 NaN   96.5574                 NaN   30.8248                 NaN            NaN            NaN   15.2162        15.2162        15.2162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        432.973        20.5033                 NaN   96.5568                 NaN   30.8274                 NaN            NaN            NaN   15.2245        15.2245        15.2245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        437.225        20.4980                 NaN   96.5574                 NaN   30.8329                 NaN            NaN            NaN   15.2363        15.2363        15.2363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        441.466        20.4915                 NaN   96.5575                 NaN   30.8379                 NaN            NaN            NaN   15.2480        15.2480        15.2480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        445.695        20.4860                 NaN   96.5579                 NaN   30.8431                 NaN            NaN            NaN   15.2593        15.2593        15.2593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        449.914        20.4798                 NaN   96.5582                 NaN   30.8482                 NaN            NaN            NaN   15.2709        15.2709        15.2709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        454.121        20.4800                 NaN   96.5594                 NaN   30.8510                 NaN            NaN            NaN   15.2754        15.2754        15.2754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        458.318        20.4653                 NaN   96.5597                 NaN   30.8650                 NaN            NaN            NaN   15.3060        15.3060        15.3060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        462.503        20.4586                 NaN   96.5607                 NaN   30.8738                 NaN            NaN            NaN   15.3238        15.3238        15.3238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        466.678        20.4475                 NaN   96.5632                 NaN   30.8937                 NaN            NaN            NaN   15.3620        15.3620        15.3620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        470.842        20.4400                 NaN   96.5610                 NaN   30.8900                 NaN            NaN            NaN   15.3599        15.3599        15.3599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        474.994        20.4685                 NaN   96.5772                 NaN   30.9272                 NaN            NaN            NaN   15.4053        15.4053        15.4053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        479.136        20.4329                 NaN   96.5651                 NaN   30.9102                 NaN            NaN            NaN   15.3964        15.3964        15.3964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        483.267        20.4178                 NaN   96.5633                 NaN   30.9164                 NaN            NaN            NaN   15.4144        15.4144        15.4144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        487.388        20.4118                 NaN   96.5646                 NaN   30.9256                 NaN            NaN            NaN   15.4325        15.4325        15.4325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        491.497        20.4046                 NaN   96.5654                 NaN   30.9344                 NaN            NaN            NaN   15.4506        15.4506        15.4506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        495.596        20.3928                 NaN   96.5648                 NaN   30.9416                 NaN            NaN            NaN   15.4684        15.4684        15.4684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        499.683        20.3811                 NaN   96.5641                 NaN   30.9488                 NaN            NaN            NaN   15.4862        15.4862        15.4862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        503.761        20.3318                 NaN   96.5566                 NaN   30.9655                 NaN            NaN            NaN   15.5401        15.5401        15.5401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        507.827        20.4293                 NaN   96.5974                 NaN   31.0364                 NaN            NaN            NaN   15.5966        15.5966        15.5966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        511.883        20.3540                 NaN   96.5985                 NaN   31.1150                 NaN            NaN            NaN   15.7644        15.7644        15.7644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        515.927        20.3267                 NaN   96.5975                 NaN   31.1362                 NaN            NaN            NaN   15.8130        15.8130        15.8130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        519.962        20.2213                 NaN   96.5691                 NaN   31.1215                 NaN            NaN            NaN   15.8422        15.8422        15.8422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        523.985        20.2101                 NaN   96.5696                 NaN   31.1330                 NaN            NaN            NaN   15.8666        15.8666        15.8666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        527.998        20.2033                 NaN   96.5699                 NaN   31.1391                 NaN            NaN            NaN   15.8802        15.8802        15.8802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        532.001        20.1919                 NaN   96.5704                 NaN   31.1508                 NaN            NaN            NaN   15.9049        15.9049        15.9049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        535.993        19.9720                 NaN   96.5588                 NaN   31.3236                 NaN            NaN            NaN   16.3032        16.3032        16.3032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        539.974        19.9517                 NaN   96.5589                 NaN   31.3424                 NaN            NaN            NaN   16.3439        16.3439        16.3439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        543.945        19.9319                 NaN   96.5589                 NaN   31.3606                 NaN            NaN            NaN   16.3836        16.3836        16.3836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        547.905        19.9117                 NaN   96.5589                 NaN   31.3794                 NaN            NaN            NaN   16.4244        16.4244        16.4244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        551.854        19.8916                 NaN   96.5589                 NaN   31.3980                 NaN            NaN            NaN   16.4649        16.4649        16.4649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        555.794        19.8714                 NaN   96.5589                 NaN   31.4167                 NaN            NaN            NaN   16.5055        16.5055        16.5055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        559.722        19.8623                 NaN   96.5596                 NaN   31.4268                 NaN            NaN            NaN   16.5265        16.5265        16.5265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        563.641        19.8416                 NaN   96.5595                 NaN   31.4458                 NaN            NaN            NaN   16.5679        16.5679        16.5679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        567.548        19.8334                 NaN   96.5601                 NaN   31.4547                 NaN            NaN            NaN   16.5866        16.5866        16.5866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        571.446        19.8121                 NaN   96.5601                 NaN   31.4744                 NaN            NaN            NaN   16.6293        16.6293        16.6293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        575.333        19.8026                 NaN   96.5630                 NaN   31.4948                 NaN            NaN            NaN   16.6674        16.6674        16.6674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        579.210        19.7807                 NaN   96.5628                 NaN   31.5144                 NaN            NaN            NaN   16.7101        16.7101        16.7101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        583.076        19.7767                 NaN   96.5602                 NaN   31.5055                 NaN            NaN            NaN   16.6978        16.6978        16.6978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        586.932        19.7537                 NaN   96.5601                 NaN   31.5268                 NaN            NaN            NaN   16.7440        16.7440        16.7440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        590.778        19.7307                 NaN   96.5600                 NaN   31.5481                 NaN            NaN            NaN   16.7902        16.7902        16.7902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        594.613        19.7078                 NaN   96.5600                 NaN   31.5694                 NaN            NaN            NaN   16.8362        16.8362        16.8362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        598.438        19.7054                 NaN   96.5663                 NaN   31.5968                 NaN            NaN            NaN   16.8819        16.8819        16.8819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        602.253        19.6808                 NaN   96.5657                 NaN   31.6174                 NaN            NaN            NaN   16.9279        16.9279        16.9279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        606.058        19.6563                 NaN   96.5650                 NaN   31.6381                 NaN            NaN            NaN   16.9738        16.9738        16.9738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        609.853        19.8443                 NaN   96.5631                 NaN   31.4377                 NaN            NaN            NaN   16.5526        16.5526        16.5526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        613.637        19.8646                 NaN   96.5682                 NaN   31.4359                 NaN            NaN            NaN   16.5367        16.5367        16.5367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        617.411        19.8641                 NaN   96.5682                 NaN   31.4354                 NaN            NaN            NaN   16.5364        16.5364        16.5364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        621.175        19.8853                 NaN   96.5739                 NaN   31.4348                 NaN            NaN            NaN   16.5219        16.5219        16.5219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        624.929        19.8847                 NaN   96.5738                 NaN   31.4343                 NaN            NaN            NaN   16.5216        16.5216        16.5216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        628.673        19.5811                 NaN   96.5614                 NaN   31.6896                 NaN            NaN            NaN   17.0951        17.0951        17.0951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        632.407        19.5265                 NaN   96.5611                 NaN   31.7424                 NaN            NaN            NaN   17.2085        17.2085        17.2085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        636.130        19.4959                 NaN   96.5604                 NaN   31.7687                 NaN            NaN            NaN   17.2659        17.2659        17.2659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        639.844        19.4391                 NaN   96.5583                 NaN   31.8164                 NaN            NaN            NaN   17.3726        17.3726        17.3726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        643.548        20.6364                 NaN   97.0934                 NaN   32.7957                 NaN   1.38278                 NaN   18.3994        18.3994        18.3994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        647.241        20.6359                 NaN   97.0934                 NaN   32.7952                 NaN   1.38279                 NaN   18.3991        18.3991        18.3991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        650.925        21.9801                 NaN   97.6948                 NaN   33.9054                 NaN   2.93769                 NaN   19.5829        19.5829        19.5829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        654.598        21.9796                 NaN   97.6948                 NaN   33.9049                 NaN   2.93772                 NaN   19.5826        19.5826        19.5826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        658.262        26.1532        26.1532        100.000                 NaN   38.1500        39.1206        9.04446                 NaN   26.1532        26.1532        26.1532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        661.916        26.1529        26.1529        100.000                 NaN   38.1497        39.1203        9.04453                 NaN   26.1529        26.1529        26.1529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        665.560        26.1616        26.1616        100.000                 NaN   38.4322        39.1195        9.03487                 NaN   26.1616        26.1616        26.1616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        669.194        26.1613        26.1613        100.000                 NaN   38.4319        39.1192        9.03494                 NaN   26.1613        26.1613        26.1613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        672.818        26.1610        26.1610        100.000                 NaN   38.4316        39.1189        9.03502                 NaN   26.1610        26.1610        26.1610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        676.432        26.1690        26.1690        100.000                 NaN   26.5096        39.1182        9.02484                 NaN   26.1690        26.1690        26.1690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        680.037        26.1687        26.1687        100.000                 NaN   26.5093        39.1179        9.02491                 NaN   26.1687        26.1687        26.1687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        683.631        26.2182                 NaN   100.000                 NaN   39.0767                 NaN   9.01064                 NaN   26.0918        26.0918        26.0918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        687.216        26.1633        26.1633        100.000                 NaN   39.1159                 NaN   9.02962                 NaN   26.1633        26.1633        26.1633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        690.792        26.1630        26.1630        100.000                 NaN   39.1156                 NaN   9.02970                 NaN   26.1630        26.1630        26.1630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        694.357        26.1627        26.1627        100.000                 NaN   39.1153                 NaN   9.02977                 NaN   26.1627        26.1627        26.1627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        697.913        26.1624        26.1624        100.000                 NaN   39.1150                 NaN   9.02984                 NaN   26.1624        26.1624        26.1624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        701.458        26.1875        26.1875        100.000                 NaN   39.1142                 NaN   9.00375                 NaN   26.1875        26.1875        26.1875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        704.995        26.1912        26.1912        100.000                 NaN   39.1137                 NaN   8.99947                 NaN   26.1912        26.1912        26.1912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        708.521        26.1949        26.1949        100.000                 NaN   39.1133                 NaN   8.99520                 NaN   26.1949        26.1949        26.1949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        712.038        26.1985        26.1985        100.000                 NaN   39.1127                 NaN   8.99317                 NaN   26.1985        26.1985        26.1985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        715.546        26.2021        26.2021        100.000                 NaN   39.1122                 NaN   8.98943                 NaN   26.2021        26.2021        26.2021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        719.043        26.2051        26.2051        100.000                 NaN   39.1118                 NaN   8.98407                 NaN   26.2051        26.2051        26.2051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        722.531        26.2080        26.2080        100.000                 NaN   39.1114                 NaN   8.97872                 NaN   26.2080        26.2080        26.2080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        726.010        26.2109        26.2109        100.000                 NaN   39.1110                 NaN   8.97340                 NaN   26.2109        26.2109        26.2109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        729.479        26.2137        26.2137        100.000                 NaN   39.1106                 NaN   8.96810                 NaN   26.2137        26.2137        26.2137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        732.938        26.2166        26.2166        100.000                 NaN   39.1102                 NaN   8.96282                 NaN   26.2166        26.2166        26.2166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        736.388        26.2179        26.2179        100.000                 NaN   39.1094                 NaN   8.96942                 NaN   26.2179        26.2179        26.2179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        739.829        26.2206        26.2206        100.000                 NaN   39.1089                 NaN   8.96528                 NaN   26.2206        26.2206        26.2206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        743.260        26.2235        26.2235        100.000                 NaN   39.1099                 NaN   8.92883                 NaN   26.2235        26.2235        26.2235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        746.681        26.2276        26.2276        100.000                 NaN   39.1097                 NaN   8.92071                 NaN   26.2276        26.2276        26.2276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11101.0        750.093        26.2120        26.2120        100.000                 NaN   39.1102                 NaN   8.91326                 NaN   26.2120        26.2120        26.2120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11201.0        753.496        26.2142        26.2142        100.000                 NaN   39.1099                 NaN   8.90811                 NaN   26.2142        26.2142        26.2142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11301.0        756.889        26.2164        26.2164        100.000                 NaN   39.1095                 NaN   8.90298                 NaN   26.2164        26.2164        26.2164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11401.0        760.273        26.2420        26.2420        100.000                 NaN   39.1065                 NaN   8.93378                 NaN   26.2420        26.2420        26.2420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
