|6.6.6
mars_lf97_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  10401.0        726.010        3468.60        7.85302        4.45598     
  10501.0        729.479        3468.45        7.85167        4.45480     
  10601.0        732.938        3468.39        7.85081        4.45391     
  10701.0        736.388        3468.30        7.84980        4.45294     
  10801.0        739.829        3468.21        7.84880        4.45198     
  10901.0        743.260        3468.09        7.84765        4.45097     
  11001.0        746.681        3467.91        7.84625        4.44986     
  11101.0        750.093        3467.92        7.84570        4.44909     
  11201.0        753.496        3467.82        7.84468        4.44814     
  11301.0        756.889        3467.70        7.84354        4.44711     
  11401.0        760.273        3467.61        7.84253        4.44615     
  11501.0        763.648        3467.64        7.84209        4.44541     
  11601.0        767.013        3467.46        7.84067        4.44431     
  11701.0        770.369        3467.36        7.83964        4.44336     
  11801.0        773.715        3467.32        7.83885        4.44248     
  11901.0        777.052        3467.19        7.83768        4.44146     
  12001.0        780.380        3467.12        7.83679        4.44056     
  12101.0        783.699        3467.01        7.83570        4.43962     
  12201.0        787.009        3466.86        7.83447        4.43861     
  12301.0        790.309        3466.73        7.83325        4.43754     
  12401.0        793.600        3466.63        7.83222        4.43660     
  12501.0        796.882        3466.60        7.83153        4.43584     
  12601.0        800.155        3466.42        7.83016        4.43479     
  12701.0        803.419        3466.34        7.82923        4.43388     
  12801.0        806.673        3466.24        7.82816        4.43293     
  12901.0        809.919        3466.16        7.82723        4.43202     
  13001.0        813.155        3466.43        7.82781        4.43153     
  13101.0        816.382        3466.01        7.82539        4.43021     
  13201.0        819.601        3465.93        7.82448        4.42932     
  13301.0        822.810        3465.80        7.82326        4.42831     
  13401.0        826.010        3465.68        7.82218        4.42736     
  13501.0        829.201        3465.62        7.82129        4.42647     
  13601.0        832.384        3465.55        7.82042        4.42559     
  13701.0        835.557        3465.42        7.81929        4.42467     
  13801.0        838.722        3465.95        7.82103        4.42457     
  13901.0        841.877        3465.93        7.82040        4.42379     
  14001.0        845.024        3465.85        7.81947        4.42290     
  14101.0        848.161        3465.76        7.81850        4.42200     
  14201.0        851.290        3465.68        7.81754        4.42109     
  14301.0        854.410        3465.78        7.81748        4.42053     
  14401.0        857.522        3465.72        7.81662        4.41967     
  14501.0        860.624        3465.65        7.81576        4.41881     
  14601.0        863.718        3465.59        7.81491        4.41795     
  14701.0        866.803        3464.92        7.81107        4.41590     
  14801.0        869.879        3465.28        7.81229        4.41588     
  14901.0        872.946        3465.40        7.81236        4.41538     
  15001.0        876.005        3465.15        7.81061        4.41421     
  15101.0        879.055        3465.30        7.81074        4.41371     
  15201.0        882.096        3465.24        7.80992        4.41287     
  15301.0        885.129        3465.18        7.80911        4.41204     
  15401.0        888.153        3465.13        7.80831        4.41121     
  15501.0        891.169        3465.08        7.80751        4.41038     
  15601.0        894.175        3465.03        7.80672        4.40956     
  15701.0        897.174        3464.98        7.80593        4.40874     
  15801.0        900.163        3464.92        7.80513        4.40791     
  15901.0        903.144        3464.81        7.80403        4.40698     
  16001.0        906.117        3464.74        7.80317        4.40614     
  16101.0        909.081        3464.67        7.80229        4.40529     
  16201.0        912.037        3464.60        7.80141        4.40444     
  16301.0        914.984        3464.59        7.80082        4.40371     
  16401.0        917.923        3464.52        7.79997        4.40287     
  16501.0        920.853        3464.46        7.79913        4.40204     
  16601.0        923.775        3464.40        7.79829        4.40122     
  16701.0        926.688        3464.68        7.79909        4.40099     
  16801.0        929.593        3464.66        7.79844        4.40023     
  16901.0        932.490        3464.63        7.79780        4.39948     
  17001.0        935.378        3464.61        7.79716        4.39872     
  17101.0        938.258        3464.59        7.79653        4.39798     
  17201.0        941.130        3464.57        7.79590        4.39723     
  17301.0        943.993        3464.54        7.79521        4.39647     
  17401.0        946.848        3464.50        7.79448        4.39568     
  17501.0        949.695        3464.46        7.79375        4.39491     
  17601.0        952.534        3464.45        7.79315        4.39418     
  17701.0        955.364        3464.42        7.79249        4.39343     
  17801.0        958.186        3464.39        7.79181        4.39267     
  17901.0        961.000        3464.37        7.79117        4.39193     
  18001.0        963.806        3464.30        7.79031        4.39111     
  18101.0        966.604        3464.30        7.78977        4.39041     
  18201.0        969.393        3464.30        7.78924        4.38971     
  18301.0        972.175        3464.22        7.78835        4.38889     
  18401.0        974.948        3464.23        7.78789        4.38822     
  18501.0        977.713        3464.27        7.78753        4.38758     
  18601.0        980.470        3464.26        7.78696        4.38688     
  18701.0        983.219        3464.25        7.78639        4.38617     
  18801.0        985.960        3464.24        7.78583        4.38547     
  18901.0        988.693        3464.24        7.78527        4.38477     
  19001.0        991.418        3464.23        7.78472        4.38407     
  19101.0        994.135        3464.23        7.78418        4.38338     
  19201.0        996.845        3464.22        7.78364        4.38269     
  19301.0        999.546        3464.00        7.78200        4.38159     
  19401.0        1002.24        3464.01        7.78154        4.38093     
  19501.0        1004.92        3464.03        7.78110        4.38028     
  19601.0        1007.60        3464.04        7.78065        4.37963     
  19701.0        1010.27        3464.06        7.78022        4.37898     
  19801.0        1012.93        3464.08        7.77978        4.37834     
  19901.0        1015.59        3464.10        7.77935        4.37770     
  20001.0        1018.23        3464.10        7.77883        4.37701     
  20101.0        1020.87        3464.12        7.77842        4.37638     
  20201.0        1023.50        3464.02        7.77742        4.37552     
  20301.0        1026.12        3464.07        7.77714        4.37494     
  20401.0        1028.74        3463.59        7.77446        4.37348     
  20501.0        1031.35        3463.57        7.77384        4.37278     
  20601.0        1033.94        3463.55        7.77324        4.37208     
  20701.0        1036.54        3463.55        7.77269        4.37139     
  20801.0        1039.12        3463.53        7.77208        4.37069     
  20901.0        1041.70        3463.51        7.77148        4.37000     
  21001.0        1044.27        3462.09        7.76418        4.36695     
  21101.0        1046.83        3463.49        7.77034        4.36863     
  21201.0        1049.38        3463.47        7.76975        4.36794     
  21301.0        1051.93        3463.53        7.76951        4.36738     
  21401.0        1054.46        3463.52        7.76894        4.36670     
  21501.0        1056.99        3463.51        7.76838        4.36602     
  21601.0        1059.52        3462.25        7.76188        4.36328     
  21701.0        1062.03        3461.93        7.75979        4.36205     
  21801.0        1064.54        3461.95        7.75940        4.36144     
  21901.0        1067.04        3461.39        7.75619        4.35982     
  22001.0        1069.53        3461.32        7.75532        4.35904     
  22101.0        1072.02        3461.24        7.75446        4.35826     
  22201.0        1074.50        3461.12        7.75336        4.35740     
  22301.0        1076.97        3461.05        7.75251        4.35662     
  22401.0        1079.43        3460.98        7.75166        4.35585     
  22501.0        1081.89        3462.16        7.75692        4.35730     
  22601.0        1084.34        3462.99        7.76043        4.35813     
  22701.0        1086.78        3463.02        7.76010        4.35755     
  22801.0        1089.21        3464.26        7.76544        4.35894     
  22901.0        1091.64        3464.25        7.76493        4.35830     
  23001.0        1094.06        3464.25        7.76443        4.35766     
  23101.0        1096.47        3464.26        7.76393        4.35702     
  23201.0        1098.87        3464.26        7.76344        4.35639     
  23301.0        1101.27        3464.26        7.76296        4.35576     
  23401.0        1103.66        3464.26        7.76247        4.35513     
  23501.0        1106.04        3461.34        7.74772        4.34937     
  23601.0        1108.42        3463.38        7.75711        4.35229     
  23701.0        1110.78        3463.38        7.75658        4.35165     
  23801.0        1113.15        3463.43        7.75638        4.35113     
  23901.0        1115.50        3463.43        7.75588        4.35050     
  24001.0        1117.85        3462.46        7.75067        4.34818     
  24101.0        1120.18        3462.46        7.75013        4.34753     
  24201.0        1122.52        3462.45        7.74958        4.34689     
  24301.0        1124.84        3462.44        7.74904        4.34625     
  24401.0        1127.16        3462.88        7.75076        4.34644     
  24501.0        1129.47        3462.89        7.75028        4.34582     
  24601.0        1131.78        3462.89        7.74981        4.34521     
  24701.0        1134.07        3462.90        7.74935        4.34460     
  24801.0        1136.36        3462.05        7.74481        4.34255     
  24901.0        1138.64        3462.90        7.74833        4.34336     
  25001.0        1140.92        3465.21        7.75902        4.34679     
  25101.0        1143.19        3461.91        7.74270        4.34048     
  25201.0        1145.45        3462.01        7.74269        4.34004     
  25301.0        1147.71        3462.03        7.74230        4.33946     
  25401.0        1149.95        3465.18        7.75718        4.34439     
  25501.0        1152.20        3465.49        7.75795        4.34423     
  25601.0        1154.43        3465.55        7.75775        4.34373     
  25701.0        1156.66        3465.60        7.75748        4.34320     
  25801.0        1158.88        3465.63        7.75718        4.34266     
  25901.0        1161.09        3465.67        7.75688        4.34212     
  26001.0        1163.30        3465.71        7.75658        4.34159     
  26101.0        1165.50        3465.75        7.75629        4.34106     
  26201.0        1167.69        3465.79        7.75600        4.34053     
  26301.0        1169.88        3465.83        7.75572        4.34000     
  26401.0        1172.06        3465.87        7.75545        4.33948     
  26501.0        1174.23        3465.92        7.75517        4.33895     
  26601.0        1176.39        3465.96        7.75490        4.33843     
  26701.0        1178.55        3466.01        7.75464        4.33792     
  26801.0        1180.71        3466.05        7.75438        4.33740     
  26901.0        1182.85        3466.10        7.75412        4.33689     
  27001.0        1184.99        3466.15        7.75387        4.33638     
  27101.0        1187.12        3466.19        7.75363        4.33587     
  27201.0        1189.25        3466.24        7.75338        4.33537     
  27301.0        1191.37        3466.29        7.75315        4.33487     
  27401.0        1193.48        3466.48        7.75358        4.33460     
  27501.0        1195.59        3466.54        7.75338        4.33412     
  27601.0        1197.68        3466.60        7.75320        4.33364     
  27701.0        1199.78        3466.66        7.75301        4.33316     
  27801.0        1201.86        3466.72        7.75284        4.33269     
  27901.0        1203.94        3466.78        7.75266        4.33221     
  28001.0        1206.02        3466.85        7.75249        4.33174     
  28101.0        1208.08        3466.91        7.75232        4.33127     
  28201.0        1210.14        3466.96        7.75212        4.33079     
  28301.0        1212.20        3467.02        7.75192        4.33031     
  28401.0        1214.24        3467.07        7.75172        4.32983     
  28501.0        1216.28        3467.13        7.75153        4.32936     
  28601.0        1218.32        3467.19        7.75135        4.32889     
  28701.0        1220.34        3467.25        7.75117        4.32842     
  28801.0        1222.37        3467.31        7.75099        4.32795     
  28901.0        1224.38        3467.37        7.75082        4.32749     
  29001.0        1226.39        3467.43        7.75065        4.32703     
  29101.0        1228.39        3467.49        7.75049        4.32657     
  29201.0        1230.39        3467.56        7.75033        4.32611     
  29301.0        1232.38        3467.62        7.75017        4.32566     
  29401.0        1234.36        3467.95        7.75132        4.32567     
  29501.0        1236.34        3468.03        7.75127        4.32526     
  29601.0        1238.31        3468.12        7.75122        4.32485     
  29701.0        1240.27        3468.21        7.75118        4.32444     
  29801.0        1242.23        3468.29        7.75114        4.32403     
  29901.0        1244.18        3468.38        7.75111        4.32362     
  30001.0        1246.13        3468.47        7.75108        4.32322     
  30101.0        1248.06        3468.56        7.75105        4.32282     
  30201.0        1250.00        3468.65        7.75103        4.32242     
  30301.0        1251.92        3468.74        7.75101        4.32203     
  30401.0        1253.85        3468.83        7.75097        4.32163     
  30501.0        1255.76        3468.91        7.75091        4.32122     
  30601.0        1257.67        3469.00        7.75086        4.32081     
  30701.0        1259.57        3469.08        7.75081        4.32041     
  30801.0        1261.47        3469.17        7.75077        4.32001     
  30901.0        1263.36        3469.25        7.75073        4.31961     
  31001.0        1265.24        3469.34        7.75069        4.31921     
  31101.0        1267.12        3469.43        7.75066        4.31882     
  31201.0        1268.99        3469.52        7.75063        4.31843     
  31301.0        1270.86        3469.60        7.75057        4.31802     
  31401.0        1272.71        3469.68        7.75051        4.31762     
  31501.0        1274.57        3469.82        7.75077        4.31734     
  31601.0        1276.42        3469.93        7.75082        4.31698     
  31701.0        1278.26        3470.03        7.75088        4.31662     
  31801.0        1280.09        3470.13        7.75094        4.31627     
  31901.0        1281.92        3470.24        7.75101        4.31592     
  32001.0        1283.75        3470.35        7.75108        4.31557     
  32101.0        1285.56        3470.45        7.75111        4.31521     
  32201.0        1287.38        3470.54        7.75110        4.31483     
  32301.0        1289.18        3470.63        7.75109        4.31445     
  32401.0        1290.98        3470.72        7.75109        4.31408     
  32501.0        1292.78        3470.81        7.75109        4.31371     
  32601.0        1294.57        3470.90        7.75109        4.31334     
  32701.0        1296.35        3471.00        7.75110        4.31298     
  32801.0        1298.12        3471.09        7.75111        4.31261     
  32901.0        1299.90        3471.19        7.75113        4.31225     
  33001.0        1301.66        3471.28        7.75114        4.31189     
  33101.0        1303.42        3471.38        7.75117        4.31153     
  33201.0        1305.17        3471.48        7.75119        4.31118     
  33301.0        1306.92        3471.58        7.75122        4.31083     
  33401.0        1308.66        3471.67        7.75126        4.31047     
  33501.0        1310.40        3471.77        7.75130        4.31013     
  33601.0        1312.13        3471.87        7.75134        4.30978     
  33701.0        1313.86        3471.97        7.75138        4.30944     
  33801.0        1315.57        3472.19        7.75197        4.30929     
  33901.0        1317.29        3472.29        7.75205        4.30896     
  34001.0        1319.00        3472.40        7.75214        4.30863     
  34101.0        1320.70        3472.51        7.75223        4.30831     
  34201.0        1322.39        3472.62        7.75232        4.30799     
  34301.0        1324.09        3472.74        7.75242        4.30767     
  34401.0        1325.77        3472.85        7.75252        4.30735     
  34501.0        1327.45        3472.96        7.75262        4.30703     
  34601.0        1329.13        3473.07        7.75273        4.30672     
  34701.0        1330.79        3473.19        7.75284        4.30641     
  34801.0        1332.46        3473.30        7.75294        4.30609     
  34901.0        1334.11        3473.40        7.75303        4.30577     
  35001.0        1335.77        3473.51        7.75313        4.30546     
  35101.0        1337.41        3473.62        7.75324        4.30515     
  35201.0        1339.05        3473.74        7.75334        4.30484     
  35301.0        1340.69        3473.85        7.75345        4.30453     
  35401.0        1342.32        3473.96        7.75357        4.30423     
  35501.0        1343.94        3474.07        7.75369        4.30392     
  35601.0        1345.56        3474.19        7.75381        4.30362     
  35701.0        1347.18        3474.30        7.75393        4.30332     
  35801.0        1348.79        3474.42        7.75406        4.30303     
  35901.0        1350.39        3474.53        7.75420        4.30273     
  36001.0        1351.99        3474.65        7.75433        4.30244     
  36101.0        1353.58        3474.94        7.75535        4.30247     
  36201.0        1355.17        3475.07        7.75555        4.30220     
  36301.0        1356.75        3475.21        7.75576        4.30194     
  36401.0        1358.32        3475.34        7.75597        4.30168     
  36501.0        1359.89        3475.47        7.75618        4.30142     
  36601.0        1361.46        3475.60        7.75640        4.30116     
  36701.0        1363.02        3475.73        7.75662        4.30090     
  36801.0        1364.57        3475.87        7.75684        4.30065     
  36901.0        1366.12        3476.00        7.75707        4.30040     
  37001.0        1367.67        3476.14        7.75730        4.30015     
  37101.0        1369.21        3476.27        7.75753        4.29990     
  37201.0        1370.74        3476.41        7.75776        4.29965     
  37301.0        1372.27        3476.55        7.75800        4.29941     
  37401.0        1373.79        3476.68        7.75825        4.29916     
  37501.0        1375.31        3476.82        7.75849        4.29892     
  37601.0        1376.83        3476.96        7.75874        4.29869     
  37701.0        1378.33        3477.10        7.75899        4.29845     
  37801.0        1379.84        3477.24        7.75925        4.29821     
  37901.0        1381.33        3477.38        7.75950        4.29798     
  38001.0        1382.83        3477.52        7.75977        4.29775     
  38101.0        1384.31        3477.66        7.76003        4.29752     
  38201.0        1385.80        3477.80        7.76030        4.29729     
  38301.0        1387.27        3477.95        7.76057        4.29707     
  38401.0        1388.75        3478.09        7.76084        4.29685     
  38501.0        1390.21        3476.12        7.75039        4.29263     
  38601.0        1391.68        3478.15        7.76034        4.29601     
  38701.0        1393.13        3478.50        7.76156        4.29614     
  38801.0        1394.59        3478.61        7.76161        4.29585     
  38901.0        1396.03        3474.92        7.74348        4.28873     
  39001.0        1397.48        3478.84        7.76194        4.29532     
  39101.0        1398.91        3479.06        7.76264        4.29526     
  39201.0        1400.35        3479.20        7.76286        4.29502     
  39301.0        1401.77        3479.33        7.76309        4.29479     
  39401.0        1403.20        3479.46        7.76332        4.29456     
  39501.0        1404.61        3479.59        7.76355        4.29433     
  39601.0        1406.03        3479.73        7.76379        4.29410     
  39701.0        1407.43        3479.86        7.76403        4.29387     
  39801.0        1408.84        3480.00        7.76427        4.29365     
  39901.0        1410.23        3480.13        7.76452        4.29342     
  40001.0        1411.63        3480.26        7.76472        4.29319     
  40101.0        1413.01        3480.40        7.76497        4.29297     
  40201.0        1414.40        3480.54        7.76522        4.29275     
  40301.0        1415.78        3480.68        7.76548        4.29253     
  40401.0        1417.15        3480.81        7.76574        4.29232     
  40501.0        1418.52        3480.97        7.76607        4.29213     
  40601.0        1419.88        3481.12        7.76641        4.29195     
  40701.0        1421.24        3481.26        7.76668        4.29174     
  40801.0        1422.60        3481.40        7.76697        4.29154     
  40901.0        1423.95        3481.55        7.76725        4.29134     
  41001.0        1425.29        3481.69        7.76754        4.29114     
  41101.0        1426.63        3481.83        7.76783        4.29094     
  41201.0        1427.97        3481.96        7.76804        4.29071     
  41301.0        1429.30        3479.30        7.75480        4.28541     
  41401.0        1430.63        3479.49        7.75531        4.28529     
  41501.0        1431.95        3479.68        7.75581        4.28518     
  41601.0        1433.27        3479.87        7.75632        4.28506     
  41701.0        1434.58        3480.06        7.75684        4.28495     
  41801.0        1435.89        3480.40        7.75839        4.28522     
  41901.0        1437.19        3480.59        7.75890        4.28511     
