|6.6.6
mars_kc08_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  16201.0        1369.92        3403.03        7.48337        4.23501     
  16301.0        1370.71        3403.37        7.48463        4.23520     
  16401.0        1371.50        3403.71        7.48589        4.23540     
  16501.0        1372.29        3404.16        7.48769        4.23578     
  16601.0        1373.08        3404.60        7.48946        4.23615     
  16701.0        1373.87        3404.94        7.49068        4.23634     
  16801.0        1374.66        3405.28        7.49191        4.23652     
  16901.0        1375.45        3405.61        7.49313        4.23670     
  17001.0        1376.23        3405.95        7.49436        4.23689     
  17101.0        1377.02        3406.28        7.49558        4.23707     
  17201.0        1377.81        3406.62        7.49680        4.23725     
  17301.0        1378.60        3406.96        7.49802        4.23744     
  17401.0        1379.39        3407.29        7.49924        4.23762     
  17501.0        1380.17        3407.63        7.50046        4.23780     
  17601.0        1380.96        3407.96        7.50168        4.23799     
  17701.0        1381.75        3408.30        7.50290        4.23817     
  17801.0        1382.53        3408.63        7.50412        4.23835     
  17901.0        1383.32        3408.97        7.50534        4.23853     
  18001.0        1384.11        3409.30        7.50656        4.23872     
  18101.0        1384.89        3409.64        7.50777        4.23890     
  18201.0        1385.68        3409.97        7.50899        4.23908     
  18301.0        1386.46        3410.30        7.51020        4.23927     
  18401.0        1387.25        3410.64        7.51142        4.23945     
  18501.0        1388.04        3410.97        7.51263        4.23963     
  18601.0        1388.82        3411.31        7.51385        4.23982     
  18701.0        1389.61        3411.64        7.51506        4.24000     
  18801.0        1390.39        3411.97        7.51627        4.24018     
  18901.0        1391.17        3412.31        7.51749        4.24037     
  19001.0        1391.96        3412.64        7.51870        4.24055     
  19101.0        1392.74        3412.97        7.51991        4.24073     
  19201.0        1393.53        3413.31        7.52112        4.24092     
  19301.0        1394.31        3413.59        7.52206        4.24101     
  19401.0        1395.09        3413.80        7.52265        4.24099     
  19501.0        1395.88        3414.03        7.52334        4.24101     
  19601.0        1396.66        3414.46        7.52507        4.24134     
  19701.0        1397.44        3414.59        7.52521        4.24116     
  19801.0        1398.22        3414.85        7.52607        4.24122     
  19901.0        1399.01        3415.12        7.52692        4.24128     
  20001.0        1399.79        3415.38        7.52777        4.24134     
  20101.0        1400.57        3415.65        7.52863        4.24140     
  20201.0        1401.35        3415.91        7.52948        4.24146     
  20301.0        1402.13        3416.17        7.53034        4.24152     
  20401.0        1402.91        3416.44        7.53119        4.24158     
  20501.0        1403.70        3416.70        7.53204        4.24165     
  20601.0        1404.48        3416.96        7.53289        4.24171     
  20701.0        1405.26        3417.23        7.53375        4.24177     
  20801.0        1406.04        3417.49        7.53460        4.24183     
  20901.0        1406.82        3417.75        7.53545        4.24189     
  21001.0        1407.60        3418.31        7.53784        4.24249     
  21101.0        1408.38        3418.59        7.53877        4.24258     
  21201.0        1409.16        3418.87        7.53970        4.24266     
  21301.0        1409.93        3419.49        7.54241        4.24337     
  21401.0        1410.71        3419.79        7.54341        4.24349     
  21501.0        1411.49        3420.08        7.54442        4.24360     
  21601.0        1412.27        3420.37        7.54542        4.24372     
  21701.0        1413.05        3420.66        7.54643        4.24383     
  21801.0        1413.83        3420.96        7.54743        4.24395     
  21901.0        1414.60        3421.25        7.54844        4.24407     
  22001.0        1415.38        3421.54        7.54944        4.24418     
  22101.0        1416.16        3421.83        7.55044        4.24430     
  22201.0        1416.93        3422.13        7.55145        4.24441     
  22301.0        1417.71        3422.42        7.55245        4.24453     
  22401.0        1418.49        3422.71        7.55345        4.24465     
  22501.0        1419.26        3423.00        7.55445        4.24476     
  22601.0        1420.04        3423.29        7.55545        4.24488     
  22701.0        1420.82        3423.59        7.55646        4.24500     
  22801.0        1421.59        3423.88        7.55746        4.24511     
  22901.0        1422.37        3424.17        7.55846        4.24523     
  23001.0        1423.14        3424.46        7.55945        4.24534     
  23101.0        1423.92        3424.75        7.56045        4.24546     
  23201.0        1424.69        3425.04        7.56145        4.24558     
  23301.0        1425.46        3425.33        7.56245        4.24569     
  23401.0        1426.24        3425.62        7.56345        4.24581     
  23501.0        1427.01        3425.92        7.56445        4.24592     
  23601.0        1427.79        3426.21        7.56544        4.24604     
  23701.0        1428.56        3426.50        7.56644        4.24616     
  23801.0        1429.33        3426.79        7.56744        4.24627     
  23901.0        1430.10        3427.08        7.56843        4.24639     
  24001.0        1430.88        3427.37        7.56943        4.24651     
  24101.0        1431.65        3427.66        7.57042        4.24662     
  24201.0        1432.42        3427.95        7.57142        4.24674     
  24301.0        1433.19        3428.24        7.57241        4.24685     
  24401.0        1433.96        3428.53        7.57341        4.24697     
  24501.0        1434.73        3428.82        7.57440        4.24709     
  24601.0        1435.51        3429.11        7.57539        4.24720     
  24701.0        1436.28        3429.40        7.57639        4.24732     
  24801.0        1437.05        3429.69        7.57738        4.24744     
  24901.0        1437.82        3429.98        7.57837        4.24755     
  25001.0        1438.59        3430.27        7.57936        4.24767     
  25101.0        1439.36        3430.56        7.58035        4.24779     
  25201.0        1440.12        3430.85        7.58134        4.24790     
  25301.0        1440.89        3431.14        7.58233        4.24802     
  25401.0        1441.66        3431.43        7.58332        4.24814     
  25501.0        1442.43        3431.72        7.58431        4.24825     
  25601.0        1443.20        3432.00        7.58530        4.24837     
  25701.0        1443.97        3432.28        7.58621        4.24846     
  25801.0        1444.73        3432.54        7.58707        4.24853     
  25901.0        1445.50        3432.81        7.58793        4.24860     
  26001.0        1446.27        3433.07        7.58878        4.24867     
  26101.0        1447.04        3433.33        7.58964        4.24874     
  26201.0        1447.80        3433.60        7.59050        4.24882     
  26301.0        1448.57        3433.86        7.59135        4.24889     
  26401.0        1449.33        3434.12        7.59221        4.24896     
  26501.0        1450.10        3434.39        7.59306        4.24903     
  26601.0        1450.87        3434.65        7.59392        4.24910     
  26701.0        1451.63        3434.91        7.59477        4.24917     
  26801.0        1452.40        3435.17        7.59562        4.24924     
  26901.0        1453.16        3435.44        7.59648        4.24932     
  27001.0        1453.93        3435.70        7.59733        4.24939     
  27101.0        1454.69        3435.96        7.59819        4.24946     
  27201.0        1455.45        3436.23        7.59904        4.24953     
  27301.0        1456.22        3436.49        7.59989        4.24960     
  27401.0        1456.98        3436.75        7.60074        4.24967     
  27501.0        1457.74        3437.01        7.60160        4.24975     
  27601.0        1458.51        3437.28        7.60245        4.24982     
  27701.0        1459.27        3437.54        7.60330        4.24989     
  27801.0        1460.03        3437.80        7.60415        4.24996     
  27901.0        1460.79        3438.06        7.60500        4.25003     
  28001.0        1461.55        3438.33        7.60585        4.25011     
  28101.0        1462.31        3438.59        7.60670        4.25018     
  28201.0        1463.07        3438.85        7.60755        4.25025     
  28301.0        1463.84        3439.11        7.60840        4.25032     
  28401.0        1464.60        3439.37        7.60925        4.25039     
  28501.0        1465.36        3439.64        7.61010        4.25047     
  28601.0        1466.12        3439.90        7.61095        4.25054     
  28701.0        1466.88        3440.16        7.61180        4.25061     
  28801.0        1467.63        3440.42        7.61265        4.25068     
  28901.0        1468.39        3440.68        7.61350        4.25075     
  29001.0        1469.15        3440.94        7.61435        4.25083     
