|6.6.6
mars_s99_atm_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  1601.00        381.083        33.5623                 NaN   100.000                 NaN   8.74706                 NaN            NaN            NaN   20.5430       0.748251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.00        385.469        33.5613                 NaN   100.000                 NaN   8.75154                 NaN            NaN            NaN   20.5453       0.750845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.00        389.844        33.5576                 NaN   100.000                 NaN   8.73669                 NaN            NaN            NaN   20.5344       0.741579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1901.00        394.207        33.5560                 NaN   100.000                 NaN   8.73686                 NaN            NaN            NaN   20.5336       0.741588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2001.00        398.559        33.5544                 NaN   100.000                 NaN   8.73703                 NaN            NaN            NaN   20.5329       0.741598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2101.00        402.900        55.1292                 NaN   99.2360                 NaN   41.9405                 NaN            NaN            NaN   41.9405        33.7528        33.7528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        407.230        55.1354                 NaN   99.2403                 NaN   41.9478                 NaN            NaN            NaN   41.9478        33.7606        33.7606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        411.548        55.1423                 NaN   99.2454                 NaN   41.9503                 NaN            NaN            NaN   41.9503        33.7659        33.7659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        415.856        55.1413                 NaN   99.2454                 NaN   41.9503                 NaN            NaN            NaN   41.9503        33.7656        33.7656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        420.152        55.1471                 NaN   99.2474                 NaN   41.9673                 NaN            NaN            NaN   41.9673        33.7764        33.7764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        424.437        55.1517                 NaN   99.2483                 NaN   41.9849                 NaN            NaN            NaN   41.9849        33.7860        33.7860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        428.711        55.1611                 NaN   99.2523                 NaN   42.0033                 NaN            NaN            NaN   42.0033        33.7992        33.7992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        432.973        55.1619                 NaN   99.2510                 NaN   42.0188                 NaN            NaN            NaN   42.0188        33.8055        33.8055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        437.225        55.1674                 NaN   99.2527                 NaN   42.0348                 NaN            NaN            NaN   42.0348        33.8151        33.8151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        441.466        55.1720                 NaN   99.2536                 NaN   42.0528                 NaN            NaN            NaN   42.0528        33.8248        33.8248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        445.695        55.1772                 NaN   99.2550                 NaN   42.0696                 NaN            NaN            NaN   42.0696        33.8345        33.8345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        449.914        55.1819                 NaN   99.2560                 NaN   42.0872                 NaN            NaN            NaN   42.0872        33.8442        33.8442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        454.121        55.1862                 NaN   99.2591                 NaN   42.0906                 NaN            NaN            NaN   42.0906        33.8487        33.8487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        458.318        55.1999                 NaN   99.2608                 NaN   42.1379                 NaN            NaN            NaN   42.1379        33.8749        33.8749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        462.503        55.2097                 NaN   99.2637                 NaN   42.1629                 NaN            NaN            NaN   42.1629        33.8908        33.8908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        466.678        55.2327                 NaN   99.2708                 NaN   42.2145                 NaN            NaN            NaN   42.2145        33.9252        33.9252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        470.842        55.2250                 NaN   99.2657                 NaN   42.2193                 NaN            NaN            NaN   42.2193        33.9215        33.9215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        474.994        55.2888                 NaN   99.3070                 NaN   42.2341                 NaN            NaN            NaN   42.2341        33.9730        33.9730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        479.136        55.2511                 NaN   99.2771                 NaN   42.2631                 NaN            NaN            NaN   42.2631        33.9557        33.9557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        483.267        55.2536                 NaN   99.2734                 NaN   42.2977                 NaN            NaN            NaN   42.2977        33.9695        33.9695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        487.388        55.2643                 NaN   99.2772                 NaN   42.3223                 NaN            NaN            NaN   42.3223        33.9858        33.9858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        491.497        55.2740                 NaN   99.2799                 NaN   42.3481                 NaN            NaN            NaN   42.3481        34.0018        34.0018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        495.596        55.2796                 NaN   99.2789                 NaN   42.3789                 NaN            NaN            NaN   42.3789        34.0165        34.0165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        499.683        55.2852                 NaN   99.2780                 NaN   42.4097                 NaN            NaN            NaN   42.4097        34.0312        34.0312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        503.761        55.2880                 NaN   99.2608                 NaN   42.5199                 NaN            NaN            NaN   42.5199        34.0710        34.0710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        507.827        55.4541                 NaN   99.3797                 NaN   42.4809                 NaN            NaN            NaN   42.4809        34.1762        34.1762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        511.883        55.4598                 NaN   99.3726                 NaN   42.5465                 NaN            NaN            NaN   42.5465        34.2027        34.2027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        515.927        55.4717                 NaN   99.3707                 NaN   42.6058                 NaN            NaN            NaN   42.6058        34.2315        34.2315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        519.962        55.4673                 NaN   99.2944                 NaN   43.0148                 NaN            NaN            NaN   43.0148        34.3658        34.3658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        523.985        55.4850                 NaN   99.2963                 NaN   43.0754                 NaN            NaN            NaN   43.0754        34.3994        34.3994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        527.998        55.4973                 NaN   99.2981                 NaN   43.1158                 NaN            NaN            NaN   43.1158        34.4221        34.4221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        532.001        55.5096                 NaN   99.2999                 NaN   43.1561                 NaN            NaN            NaN   43.1561        34.4448        34.4448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        535.993        55.5162                 NaN   99.3014                 NaN   43.1775                 NaN            NaN            NaN   43.1775        34.4569        34.4569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        539.974        55.5287                 NaN   99.3032                 NaN   43.2187                 NaN            NaN            NaN   43.2187        34.4800        34.4800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        543.945        55.5356                 NaN   99.3046                 NaN   43.2420                 NaN            NaN            NaN   43.2420        34.4933        34.4933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        547.905        55.5483                 NaN   99.3064                 NaN   43.2839                 NaN            NaN            NaN   43.2839        34.5168        34.5168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        551.854        55.5557                 NaN   99.3077                 NaN   43.3090                 NaN            NaN            NaN   43.3090        34.5307        34.5307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        555.794        55.5685                 NaN   99.3094                 NaN   43.3518                 NaN            NaN            NaN   43.3518        34.5546        34.5546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        559.722        55.5750                 NaN   99.3097                 NaN   43.3795                 NaN            NaN            NaN   43.3795        34.5690        34.5690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        563.641        55.5887                 NaN   99.3116                 NaN   43.4244                 NaN            NaN            NaN   43.4244        34.5942        34.5942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        567.548        55.6008                 NaN   99.3142                 NaN   43.4604                 NaN            NaN            NaN   43.4604        34.6154        34.6154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        571.446        55.6140                 NaN   99.3158                 NaN   43.5051                 NaN            NaN            NaN   43.5051        34.6402        34.6402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        575.333        55.6227                 NaN   99.3164                 NaN   43.5391                 NaN            NaN            NaN   43.5391        34.6581        34.6581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        579.210        55.6367                 NaN   99.3182                 NaN   43.5857                 NaN            NaN            NaN   43.5857        34.6841        34.6841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        583.076        55.6437                 NaN   99.3187                 NaN   43.6133                 NaN            NaN            NaN   43.6133        34.6987        34.6987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        586.932        55.6581                 NaN   99.3204                 NaN   43.6619                 NaN            NaN            NaN   43.6619        34.7257        34.7257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        590.778        55.6725                 NaN   99.3221                 NaN   43.7104                 NaN            NaN            NaN   43.7104        34.7526        34.7526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        594.613        55.6878                 NaN   99.3238                 NaN   43.7627                 NaN            NaN            NaN   43.7627        34.7815        34.7815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        598.438        55.7025                 NaN   99.3252                 NaN   43.8140                 NaN            NaN            NaN   43.8140        34.8096        34.8096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        602.253        55.7186                 NaN   99.3254                 NaN   43.8776                 NaN            NaN            NaN   43.8776        34.8430        34.8430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        606.058        55.7467                 NaN   99.3245                 NaN   43.9920                 NaN            NaN            NaN   43.9920        34.9021        34.9021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        609.853        55.7630                 NaN   99.3147                 NaN   44.1109                 NaN            NaN            NaN   44.1109        34.9545        34.9545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        613.637        55.7727                 NaN   99.3286                 NaN   44.0740                 NaN            NaN            NaN   44.0740        34.9486        34.9486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        617.411        55.7718                 NaN   99.3286                 NaN   44.0739                 NaN            NaN            NaN   44.0739        34.9483        34.9483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        621.175        55.7839                 NaN   99.3441                 NaN   44.0381                 NaN            NaN            NaN   44.0381        34.9445        34.9445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        624.929        55.7830                 NaN   99.3441                 NaN   44.0380                 NaN            NaN            NaN   44.0380        34.9442        34.9442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        628.673        57.4740                 NaN   100.000                 NaN   46.8423                 NaN   1.79386                 NaN   46.8423        37.1592        37.1592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        632.407        57.4731                 NaN   100.000                 NaN   46.8422                 NaN   1.79390                 NaN   46.8422        37.1590        37.1590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        636.130        57.4253                 NaN   100.000                 NaN   46.6657                 NaN   1.76201                 NaN   46.6657        37.0680        37.0680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        639.844        57.4245                 NaN   100.000                 NaN   46.6656                 NaN   1.76205                 NaN   46.6656        37.0678        37.0678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        643.548        57.4935                 NaN   100.000                 NaN   46.9267                 NaN   1.75478                 NaN   46.9267        37.2062        37.2062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        647.241        57.3816                 NaN   100.000                 NaN   46.5113                 NaN   1.72832                 NaN   46.5113        36.9882        36.9882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        650.925        57.3439                 NaN   100.000                 NaN   46.3725                 NaN   1.69167                 NaN   46.3725        36.9168        36.9168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        654.598        57.3431                 NaN   100.000                 NaN   46.3724                 NaN   1.69171                 NaN   46.3724        36.9166        36.9166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        658.262        61.3571        61.3571        100.000                 NaN   52.3512        61.3571        1.86541                 NaN   61.3571        44.8769        44.8769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        661.916        61.3566        61.3566        100.000                 NaN   52.3507        61.3566        1.86544                 NaN   61.3566        44.8763        44.8763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        665.560        61.3564        61.3564        100.000                 NaN   53.9723        61.3564        1.83875                 NaN   61.3564        44.8756        44.8756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        669.194        61.3559        61.3559        100.000                 NaN   53.9718        61.3559        1.83877                 NaN   61.3559        44.8750        44.8750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        672.818        61.3554        61.3554        100.000                 NaN   53.9712        61.3554        1.83880                 NaN   61.3554        44.8744        44.8744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        676.432        61.3552        61.3552        100.000                 NaN   52.1476        61.3552        1.80982                 NaN   61.3552        44.8733        44.8733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        680.037        61.3547        61.3547        100.000                 NaN   52.1471        61.3547        1.80985                 NaN   61.3547        44.8727        44.8727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        683.631        58.0624                 NaN   100.000                 NaN   49.0826                 NaN   1.69763                 NaN   49.0826        38.3481        38.3481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        687.216        61.3523        61.3523        100.000                 NaN   54.1757        61.3523        1.82070                 NaN   61.3523        44.8687        44.8687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        690.792        61.3518        61.3518        100.000                 NaN   54.1751        61.3518        1.82072                 NaN   61.3518        44.8681        44.8681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        694.357        61.3513        61.3513        100.000                 NaN   54.1746        61.3513        1.82075                 NaN   61.3513        44.8675        44.8675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        697.913        61.3508        61.3508        100.000                 NaN   54.1740        61.3508        1.82078                 NaN   61.3508        44.8669        44.8669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        701.458        61.3503        61.3503        100.000                 NaN   54.1735        61.3503        1.82081                 NaN   61.3503        44.8663        44.8663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        704.995        61.3498        61.3498        100.000                 NaN   54.1729        61.3498        1.82084                 NaN   61.3498        44.8657        44.8657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        708.521        61.3493        61.3493        100.000                 NaN   54.1724        61.3493        1.82087                 NaN   61.3493        44.8652        44.8652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        712.038        61.3512        61.3512        100.000                 NaN   55.4991        61.3512        1.68740                 NaN   61.3512        44.8587        44.8587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        715.546        61.3483        61.3483        100.000                 NaN   54.1713        61.3483        1.82093                 NaN   61.3483        44.8640        44.8640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        719.043        61.3478        61.3478        100.000                 NaN   54.1707        61.3478        1.82096                 NaN   61.3478        44.8634        44.8634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        722.531        61.3484        61.3484        100.000                 NaN   56.4784        61.3484        1.70451                 NaN   61.3484        44.8535        44.8535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        726.010        61.3479        61.3479        100.000                 NaN   56.4779        61.3479        1.70454                 NaN   61.3479        44.8530        44.8530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        729.479        61.3480        61.3480        100.000                 NaN   61.3480                 NaN   1.66746                 NaN   61.3480        44.8496        44.8496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        732.938        61.3473        61.3473        100.000                 NaN   61.3473                 NaN   1.66753                 NaN   61.3473        44.8479        44.8479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        736.388        61.3469        61.3469        100.000                 NaN   61.3469                 NaN   1.65471                 NaN   61.3469        44.8458        44.8458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        739.829        61.3466        61.3466        100.000                 NaN   61.3466                 NaN   1.64225                 NaN   61.3466        44.8437        44.8437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        743.260        61.3467        61.3467        100.000                 NaN   61.3467                 NaN   1.61324                 NaN   61.3467        44.8399        44.8399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        746.681        61.3477        61.3477        100.000                 NaN   61.3477                 NaN   1.55804                 NaN   61.3477        44.8352        44.8352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
