|6.6.6
mars_ma79_atl_3.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          25
P(bar)         T(K)           Sp             O              Cpx            Cpx            Gt             Gt             Gt             Pl             Pl             ky             qtz            Opx            Ring           Ring           Wus            Wus            C2/c           Wad            st             Aki            NaAl           ca-pv          Pv            
  35701.0        1147.69        0.00000        100.000        42.0494                 NaN   25.2609                 NaN            NaN   25.2609        25.2609        25.2609        25.2609        25.2609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35801.0        1149.35        0.00000        100.000        42.0494                 NaN   25.2607                 NaN            NaN   25.2607        25.2607        25.2607        25.2607        25.2607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  35901.0        1151.01        0.00000        100.000        42.0495                 NaN   25.2605                 NaN            NaN   25.2605        25.2605        25.2605        25.2605        25.2605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36001.0        1152.67        0.00000        100.000        42.0496                 NaN   25.2603                 NaN            NaN   25.2603        25.2603        25.2603        25.2603        25.2603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36101.0        1154.32        0.00000        100.000        42.0496                 NaN   25.2601                 NaN            NaN   25.2601        25.2601        25.2601        25.2601        25.2601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36201.0        1155.97        0.00000        100.000        42.0497                 NaN   25.2599                 NaN            NaN   25.2599        25.2599        25.2599        25.2599        25.2599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36301.0        1157.61        0.00000        100.000        42.0498                 NaN   25.2597                 NaN            NaN   25.2597        25.2597        25.2597        25.2597        25.2597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36401.0        1159.25        0.00000        100.000        42.0499                 NaN   25.2595                 NaN            NaN   25.2595        25.2595        25.2595        25.2595        25.2595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36501.0        1160.89        0.00000        100.000        42.0499                 NaN   25.2593                 NaN            NaN   25.2593        25.2593        25.2593        25.2593        25.2593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36601.0        1162.52        0.00000        100.000        42.0500                 NaN   25.2591                 NaN            NaN   25.2591        25.2591        25.2591        25.2591        25.2591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36701.0        1164.15        0.00000        100.000        42.0497                 NaN   25.2681                 NaN            NaN   25.2681        25.2681        25.2681        25.2681        25.2681                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36801.0        1165.78        0.00000        100.000        42.0497                 NaN   25.2687                 NaN            NaN   25.2687        25.2687        25.2687        25.2687        25.2687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  36901.0        1167.41        0.00000        100.000        42.0497                 NaN   25.2694                 NaN            NaN   25.2694        25.2694        25.2694        25.2694        25.2694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37001.0        1169.03        0.00000        100.000        42.0498                 NaN   25.2701                 NaN            NaN   25.2701        25.2701        25.2701        25.2701        25.2701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37101.0        1170.64        0.00000        100.000        42.0498                 NaN   25.2707                 NaN            NaN   25.2707        25.2707        25.2707        25.2707        25.2707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37201.0        1172.26        0.00000        100.000        42.0498                 NaN   25.2714                 NaN            NaN   25.2714        25.2714        25.2714        25.2714        25.2714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37301.0        1173.87        0.00000        100.000        42.0499                 NaN   25.2720                 NaN            NaN   25.2720        25.2720        25.2720        25.2720        25.2720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37401.0        1175.47        0.00000        100.000        42.0499                 NaN   25.2727                 NaN            NaN   25.2727        25.2727        25.2727        25.2727        25.2727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37501.0        1177.07        0.00000        100.000        42.0499                 NaN   25.2734                 NaN            NaN   25.2734        25.2734        25.2734        25.2734        25.2734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37601.0        1178.67        0.00000        100.000        42.0500                 NaN   25.2740                 NaN            NaN   25.2740        25.2740        25.2740        25.2740        25.2740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37701.0        1180.27        0.00000        100.000        42.0500                 NaN   25.2747                 NaN            NaN   25.2747        25.2747        25.2747        25.2747        25.2747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37801.0        1181.86        0.00000        100.000        42.0500                 NaN   25.2754                 NaN            NaN   25.2754        25.2754        25.2754        25.2754        25.2754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  37901.0        1183.45        0.00000        100.000        42.0501                 NaN   25.2760                 NaN            NaN   25.2760        25.2760        25.2760        25.2760        25.2760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38001.0        1185.04        0.00000        100.000        42.0501                 NaN   25.2767                 NaN            NaN   25.2767        25.2767        25.2767        25.2767        25.2767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38101.0        1186.62        0.00000        100.000        42.0502                 NaN   25.2774                 NaN            NaN   25.2774        25.2774        25.2774        25.2774        25.2774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38201.0        1188.20        0.00000        100.000        42.0502                 NaN   25.2781                 NaN            NaN   25.2781        25.2781        25.2781        25.2781        25.2781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38301.0        1189.77        0.00000        100.000        42.0502                 NaN   25.2787                 NaN            NaN   25.2787        25.2787        25.2787        25.2787        25.2787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38401.0        1191.34        0.00000        100.000        42.0503                 NaN   25.2794                 NaN            NaN   25.2794        25.2794        25.2794        25.2794        25.2794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38501.0        1192.91        0.00000        100.000        42.0529                 NaN   25.2118                 NaN            NaN   25.2118        25.2118        25.2118        25.2118        25.2118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38601.0        1194.48        0.00000        100.000        42.0529                 NaN   25.2139                 NaN            NaN   25.2139        25.2139        25.2139        25.2139        25.2139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38701.0        1196.04        0.00000        100.000        42.0529                 NaN   25.2160                 NaN            NaN   25.2160        25.2160        25.2160        25.2160        25.2160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38801.0        1197.60        0.00000        100.000        42.0529                 NaN   25.2181                 NaN            NaN   25.2181        25.2181        25.2181        25.2181        25.2181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  38901.0        1199.15        0.00000        100.000        42.0504                 NaN   25.2841                 NaN            NaN   25.2841        25.2841        25.2841        25.2841        25.2841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39001.0        1200.70        0.00000        100.000        42.0505                 NaN   25.2851                 NaN            NaN   25.2851        25.2851        25.2851        25.2851        25.2851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39101.0        1202.25        0.00000        100.000        42.0505                 NaN   25.2861                 NaN            NaN   25.2861        25.2861        25.2861        25.2861        25.2861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39201.0        1203.80        0.00000        100.000        42.0505                 NaN   25.2870                 NaN            NaN   25.2870        25.2870        25.2870        25.2870        25.2870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39301.0        1205.34        0.00000        100.000        42.0515                 NaN   25.2766                 NaN            NaN   25.2766        25.2766        25.2766        25.2766        25.2766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39401.0        1206.87        0.00000        100.000        42.0516                 NaN   25.2778                 NaN            NaN   25.2778        25.2778        25.2778        25.2778        25.2778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39501.0        1208.41        0.00000        100.000        42.0507                 NaN   25.2874                 NaN            NaN   25.2874        25.2874        25.2874        25.2874        25.2874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39601.0        1209.94        0.00000        100.000        42.0507                 NaN   25.2890                 NaN            NaN   25.2890        25.2890        25.2890        25.2890        25.2890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39701.0        1211.47        0.00000        100.000        42.0508                 NaN   25.2905                 NaN            NaN   25.2905        25.2905        25.2905        25.2905        25.2905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39801.0        1212.99        0.00000        100.000        42.0508                 NaN   25.2920                 NaN            NaN   25.2920        25.2920        25.2920        25.2920        25.2920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  39901.0        1214.51        0.00000        100.000        42.0508                 NaN   25.2936                 NaN            NaN   25.2936        25.2936        25.2936        25.2936        25.2936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40001.0        1216.03        0.00000        100.000        42.0508                 NaN   25.2954                 NaN            NaN   25.2954        25.2954        25.2954        25.2954        25.2954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40101.0        1217.54        0.00000        100.000        42.0508                 NaN   25.2969                 NaN            NaN   25.2969        25.2969        25.2969        25.2969        25.2969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40201.0        1219.06        0.00000        100.000        42.0508                 NaN   25.2984                 NaN            NaN   25.2984        25.2984        25.2984        25.2984        25.2984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40301.0        1220.56        0.00000        100.000        42.0509                 NaN   25.2999                 NaN            NaN   25.2999        25.2999        25.2999        25.2999        25.2999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40401.0        1222.07        0.00000        100.000        42.0509                 NaN   25.3014                 NaN            NaN   25.3014        25.3014        25.3014        25.3014        25.3014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40501.0        1223.57        0.00000        100.000        42.0509                 NaN   25.3029                 NaN            NaN   25.3029        25.3029        25.3029        25.3029        25.3029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40601.0        1225.07        0.00000        100.000        42.0510                 NaN   25.3044                 NaN            NaN   25.3044        25.3044        25.3044        25.3044        25.3044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40701.0        1226.56        0.00000        100.000        42.0510                 NaN   25.3059                 NaN            NaN   25.3059        25.3059        25.3059        25.3059        25.3059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40801.0        1228.05        0.00000        100.000        42.0510                 NaN   25.3074                 NaN            NaN   25.3074        25.3074        25.3074        25.3074        25.3074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  40901.0        1229.54        0.00000        100.000        42.0511                 NaN   25.3089                 NaN            NaN   25.3089        25.3089        25.3089        25.3089        25.3089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41001.0        1231.02        0.00000        100.000        42.0511                 NaN   25.3104                 NaN            NaN   25.3104        25.3104        25.3104        25.3104        25.3104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41101.0        1232.51        0.00000        100.000        42.0511                 NaN   25.3119                 NaN            NaN   25.3119        25.3119        25.3119        25.3119        25.3119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41201.0        1233.98        0.00000        100.000        42.0512                 NaN   25.3134                 NaN            NaN   25.3134        25.3134        25.3134        25.3134        25.3134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41301.0        1235.46        0.00000        100.000        42.0517                 NaN   25.2990                 NaN            NaN   25.2990        25.2990        25.2990        25.2990        25.2990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41401.0        1236.93        0.00000        100.000        42.0517                 NaN   25.3006                 NaN            NaN   25.3006        25.3006        25.3006        25.3006        25.3006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41501.0        1238.40        0.00000        100.000        42.0516                 NaN   25.3038                 NaN            NaN   25.3038        25.3038        25.3038        25.3038        25.3038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41601.0        1239.86        0.00000        100.000        42.0514                 NaN   25.3176                 NaN            NaN   25.3176        25.3176        25.3176        25.3176        25.3176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41701.0        1241.32        0.00000        100.000        42.0514                 NaN   25.3186                 NaN            NaN   25.3186        25.3186        25.3186        25.3186        25.3186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41801.0        1242.78        0.00000        100.000        42.0542                 NaN   25.2606                 NaN            NaN   25.2606        25.2606        25.2606        25.2606        25.2606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  41901.0        1244.24        0.00000        100.000        42.0542                 NaN   25.2628                 NaN            NaN   25.2628        25.2628        25.2628        25.2628        25.2628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42001.0        1245.69        0.00000        100.000        42.0542                 NaN   25.2650                 NaN            NaN   25.2650        25.2650        25.2650        25.2650        25.2650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42101.0        1247.14        0.00000        100.000        42.0568                 NaN   25.2146                 NaN            NaN   25.2146        25.2146        25.2146        25.2146        25.2146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42201.0        1248.58        0.00000        100.000        42.0567                 NaN   25.2194                 NaN            NaN   25.2194        25.2194        25.2194        25.2194        25.2194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42301.0        1250.02        0.00000        100.000        42.0571                 NaN   25.2100                 NaN            NaN   25.2100        25.2100        25.2100        25.2100        25.2100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42401.0        1251.46        0.00000        100.000        42.0571                 NaN   25.2128                 NaN            NaN   25.2128        25.2128        25.2128        25.2128        25.2128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42501.0        1252.90        0.00000        100.000        42.0570                 NaN   25.2157                 NaN            NaN   25.2157        25.2157        25.2157        25.2157        25.2157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42601.0        1254.33        0.00000        100.000        42.0570                 NaN   25.2186                 NaN            NaN   25.2186        25.2186        25.2186        25.2186        25.2186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42701.0        1255.76        0.00000        100.000        42.0570                 NaN   25.2215                 NaN            NaN   25.2215        25.2215        25.2215        25.2215        25.2215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42801.0        1257.19        0.00000        100.000        42.0569                 NaN   25.2244                 NaN            NaN   25.2244        25.2244        25.2244        25.2244        25.2244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  42901.0        1258.61        0.00000        100.000        42.0569                 NaN   25.2272                 NaN            NaN   25.2272        25.2272        25.2272        25.2272        25.2272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43001.0        1260.03        0.00000        100.000        42.0569                 NaN   25.2301                 NaN            NaN   25.2301        25.2301        25.2301        25.2301        25.2301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43101.0        1261.45        0.00000        100.000        42.0569                 NaN   25.2330                 NaN            NaN   25.2330        25.2330        25.2330        25.2330        25.2330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43201.0        1262.86        0.00000        100.000        42.0568                 NaN   25.2359                 NaN            NaN   25.2359        25.2359        25.2359        25.2359        25.2359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43301.0        1264.27        0.00000        100.000        42.0568                 NaN   25.2387                 NaN            NaN   25.2387        25.2387        25.2387        25.2387        25.2387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43401.0        1265.68        0.00000        100.000        42.0604                 NaN   25.1661                 NaN            NaN   25.1661        25.1661        25.1661        25.1661        25.1661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43501.0        1267.08        0.00000        100.000        42.0604                 NaN   25.1698                 NaN            NaN   25.1698        25.1698        25.1698        25.1698        25.1698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43601.0        1268.48        0.00000        100.000        42.0603                 NaN   25.1734                 NaN            NaN   25.1734        25.1734        25.1734        25.1734        25.1734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43701.0        1269.88        0.00000        100.000        42.0603                 NaN   25.1771                 NaN            NaN   25.1771        25.1771        25.1771        25.1771        25.1771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43801.0        1271.27        0.00000        100.000        42.0602                 NaN   25.1807                 NaN            NaN   25.1807        25.1807        25.1807        25.1807        25.1807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  43901.0        1272.66        0.00000        100.000        42.0602                 NaN   25.1844                 NaN            NaN   25.1844        25.1844        25.1844        25.1844        25.1844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44001.0        1274.05        0.00000        100.000        42.0539                 NaN   25.3110                 NaN            NaN   25.3110        25.3110        25.3110        25.3110        25.3110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44101.0        1275.44        0.00000        100.000        42.0539                 NaN   25.3130                 NaN            NaN   25.3130        25.3130        25.3130        25.3130        25.3130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44201.0        1276.82        0.00000        100.000        42.0540                 NaN   25.3150                 NaN            NaN   25.3150        25.3150        25.3150        25.3150        25.3150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44301.0        1278.20        0.00000        100.000        42.0540                 NaN   25.3170                 NaN            NaN   25.3170        25.3170        25.3170        25.3170        25.3170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44401.0        1279.57        0.00000        100.000        42.0540                 NaN   25.3190                 NaN            NaN   25.3190        25.3190        25.3190        25.3190        25.3190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44501.0        1280.94        0.00000        100.000        42.0543                 NaN   25.3125                 NaN            NaN   25.3125        25.3125        25.3125        25.3125        25.3125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44601.0        1282.31        0.00000        100.000        42.0543                 NaN   25.3150                 NaN            NaN   25.3150        25.3150        25.3150        25.3150        25.3150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44701.0        1283.68        0.00000        100.000        42.0543                 NaN   25.3175                 NaN            NaN   25.3175        25.3175        25.3175        25.3175        25.3175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44801.0        1285.04        0.00000        100.000        42.0543                 NaN   25.3199                 NaN            NaN   25.3199        25.3199        25.3199        25.3199        25.3199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  44901.0        1286.40        0.00000        100.000        42.0543                 NaN   25.3224                 NaN            NaN   25.3224        25.3224        25.3224        25.3224        25.3224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45001.0        1287.76        0.00000        100.000        42.0544                 NaN   25.3249                 NaN            NaN   25.3249        25.3249        25.3249        25.3249        25.3249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45101.0        1289.11        0.00000        100.000        42.0544                 NaN   25.3273                 NaN            NaN   25.3273        25.3273        25.3273        25.3273        25.3273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45201.0        1290.46        0.00000        100.000        42.0544                 NaN   25.3298                 NaN            NaN   25.3298        25.3298        25.3298        25.3298        25.3298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45301.0        1291.81        0.00000        100.000        42.0564                 NaN   25.2993                 NaN            NaN   25.2993        25.2993        25.2993        25.2993        25.2993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45401.0        1293.16        0.00000        100.000        42.0577                 NaN   25.2764                 NaN            NaN   25.2764        25.2764        25.2764        25.2764        25.2764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45501.0        1294.50        0.00000        100.000        42.0577                 NaN   25.2790                 NaN            NaN   25.2790        25.2790        25.2790        25.2790        25.2790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45601.0        1295.83        0.00000        100.000        42.0577                 NaN   25.2817                 NaN            NaN   25.2817        25.2817        25.2817        25.2817        25.2817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45701.0        1297.17        0.00000        100.000        42.0577                 NaN   25.2844                 NaN            NaN   25.2844        25.2844        25.2844        25.2844        25.2844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45801.0        1298.50        0.00000        100.000        42.0577                 NaN   25.2870                 NaN            NaN   25.2870        25.2870        25.2870        25.2870        25.2870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  45901.0        1299.83        0.00000        100.000        42.0577                 NaN   25.2897                 NaN            NaN   25.2897        25.2897        25.2897        25.2897        25.2897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46001.0        1301.16        0.00000        100.000        42.0578                 NaN   25.2924                 NaN            NaN   25.2924        25.2924        25.2924        25.2924        25.2924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46101.0        1302.48        0.00000        100.000        42.0578                 NaN   25.2950                 NaN            NaN   25.2950        25.2950        25.2950        25.2950        25.2950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46201.0        1303.80        0.00000        100.000        42.0578                 NaN   25.2977                 NaN            NaN   25.2977        25.2977        25.2977        25.2977        25.2977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46301.0        1305.12        0.00000        100.000        42.0536                 NaN   25.3953                 NaN            NaN   25.3953        25.3953        25.3953        25.3953        25.3953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46401.0        1306.43        0.00000        100.000        42.0537                 NaN   25.3968                 NaN            NaN   25.3968        25.3968        25.3968        25.3968        25.3968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46501.0        1307.74        0.00000        100.000        42.0537                 NaN   25.3983                 NaN            NaN   25.3983        25.3983        25.3983        25.3983        25.3983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46601.0        1309.05        0.00000        100.000        42.0538                 NaN   25.3998                 NaN            NaN   25.3998        25.3998        25.3998        25.3998        25.3998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46701.0        1310.36        0.00000        100.000        42.0539                 NaN   25.4013                 NaN            NaN   25.4013        25.4013        25.4013        25.4013        25.4013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46801.0        1311.66        0.00000        100.000        42.0539                 NaN   25.4028                 NaN            NaN   25.4028        25.4028        25.4028        25.4028        25.4028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  46901.0        1312.96        0.00000        100.000        42.0596                 NaN   25.2753                 NaN            NaN   25.2753        25.2753        25.2753        25.2753        25.2753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47001.0        1314.25        0.00000        100.000        42.0596                 NaN   25.2786                 NaN            NaN   25.2786        25.2786        25.2786        25.2786        25.2786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47101.0        1315.54        0.00000        100.000        42.0596                 NaN   25.2820                 NaN            NaN   25.2820        25.2820        25.2820        25.2820        25.2820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47201.0        1316.83        0.00000        100.000        42.0596                 NaN   25.2853                 NaN            NaN   25.2853        25.2853        25.2853        25.2853        25.2853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47301.0        1318.12        0.00000        100.000        42.0596                 NaN   25.2886                 NaN            NaN   25.2886        25.2886        25.2886        25.2886        25.2886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47401.0        1319.41        0.00000        100.000        42.0595                 NaN   25.2920                 NaN            NaN   25.2920        25.2920        25.2920        25.2920        25.2920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47501.0        1320.69        0.00000        100.000        42.0595                 NaN   25.2953                 NaN            NaN   25.2953        25.2953        25.2953        25.2953        25.2953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  47601.0        1321.96        0.00000        100.000        42.0595                 NaN   25.2987                 NaN            NaN   25.2987        25.2987        25.2987        25.2987        25.2987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
