|6.6.6
mars_lf97_ath_2.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  4201.00        602.953        11.0053                 NaN   55.3172                 NaN   9.47497                 NaN            NaN            NaN            NaN   1.15275        22.6908                 NaN  0.358950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        609.388        11.0954                 NaN   53.0478                 NaN   9.40210                 NaN            NaN            NaN            NaN            NaN   25.0852                 NaN   1.36941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        615.789        10.8938                 NaN   52.9361                 NaN   9.53726                 NaN            NaN            NaN            NaN            NaN   25.2232                 NaN   1.40969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        622.159        10.9064                 NaN   52.9620                 NaN   9.52731                 NaN            NaN            NaN            NaN            NaN   25.2125                 NaN   1.39175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        628.497        10.8888                 NaN   52.9638                 NaN   9.53846                 NaN            NaN            NaN            NaN            NaN   25.2229                 NaN   1.38602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        634.803        10.9562                 NaN   53.0927                 NaN   9.48371                 NaN            NaN            NaN            NaN            NaN   25.1745                 NaN   1.29279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        641.077        10.8474                 NaN   52.9626                 NaN   9.56498                 NaN            NaN            NaN            NaN            NaN   25.2479                 NaN   1.37709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        647.319        10.8772                 NaN   53.0189                 NaN   9.54155                 NaN            NaN            NaN            NaN            NaN   25.2252                 NaN   1.33717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        653.531        10.8588                 NaN   53.0168                 NaN   9.55330                 NaN            NaN            NaN            NaN            NaN   25.2363                 NaN   1.33472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        659.710        10.8167                 NaN   53.0023                 NaN   9.58134                 NaN            NaN            NaN            NaN            NaN   25.2635                 NaN   1.33612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        665.859        10.8929                 NaN   53.1062                 NaN   9.52382                 NaN            NaN            NaN            NaN            NaN   25.2092                 NaN   1.26791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        671.976        10.9269                 NaN   53.1418                 NaN   9.50052                 NaN            NaN            NaN            NaN            NaN   25.1831                 NaN   1.24763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        678.062        10.8309                 NaN   53.0757                 NaN   9.56667                 NaN            NaN            NaN            NaN            NaN   25.2480                 NaN   1.27871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        684.118        10.8596                 NaN   53.1190                 NaN   9.54513                 NaN            NaN            NaN            NaN            NaN   25.2263                 NaN   1.25002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        690.143        10.9418                 NaN   53.2039                 NaN   9.48635                 NaN            NaN            NaN            NaN            NaN   25.1674                 NaN   1.20049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        696.137        11.1590                 NaN   53.3934                 NaN   9.33387                 NaN            NaN            NaN            NaN            NaN   25.0150                 NaN   1.09865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        702.101        10.8864                 NaN   53.2805                 NaN   9.51307                 NaN            NaN            NaN            NaN            NaN   25.2020                 NaN   1.11799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        708.034        11.2429                 NaN   53.5994                 NaN   9.26083                 NaN            NaN            NaN            NaN            NaN   24.9536                 NaN  0.943242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        713.938        10.8172                 NaN   53.1837                 NaN   9.56776                 NaN            NaN            NaN            NaN            NaN   25.2459                 NaN   1.18550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        719.811        10.5629                 NaN   53.0520                 NaN   9.74154                 NaN            NaN            NaN            NaN            NaN   25.4179                 NaN   1.22568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        725.654        10.5211                 NaN   53.0468                 NaN   9.76868                 NaN            NaN            NaN            NaN            NaN   25.4446                 NaN   1.21878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        731.468        10.4788                 NaN   53.0412                 NaN   9.79617                 NaN            NaN            NaN            NaN            NaN   25.4717                 NaN   1.21205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        737.251        10.4474                 NaN   53.0509                 NaN   9.81606                 NaN            NaN            NaN            NaN            NaN   25.4908                 NaN   1.19488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        743.005        10.2850                 NaN   52.9495                 NaN   9.92834                 NaN            NaN            NaN            NaN            NaN   25.6003                 NaN   1.23688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        748.730        10.2402                 NaN   52.9422                 NaN   9.95765                 NaN            NaN            NaN            NaN            NaN   25.6291                 NaN   1.23089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        754.426        10.1447                 NaN   52.9487                 NaN   10.0189                 NaN            NaN            NaN            NaN            NaN   25.6906                 NaN   1.19721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        760.092        9.89974                 NaN   52.9076                 NaN   10.1792                 NaN            NaN            NaN            NaN            NaN   25.8530                 NaN   1.16047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        765.729        10.3213                 NaN   53.0301                 NaN   9.89470                 NaN            NaN            NaN            NaN            NaN   25.5717                 NaN   1.18218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        771.337        10.3337                 NaN   53.0711                 NaN   9.88334                 NaN            NaN            NaN            NaN            NaN   25.5614                 NaN   1.15050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        776.916        10.7918                 NaN   53.4567                 NaN   9.56180                 NaN            NaN            NaN            NaN            NaN   25.2432                 NaN  0.946490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        782.466        10.2503                 NaN   53.0606                 NaN   9.93774                 NaN            NaN            NaN            NaN            NaN   25.6147                 NaN   1.13670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        787.988        10.2952                 NaN   53.1256                 NaN   9.90377                 NaN            NaN            NaN            NaN            NaN   25.5818                 NaN   1.09366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        793.482        10.1241                 NaN   53.0366                 NaN   10.0201                 NaN            NaN            NaN            NaN            NaN   25.6973                 NaN   1.12189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        798.947        10.0520                 NaN   52.9831                 NaN   10.0716                 NaN            NaN            NaN            NaN            NaN   25.7448                 NaN   1.14859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        804.384        9.99011                 NaN   52.9609                 NaN   10.1132                 NaN            NaN            NaN            NaN            NaN   25.7853                 NaN   1.15053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        809.792        9.47681                 NaN   52.6635                 NaN   10.4610                 NaN            NaN            NaN            NaN            NaN   26.1381                 NaN   1.26068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        815.173        10.2285                 NaN   53.2323                 NaN   9.93841                 NaN            NaN            NaN            NaN            NaN   25.6168                 NaN  0.983924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        820.526        9.79752                 NaN   52.9026                 NaN   10.2412                 NaN            NaN            NaN            NaN            NaN   25.9117                 NaN   1.14685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        825.851        9.72788                 NaN   52.8808                 NaN   10.2871                 NaN            NaN            NaN            NaN            NaN   25.9581                 NaN   1.14615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        831.148        9.62726                 NaN   52.8237                 NaN   10.3569                 NaN            NaN            NaN            NaN            NaN   26.0249                 NaN   1.16726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        836.418        9.56660                 NaN   52.8178                 NaN   10.3961                 NaN            NaN            NaN            NaN            NaN   26.0644                 NaN   1.15508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        841.661        9.43064                 NaN   52.8197                 NaN   10.4892                 NaN            NaN            NaN            NaN            NaN   26.1490                 NaN   1.11143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        846.876        9.42183                 NaN   52.7739                 NaN   10.4933                 NaN            NaN            NaN            NaN            NaN   26.1590                 NaN   1.15201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        852.064        9.59904                 NaN   52.9905                 NaN   10.3594                 NaN            NaN            NaN            NaN            NaN   26.0380                 NaN   1.01312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        857.224        9.49347                 NaN   52.9464                 NaN   10.4322                 NaN            NaN            NaN            NaN            NaN   26.1069                 NaN   1.02104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        862.358        9.35535                 NaN   52.8699                 NaN   10.5293                 NaN            NaN            NaN            NaN            NaN   26.1974                 NaN   1.04810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        867.466        9.14422                 NaN   52.7021                 NaN   10.6783                 NaN            NaN            NaN            NaN            NaN   26.3402                 NaN   1.13514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        872.546        9.06389                 NaN   52.6823                 NaN   10.7322                 NaN            NaN            NaN            NaN            NaN   26.3924                 NaN   1.12920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        877.600        9.23811                 NaN   52.7816                 NaN   10.6146                 NaN            NaN            NaN            NaN            NaN   26.2711                 NaN   1.09465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        882.627        8.87586                 NaN   52.6606                 NaN   10.8537                 NaN            NaN            NaN            NaN            NaN   26.5167                 NaN   1.09315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        887.628        9.23663                 NaN   52.7835                 NaN   10.6148                 NaN            NaN            NaN            NaN            NaN   26.2704                 NaN   1.09467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        892.602        8.70843                 NaN   52.6178                 NaN   10.9660                 NaN            NaN            NaN            NaN            NaN   26.6258                 NaN   1.08197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        897.551        8.62708                 NaN   52.5889                 NaN   11.0217                 NaN            NaN            NaN            NaN            NaN   26.6787                 NaN   1.08368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        902.473        8.54411                 NaN   52.5613                 NaN   11.0780                 NaN            NaN            NaN            NaN            NaN   26.7328                 NaN   1.08380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        907.370        8.46151                 NaN   52.5344                 NaN   11.1340                 NaN            NaN            NaN            NaN            NaN   26.7867                 NaN   1.08337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        912.241        8.36510                 NaN   52.5127                 NaN   11.1992                 NaN            NaN            NaN            NaN            NaN   26.8490                 NaN   1.07392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        917.086        10.7817                 NaN   53.7503                 NaN   9.55702                 NaN            NaN            NaN            NaN            NaN   25.2001                 NaN  0.710757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        921.905        8.74525                 NaN   52.7491                 NaN   10.9442                 NaN            NaN            NaN            NaN            NaN   26.5810                 NaN  0.980486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        926.699        8.74454                 NaN   52.7500                 NaN   10.9444                 NaN            NaN            NaN            NaN            NaN   26.5806                 NaN  0.980495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        931.467        7.52281                 NaN   53.5291                 NaN   11.3348                 NaN   3.32854                 NaN            NaN            NaN   24.2848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        936.211        7.64767                 NaN   53.5698                 NaN   11.2593                 NaN   3.23248                 NaN            NaN            NaN   24.2908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        940.929        7.64705                 NaN   53.5706                 NaN   11.2593                 NaN   3.23251                 NaN            NaN            NaN   24.2904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        945.622        7.76720                 NaN   53.6097                 NaN   11.1875                 NaN   3.13272                 NaN            NaN            NaN   24.3029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        950.290        7.50428                 NaN   53.5097                 NaN   11.4308                 NaN   2.86152                 NaN            NaN            NaN   24.6937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        954.933        7.29226                 NaN   53.4371                 NaN   11.5793                 NaN   2.83388                 NaN            NaN            NaN   24.8574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        959.552        7.02339                 NaN   53.3528                 NaN   11.7152                 NaN   2.98471                 NaN            NaN            NaN   24.9239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        964.146        6.77905                 NaN   53.2625                 NaN   11.9180                 NaN   2.79230                 NaN            NaN            NaN   25.2482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        968.715        6.96576                 NaN   53.3278                 NaN   11.8136                 NaN   2.83179                 NaN            NaN            NaN   25.0611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        973.261        6.56098                 NaN   53.1931                 NaN   12.0582                 NaN   2.87509                 NaN            NaN            NaN   25.3126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
