|6.6.6
mars_t13_ath_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  23301.0        1377.04        3451.41        7.60315        4.24485     
  23401.0        1379.29        3451.44        7.60282        4.24429     
  23501.0        1381.52        3451.48        7.60250        4.24373     
  23601.0        1383.74        3451.51        7.60219        4.24317     
  23701.0        1385.94        3451.55        7.60189        4.24263     
  23801.0        1388.13        3451.59        7.60161        4.24209     
  23901.0        1390.31        3451.63        7.60134        4.24155     
  24001.0        1392.48        3451.66        7.60103        4.24101     
  24101.0        1394.63        3451.60        7.60023        4.24029     
  24201.0        1396.77        3451.70        7.60027        4.23987     
  24301.0        1398.89        3451.72        7.59990        4.23931     
  24401.0        1401.01        3451.74        7.59953        4.23875     
  24501.0        1403.11        3451.77        7.59918        4.23820     
  24601.0        1405.20        3452.23        7.60110        4.23845     
  24701.0        1407.27        3452.33        7.60114        4.23804     
  24801.0        1409.33        3452.43        7.60118        4.23763     
  24901.0        1411.38        3452.54        7.60124        4.23723     
  25001.0        1413.42        3452.64        7.60130        4.23684     
  25101.0        1415.44        3452.75        7.60138        4.23645     
  25201.0        1417.46        3452.86        7.60146        4.23606     
  25301.0        1419.46        3452.97        7.60155        4.23568     
  25401.0        1421.45        3453.08        7.60166        4.23531     
  25501.0        1423.42        3453.19        7.60177        4.23494     
  25601.0        1425.38        3453.31        7.60189        4.23458     
  25701.0        1427.34        3453.40        7.60186        4.23416     
  25801.0        1429.28        3453.46        7.60172        4.23372     
  25901.0        1431.20        3453.53        7.60160        4.23327     
  26001.0        1433.12        3453.60        7.60148        4.23283     
  26101.0        1435.02        3453.68        7.60138        4.23240     
  26201.0        1436.92        3453.75        7.60128        4.23197     
  26301.0        1438.80        3453.83        7.60119        4.23155     
  26401.0        1440.67        3453.90        7.60111        4.23113     
  26501.0        1442.52        3453.98        7.60104        4.23071     
  26601.0        1444.37        3454.06        7.60098        4.23031     
  26701.0        1446.20        3454.29        7.60169        4.23017     
  26801.0        1448.03        3454.39        7.60172        4.22979     
  26901.0        1449.84        3454.49        7.60175        4.22943     
  27001.0        1451.64        3454.60        7.60180        4.22906     
  27101.0        1453.43        3454.70        7.60185        4.22870     
  27201.0        1455.21        3454.79        7.60187        4.22833     
  27301.0        1456.98        3454.89        7.60188        4.22796     
  27401.0        1458.73        3454.98        7.60189        4.22759     
  27501.0        1460.48        3455.08        7.60192        4.22723     
  27601.0        1462.21        3455.18        7.60196        4.22687     
  27701.0        1463.94        3455.28        7.60200        4.22652     
  27801.0        1465.65        3455.38        7.60205        4.22617     
  27901.0        1467.35        3455.48        7.60212        4.22582     
  28001.0        1469.04        3455.59        7.60219        4.22548     
  28101.0        1470.72        3455.69        7.60226        4.22515     
  28201.0        1472.39        3455.80        7.60235        4.22482     
  28301.0        1474.05        3455.91        7.60245        4.22449     
  28401.0        1475.70        3456.02        7.60255        4.22417     
  28501.0        1477.34        3456.14        7.60266        4.22386     
  28601.0        1478.97        3456.25        7.60278        4.22355     
  28701.0        1480.59        3456.37        7.60291        4.22324     
  28801.0        1482.20        3456.49        7.60305        4.22294     
  28901.0        1483.80        3456.61        7.60319        4.22264     
  29001.0        1485.39        3457.29        7.60631        4.22340     
  29101.0        1486.96        3457.44        7.60661        4.22316     
  29201.0        1488.53        3457.59        7.60688        4.22291     
  29301.0        1490.09        3457.73        7.60715        4.22266     
  29401.0        1491.64        3457.88        7.60742        4.22242     
  29501.0        1493.18        3458.02        7.60770        4.22218     
  29601.0        1494.71        3458.17        7.60799        4.22195     
  29701.0        1496.23        3458.32        7.60829        4.22172     
  29801.0        1497.74        3458.47        7.60859        4.22149     
  29901.0        1499.24        3458.62        7.60891        4.22127     
  30001.0        1500.73        3458.77        7.60923        4.22105     
  30101.0        1502.21        3458.93        7.60956        4.22084     
  30201.0        1503.68        3459.08        7.60989        4.22063     
  30301.0        1505.14        3459.24        7.61023        4.22042     
