|6.6.6
mars_t13_ath_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          26
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Aki            ca-pv          NaAl           Pv            
  71301.0        1723.88        28.1690        28.1690        100.000                 NaN   43.1642                 NaN   9.03035                 NaN   28.1690        28.1690        28.1690                 NaN   9.03035        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71401.0        1724.09        28.1707        28.1707        100.000                 NaN   43.1640                 NaN   9.03500                 NaN   28.1707        28.1707        28.1707                 NaN   9.03500        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71501.0        1724.30        28.1723        28.1723        100.000                 NaN   43.1638                 NaN   9.03966                 NaN   28.1723        28.1723        28.1723                 NaN   9.03966        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71601.0        1724.52        28.1740        28.1740        100.000                 NaN   43.1636                 NaN   9.04432                 NaN   28.1740        28.1740        28.1740                 NaN   9.04432        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71701.0        1724.73        28.1757        28.1757        100.000                 NaN   43.1635                 NaN   9.04897                 NaN   28.1757        28.1757        28.1757                 NaN   9.04897        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71801.0        1724.94        28.1773        28.1773        100.000                 NaN   43.1633                 NaN   9.05363                 NaN   28.1773        28.1773        28.1773                 NaN   9.05363        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  71901.0        1725.15        28.1790        28.1790        100.000                 NaN   43.1631                 NaN   9.05829                 NaN   28.1790        28.1790        28.1790                 NaN   9.05829        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72001.0        1725.36        28.1807        28.1807        100.000                 NaN   43.1629                 NaN   9.06294                 NaN   28.1807        28.1807        28.1807                 NaN   9.06294        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72101.0        1725.57        28.1824        28.1824        100.000                 NaN   43.1627                 NaN   9.06760                 NaN   28.1824        28.1824        28.1824                 NaN   9.06760        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72201.0        1725.78        28.1840        28.1840        100.000                 NaN   43.1625                 NaN   9.07226                 NaN   28.1840        28.1840        28.1840                 NaN   9.07226        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72301.0        1725.99        28.1857        28.1857        100.000                 NaN   43.1624                 NaN   9.07691                 NaN   28.1857        28.1857        28.1857                 NaN   9.07691        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72401.0        1726.20        28.1874        28.1874        100.000                 NaN   43.1622                 NaN   9.08157                 NaN   28.1874        28.1874        28.1874                 NaN   9.08157        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72501.0        1726.41        28.1890        28.1890        100.000                 NaN   43.1620                 NaN   9.08623                 NaN   28.1890        28.1890        28.1890                 NaN   9.08623        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72601.0        1726.62        28.1907        28.1907        100.000                 NaN   43.1618                 NaN   9.09088                 NaN   28.1907        28.1907        28.1907                 NaN   9.09088        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72701.0        1726.83        28.1924        28.1924        100.000                 NaN   43.1616                 NaN   9.09554                 NaN   28.1924        28.1924        28.1924                 NaN   9.09554        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72801.0        1727.04        28.1941        28.1941        100.000                 NaN   43.1614                 NaN   9.10020                 NaN   28.1941        28.1941        28.1941                 NaN   9.10020        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  72901.0        1727.25        28.1957        28.1957        100.000                 NaN   43.1613                 NaN   9.10485                 NaN   28.1957        28.1957        28.1957                 NaN   9.10485        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73001.0        1727.46        28.1974        28.1974        100.000                 NaN   43.1611                 NaN   9.10951                 NaN   28.1974        28.1974        28.1974                 NaN   9.10951        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73101.0        1727.67        28.1991        28.1991        100.000                 NaN   43.1609                 NaN   9.11417                 NaN   28.1991        28.1991        28.1991                 NaN   9.11417        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73201.0        1727.88        28.2008        28.2008        100.000                 NaN   43.1607                 NaN   9.11883                 NaN   28.2008        28.2008        28.2008                 NaN   9.11883        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73301.0        1728.09        28.2024        28.2024        100.000                 NaN   43.1605                 NaN   9.12348                 NaN   28.2024        28.2024        28.2024                 NaN   9.12348        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73401.0        1728.30        28.2041        28.2041        100.000                 NaN   43.1604                 NaN   9.12814                 NaN   28.2041        28.2041        28.2041                 NaN   9.12814        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73501.0        1728.51        28.2058        28.2058        100.000                 NaN   43.1602                 NaN   9.13280                 NaN   28.2058        28.2058        28.2058                 NaN   9.13280        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73601.0        1728.72        28.2075        28.2075        100.000                 NaN   43.1600                 NaN   9.13745                 NaN   28.2075        28.2075        28.2075                 NaN   9.13745        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73701.0        1728.93        28.2091        28.2091        100.000                 NaN   43.1598                 NaN   9.14211                 NaN   28.2091        28.2091        28.2091                 NaN   9.14211        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73801.0        1729.14        28.2108        28.2108        100.000                 NaN   43.1596                 NaN   9.14677                 NaN   28.2108        28.2108        28.2108                 NaN   9.14677        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  73901.0        1729.35        28.2413        28.2413        100.000                 NaN   43.1587                 NaN   9.16992                 NaN   28.2413        28.2413        28.2413                 NaN   9.16992        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74001.0        1729.56        28.2432        28.2432        100.000                 NaN   43.1585                 NaN   9.17471                 NaN   28.2432        28.2432        28.2432                 NaN   9.17471        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74101.0        1729.77        28.2451        28.2451        100.000                 NaN   43.1583                 NaN   9.17950                 NaN   28.2451        28.2451        28.2451                 NaN   9.17950        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74201.0        1729.98        28.2469        28.2469        100.000                 NaN   43.1582                 NaN   9.18429                 NaN   28.2469        28.2469        28.2469                 NaN   9.18429        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74301.0        1730.20        28.2488        28.2488        100.000                 NaN   43.1580                 NaN   9.18908                 NaN   28.2488        28.2488        28.2488                 NaN   9.18908        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74401.0        1730.41        28.2507        28.2507        100.000                 NaN   43.1578                 NaN   9.19387                 NaN   28.2507        28.2507        28.2507                 NaN   9.19387        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74501.0        1730.62        28.2526        28.2526        100.000                 NaN   43.1576                 NaN   9.19866                 NaN   28.2526        28.2526        28.2526                 NaN   9.19866        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74601.0        1730.83        28.2545        28.2545        100.000                 NaN   43.1574                 NaN   9.20345                 NaN   28.2545        28.2545        28.2545                 NaN   9.20345        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74701.0        1731.04        28.2564        28.2564        100.000                 NaN   43.1573                 NaN   9.20824                 NaN   28.2564        28.2564        28.2564                 NaN   9.20824        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74801.0        1731.25        28.2582        28.2582        100.000                 NaN   43.1571                 NaN   9.21303                 NaN   28.2582        28.2582        28.2582                 NaN   9.21303        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  74901.0        1731.46        28.2601        28.2601        100.000                 NaN   43.1569                 NaN   9.21782                 NaN   28.2601        28.2601        28.2601                 NaN   9.21782        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75001.0        1731.67        28.2620        28.2620        100.000                 NaN   43.1567                 NaN   9.22261                 NaN   28.2620        28.2620        28.2620                 NaN   9.22261        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75101.0        1731.88        28.2639        28.2639        100.000                 NaN   43.1565                 NaN   9.22741                 NaN   28.2639        28.2639        28.2639                 NaN   9.22741        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75201.0        1732.09        28.2658        28.2658        100.000                 NaN   43.1564                 NaN   9.23220                 NaN   28.2658        28.2658        28.2658                 NaN   9.23220        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75301.0        1732.31        28.2677        28.2677        100.000                 NaN   43.1562                 NaN   9.23699                 NaN   28.2677        28.2677        28.2677                 NaN   9.23699        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75401.0        1732.52        28.2695        28.2695        100.000                 NaN   43.1560                 NaN   9.24178                 NaN   28.2695        28.2695        28.2695                 NaN   9.24178        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75501.0        1732.73        28.2714        28.2714        100.000                 NaN   43.1558                 NaN   9.24657                 NaN   28.2714        28.2714        28.2714                 NaN   9.24657        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75601.0        1732.94        28.2733        28.2733        100.000                 NaN   43.1556                 NaN   9.25136                 NaN   28.2733        28.2733        28.2733                 NaN   9.25136        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75701.0        1733.15        28.2752        28.2752        100.000                 NaN   43.1555                 NaN   9.25615                 NaN   28.2752        28.2752        28.2752                 NaN   9.25615        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75801.0        1733.36        28.2771        28.2771        100.000                 NaN   43.1553                 NaN   9.26094                 NaN   28.2771        28.2771        28.2771                 NaN   9.26094        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  75901.0        1733.58        28.2790        28.2790        100.000                 NaN   43.1551                 NaN   9.26574                 NaN   28.2790        28.2790        28.2790                 NaN   9.26574        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76001.0        1733.79        28.2808        28.2808        100.000                 NaN   43.1549                 NaN   9.27053                 NaN   28.2808        28.2808        28.2808                 NaN   9.27053        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76101.0        1734.00        28.2827        28.2827        100.000                 NaN   43.1547                 NaN   9.27532                 NaN   28.2827        28.2827        28.2827                 NaN   9.27532        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76201.0        1734.21        28.2846        28.2846        100.000                 NaN   43.1546                 NaN   9.28011                 NaN   28.2846        28.2846        28.2846                 NaN   9.28011        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76301.0        1734.42        28.2865        28.2865        100.000                 NaN   43.1544                 NaN   9.28490                 NaN   28.2865        28.2865        28.2865                 NaN   9.28490        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76401.0        1734.64        28.2884        28.2884        100.000                 NaN   43.1542                 NaN   9.28969                 NaN   28.2884        28.2884        28.2884                 NaN   9.28969        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76501.0        1734.85        28.2903        28.2903        100.000                 NaN   43.1540                 NaN   9.29449                 NaN   28.2903        28.2903        28.2903                 NaN   9.29449        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76601.0        1735.06        28.2921        28.2921        100.000                 NaN   43.1539                 NaN   9.29928                 NaN   28.2921        28.2921        28.2921                 NaN   9.29928        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76701.0        1735.27        28.2940        28.2940        100.000                 NaN   43.1537                 NaN   9.30407                 NaN   28.2940        28.2940        28.2940                 NaN   9.30407        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76801.0        1735.49        28.2959        28.2959        100.000                 NaN   43.1535                 NaN   9.30886                 NaN   28.2959        28.2959        28.2959                 NaN   9.30886        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  76901.0        1735.70        28.2978        28.2978        100.000                 NaN   43.1533                 NaN   9.31365                 NaN   28.2978        28.2978        28.2978                 NaN   9.31365        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77001.0        1735.91        28.2997        28.2997        100.000                 NaN   43.1532                 NaN   9.31863                 NaN   28.2997        28.2997        28.2997                 NaN   9.31863        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77101.0        1736.13        28.3015        28.3015        100.000                 NaN   43.1530                 NaN   9.32367                 NaN   28.3015        28.3015        28.3015                 NaN   9.32367        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77201.0        1736.34        28.3034        28.3034        100.000                 NaN   43.1528                 NaN   9.32871                 NaN   28.3034        28.3034        28.3034                 NaN   9.32871        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77301.0        1736.55        28.3053        28.3053        100.000                 NaN   43.1526                 NaN   9.33374                 NaN   28.3053        28.3053        28.3053                 NaN   9.33374        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77401.0        1736.77        28.3072        28.3072        100.000                 NaN   43.1524                 NaN   9.33878                 NaN   28.3072        28.3072        28.3072                 NaN   9.33878        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77501.0        1736.98        28.3091        28.3091        100.000                 NaN   43.1522                 NaN   9.34381                 NaN   28.3091        28.3091        28.3091                 NaN   9.34381        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77601.0        1737.19        28.3109        28.3109        100.000                 NaN   43.1520                 NaN   9.34885                 NaN   28.3109        28.3109        28.3109                 NaN   9.34885        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77701.0        1737.41        28.3128        28.3128        100.000                 NaN   43.1518                 NaN   9.35388                 NaN   28.3128        28.3128        28.3128                 NaN   9.35388        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77801.0        1737.62        28.3147        28.3147        100.000                 NaN   43.1516                 NaN   9.35892                 NaN   28.3147        28.3147        28.3147                 NaN   9.35892        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  77901.0        1737.84        28.3166        28.3166        100.000                 NaN   43.1515                 NaN   9.36396                 NaN   28.3166        28.3166        28.3166                 NaN   9.36396        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78001.0        1738.05        28.3185        28.3185        100.000                 NaN   43.1513                 NaN   9.36899                 NaN   28.3185        28.3185        28.3185                 NaN   9.36899        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78101.0        1738.27        28.3203        28.3203        100.000                 NaN   43.1511                 NaN   9.37403                 NaN   28.3203        28.3203        28.3203                 NaN   9.37403        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78201.0        1738.48        28.3222        28.3222        100.000                 NaN   43.1509                 NaN   9.37906                 NaN   28.3222        28.3222        28.3222                 NaN   9.37906        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78301.0        1738.69        28.3241        28.3241        100.000                 NaN   43.1507                 NaN   9.38410                 NaN   28.3241        28.3241        28.3241                 NaN   9.38410        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78401.0        1738.91        28.3260        28.3260        100.000                 NaN   43.1505                 NaN   9.38914                 NaN   28.3260        28.3260        28.3260                 NaN   9.38914        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78501.0        1739.12        28.3279        28.3279        100.000                 NaN   43.1503                 NaN   9.39417                 NaN   28.3279        28.3279        28.3279                 NaN   9.39417        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78601.0        1739.34        28.3297        28.3297        100.000                 NaN   43.1501                 NaN   9.39921                 NaN   28.3297        28.3297        28.3297                 NaN   9.39921        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78701.0        1739.55        28.3316        28.3316        100.000                 NaN   43.1500                 NaN   9.40425                 NaN   28.3316        28.3316        28.3316                 NaN   9.40425        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78801.0        1739.77        28.3335        28.3335        100.000                 NaN   43.1498                 NaN   9.40928                 NaN   28.3335        28.3335        28.3335                 NaN   9.40928        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  78901.0        1739.98        28.3354        28.3354        100.000                 NaN   43.1496                 NaN   9.41432                 NaN   28.3354        28.3354        28.3354                 NaN   9.41432        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79001.0        1740.20        28.3372        28.3372        100.000                 NaN   43.1494                 NaN   9.41935                 NaN   28.3372        28.3372        28.3372                 NaN   9.41935        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79101.0        1740.42        28.3391        28.3391        100.000                 NaN   43.1492                 NaN   9.42439                 NaN   28.3391        28.3391        28.3391                 NaN   9.42439        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79201.0        1740.63        28.3617        28.3617        100.000                 NaN   43.1485                 NaN   9.44173                 NaN   28.3617        28.3617        28.3617                 NaN   9.44173        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79301.0        1740.85        28.3645        28.3645        100.000                 NaN   43.1483                 NaN   9.44731                 NaN   28.3645        28.3645        28.3645                 NaN   9.44731        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79401.0        1741.06        28.3673        28.3673        100.000                 NaN   43.1481                 NaN   9.45289                 NaN   28.3673        28.3673        28.3673                 NaN   9.45289        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79501.0        1741.28        28.3701        28.3701        100.000                 NaN   43.1479                 NaN   9.45847                 NaN   28.3701        28.3701        28.3701                 NaN   9.45847        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79601.0        1741.50        28.3729        28.3729        100.000                 NaN   43.1477                 NaN   9.46405                 NaN   28.3729        28.3729        28.3729                 NaN   9.46405        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79701.0        1741.71        28.3757        28.3757        100.000                 NaN   43.1475                 NaN   9.46962                 NaN   28.3757        28.3757        28.3757                 NaN   9.46962        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79801.0        1741.93        28.3784        28.3784        100.000                 NaN   43.1473                 NaN   9.47520                 NaN   28.3784        28.3784        28.3784                 NaN   9.47520        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  79901.0        1742.15        28.3812        28.3812        100.000                 NaN   43.1471                 NaN   9.48078                 NaN   28.3812        28.3812        28.3812                 NaN   9.48078        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80001.0        1742.36        28.3840        28.3840        100.000                 NaN   43.1469                 NaN   9.48636                 NaN   28.3840        28.3840        28.3840                 NaN   9.48636        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80101.0        1742.58        28.3868        28.3868        100.000                 NaN   43.1467                 NaN   9.49194                 NaN   28.3868        28.3868        28.3868                 NaN   9.49194        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80201.0        1742.80        28.3896        28.3896        100.000                 NaN   43.1465                 NaN   9.49751                 NaN   28.3896        28.3896        28.3896                 NaN   9.49751        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80301.0        1743.02        28.3923        28.3923        100.000                 NaN   43.1463                 NaN   9.50309                 NaN   28.3923        28.3923        28.3923                 NaN   9.50309        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80401.0        1743.23        28.3951        28.3951        100.000                 NaN   43.1461                 NaN   9.50867                 NaN   28.3951        28.3951        28.3951                 NaN   9.50867        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80501.0        1743.45        28.3979        28.3979        100.000                 NaN   43.1459                 NaN   9.51425                 NaN   28.3979        28.3979        28.3979                 NaN   9.51425        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80601.0        1743.67        28.4007        28.4007        100.000                 NaN   43.1457                 NaN   9.51983                 NaN   28.4007        28.4007        28.4007                 NaN   9.51983        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80701.0        1743.89        28.4035        28.4035        100.000                 NaN   43.1455                 NaN   9.52541                 NaN   28.4035        28.4035        28.4035                 NaN   9.52541        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80801.0        1744.11        28.4062        28.4062        100.000                 NaN   43.1453                 NaN   9.53099                 NaN   28.4062        28.4062        28.4062                 NaN   9.53099        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  80901.0        1744.32        28.4090        28.4090        100.000                 NaN   43.1451                 NaN   9.53657                 NaN   28.4090        28.4090        28.4090                 NaN   9.53657        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81001.0        1744.54        28.4118        28.4118        100.000                 NaN   43.1449                 NaN   9.54215                 NaN   28.4118        28.4118        28.4118                 NaN   9.54215        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81101.0        1744.76        28.4146        28.4146        100.000                 NaN   43.1447                 NaN   9.54772                 NaN   28.4146        28.4146        28.4146                 NaN   9.54772        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81201.0        1744.98        28.4173        28.4173        100.000                 NaN   43.1445                 NaN   9.55330                 NaN   28.4173        28.4173        28.4173                 NaN   9.55330        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81301.0        1745.20        28.4201        28.4201        100.000                 NaN   43.1443                 NaN   9.55888                 NaN   28.4201        28.4201        28.4201                 NaN   9.55888        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81401.0        1745.42        28.4229        28.4229        100.000                 NaN   43.1441                 NaN   9.56446                 NaN   28.4229        28.4229        28.4229                 NaN   9.56446        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81501.0        1745.64        28.4257        28.4257        100.000                 NaN   43.1439                 NaN   9.57004                 NaN   28.4257        28.4257        28.4257                 NaN   9.57004        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81601.0        1745.86        28.4284        28.4284        100.000                 NaN   43.1437                 NaN   9.57562                 NaN   28.4284        28.4284        28.4284                 NaN   9.57562        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81701.0        1746.08        28.4312        28.4312        100.000                 NaN   43.1435                 NaN   9.58120                 NaN   28.4312        28.4312        28.4312                 NaN   9.58120        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81801.0        1746.30        28.4335        28.4335        100.000                 NaN   43.1433                 NaN   9.58649                 NaN   28.4335        28.4335        28.4335                 NaN   9.58649        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  81901.0        1746.52        28.4355        28.4355        100.000                 NaN   43.1431                 NaN   9.59165                 NaN   28.4355        28.4355        28.4355                 NaN   9.59165        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82001.0        1746.74        28.4376        28.4376        100.000                 NaN   43.1429                 NaN   9.59681                 NaN   28.4376        28.4376        28.4376                 NaN   9.59681        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82101.0        1746.96        28.4397        28.4397        100.000                 NaN   43.1427                 NaN   9.60198                 NaN   28.4397        28.4397        28.4397                 NaN   9.60198        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82201.0        1747.18        28.4417        28.4417        100.000                 NaN   43.1426                 NaN   9.60714                 NaN   28.4417        28.4417        28.4417                 NaN   9.60714        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82301.0        1747.40        28.4438        28.4438        100.000                 NaN   43.1424                 NaN   9.61230                 NaN   28.4438        28.4438        28.4438                 NaN   9.61230        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82401.0        1747.62        28.4459        28.4459        100.000                 NaN   43.1422                 NaN   9.61747                 NaN   28.4459        28.4459        28.4459                 NaN   9.61747        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82501.0        1747.84        28.4479        28.4479        100.000                 NaN   43.1420                 NaN   9.62263                 NaN   28.4479        28.4479        28.4479                 NaN   9.62263        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  82601.0        1748.06        28.4500        28.4500        100.000                 NaN   43.1418                 NaN   9.62780                 NaN   28.4500        28.4500        28.4500                 NaN   9.62780        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
