|6.6.6
mars_s99_ath_3.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
          27
P(bar)         T(K)           Pl             Pl             O              O              Cpx            Cpx            Gt             Gt             qtz            ky             Opx            Opx            Sp             Ring           Ring           C2/c           Wad            st             Wus            Wus            Wus            ca-pv          NaAl           Pv             Aki           
  1201.00        394.254        33.5699                 NaN   100.000                 NaN   8.66533                 NaN            NaN            NaN   20.4762       0.716670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1301.00        401.719        33.5676                 NaN   100.000                 NaN   8.66379                 NaN            NaN            NaN   20.4772       0.713651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1401.00        409.149        33.5663                 NaN   100.000                 NaN   8.67619                 NaN            NaN            NaN   20.4908       0.716258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.00        416.541        33.5636                 NaN   100.000                 NaN   8.66864                 NaN            NaN            NaN   20.4864       0.710713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.00        423.898        33.5614                 NaN   100.000                 NaN   8.67100                 NaN            NaN            NaN   20.4912       0.708961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.00        431.219        33.5572                 NaN   100.000                 NaN   8.52902                 NaN            NaN            NaN   20.3497       0.661177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.00        438.504        33.5551                 NaN   100.000                 NaN   8.62109                 NaN            NaN            NaN   20.4480       0.685931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1901.00        445.753        55.2099                 NaN   99.3018                 NaN   41.8889                 NaN            NaN            NaN   41.8889        33.7896        33.7896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2001.00        452.967        55.2309                 NaN   99.3153                 NaN   41.8996                 NaN            NaN            NaN   41.8996        33.8085        33.8085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2101.00        460.145        55.2548                 NaN   99.3323                 NaN   41.9010                 NaN            NaN            NaN   41.9010        33.8264        33.8264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2201.00        467.288        55.2662                 NaN   99.3383                 NaN   41.9161                 NaN            NaN            NaN   41.9161        33.8398        33.8398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2301.00        474.395        55.2963                 NaN   99.3604                 NaN   41.9126                 NaN            NaN            NaN   41.9126        33.8606        33.8606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2401.00        481.468        55.3451                 NaN   99.3881                 NaN   41.9486                 NaN            NaN            NaN   41.9486        33.9082        33.9082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2501.00        488.506        55.4187                 NaN   99.4457                 NaN   41.9110                 NaN            NaN            NaN   41.9110        33.9489        33.9489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2601.00        495.510        55.3378                 NaN   99.3845                 NaN   41.9522                 NaN            NaN            NaN   41.9522        33.9041        33.9041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2701.00        502.478        55.3567                 NaN   99.3981                 NaN   41.9539                 NaN            NaN            NaN   41.9539        33.9185        33.9185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2801.00        509.412        55.4302                 NaN   99.4322                 NaN   42.0459                 NaN            NaN            NaN   42.0459        34.0029        34.0029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  2901.00        516.312        55.6283                 NaN   99.6090                 NaN   41.8115                 NaN            NaN            NaN   41.8115        34.0669        34.0669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3001.00        523.178        55.4525                 NaN   99.4554                 NaN   42.0079                 NaN            NaN            NaN   42.0079        34.0056        34.0056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3101.00        530.010        55.4719                 NaN   99.4675                 NaN   42.0193                 NaN            NaN            NaN   42.0193        34.0236        34.0236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3201.00        536.808        55.4915                 NaN   99.4797                 NaN   42.0307                 NaN            NaN            NaN   42.0307        34.0417        34.0417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3301.00        543.572        55.6430                 NaN   99.6425                 NaN   41.7017                 NaN            NaN            NaN   41.7017        34.0415        34.0415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3401.00        550.303        55.7117                 NaN   99.6180                 NaN   42.1026                 NaN            NaN            NaN   42.1026        34.2259        34.2259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3501.00        557.000        55.7336                 NaN   99.6234                 NaN   42.1607                 NaN            NaN            NaN   42.1607        34.2615        34.2615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3601.00        563.663        55.6302                 NaN   99.5657                 NaN   42.0984                 NaN            NaN            NaN   42.0984        34.1657        34.1657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3701.00        570.294        55.5951                 NaN   99.5464                 NaN   42.0775                 NaN            NaN            NaN   42.0775        34.1331        34.1331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3801.00        576.891        55.6204                 NaN   99.5634                 NaN   42.0844                 NaN            NaN            NaN   42.0844        34.1538        34.1538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  3901.00        583.456        55.6324                 NaN   99.5655                 NaN   42.1232                 NaN            NaN            NaN   42.1232        34.1756        34.1756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4001.00        589.988        56.8734                 NaN   100.000                 NaN   43.2788                 NaN            NaN            NaN   43.2788        35.3947        35.3947                 NaN  0.357782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4101.00        596.487        56.7895                 NaN   100.000                 NaN   43.1001                 NaN            NaN            NaN   43.1001        35.2822        35.2822                 NaN  0.315041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4201.00        602.953        56.8427                 NaN   100.000                 NaN   43.2624                 NaN            NaN            NaN   43.2624        35.3728        35.3728                 NaN  0.328640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4301.00        609.388        56.8285                 NaN   100.000                 NaN   43.3502                 NaN            NaN            NaN   43.3502        35.3995        35.3995                 NaN  0.283673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4401.00        615.789        56.8251                 NaN   100.000                 NaN   43.3617                 NaN            NaN            NaN   43.3617        35.4019        35.4019                 NaN  0.277174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4501.00        622.159        56.7796                 NaN   100.000                 NaN   43.1578                 NaN            NaN            NaN   43.1578        35.2996        35.2996                 NaN  0.290433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4601.00        628.497        56.7722                 NaN   100.000                 NaN   43.1594                 NaN            NaN            NaN   43.1594        35.2964        35.2964                 NaN  0.282398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4701.00        634.803        56.7616                 NaN   100.000                 NaN   43.1537                 NaN            NaN            NaN   43.1537        35.2887        35.2887                 NaN  0.272762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4801.00        641.077        56.7628                 NaN   100.000                 NaN   43.1746                 NaN            NaN            NaN   43.1746        35.2974        35.2974                 NaN  0.268971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  4901.00        647.319        56.7339                 NaN   100.000                 NaN   43.1343                 NaN            NaN            NaN   43.1343        35.2670        35.2670                 NaN  0.248355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5001.00        653.531        56.7034                 NaN   100.000                 NaN   43.0908                 NaN            NaN            NaN   43.0908        35.2346        35.2346                 NaN  0.226784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5101.00        659.710        56.6534                 NaN   100.000                 NaN   43.0036                 NaN            NaN            NaN   43.0036        35.1754        35.1754                 NaN  0.195587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5201.00        665.859        56.7518                 NaN   100.000                 NaN   43.3879                 NaN            NaN            NaN   43.3879        35.3737        35.3737                 NaN  0.190372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5301.00        671.976        56.7487                 NaN   100.000                 NaN   43.4046                 NaN            NaN            NaN   43.4046        35.3785        35.3785                 NaN  0.182495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5401.00        678.062        56.7444                 NaN   100.000                 NaN   43.4189                 NaN            NaN            NaN   43.4189        35.3819        35.3819                 NaN  0.173862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5501.00        684.118        56.7514                 NaN   100.000                 NaN   43.3152                 NaN            NaN            NaN   43.3152        35.3462        35.3462                 NaN  0.219348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5601.00        690.143        56.7360                 NaN   100.000                 NaN   43.4485                 NaN            NaN            NaN   43.4485        35.3892        35.3892                 NaN  0.156736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5701.00        696.137        56.7314                 NaN   100.000                 NaN   43.4625                 NaN            NaN            NaN   43.4625        35.3924        35.3924                 NaN  0.147900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5801.00        702.101        56.7382                 NaN   100.000                 NaN   43.4757                 NaN            NaN            NaN   43.4757        35.4015        35.4015                 NaN  0.153221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  5901.00        708.034        56.7383                 NaN   100.000                 NaN   43.5714                 NaN            NaN            NaN   43.5714        35.4376        35.4376                 NaN  0.123144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6001.00        713.938        56.3179                 NaN   100.000                 NaN   42.3866                 NaN            NaN            NaN   42.3866        34.7652        34.7652                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6101.00        719.811        56.6365                 NaN   100.000                 NaN   43.1932                 NaN            NaN            NaN   43.1932        35.2405        35.2405                 NaN  0.127276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6201.00        725.654        56.8905                 NaN   100.000                 NaN   43.8154                 NaN            NaN            NaN   43.8154        35.6120        35.6120                 NaN  0.235703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6301.00        731.468        56.7249                 NaN   100.000                 NaN   43.4610                 NaN            NaN            NaN   43.4610        35.3897        35.3897                 NaN  0.150517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6401.00        737.251        56.6819                 NaN   100.000                 NaN   43.5661                 NaN            NaN            NaN   43.5661        35.4063        35.4063                 NaN  0.631893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6501.00        743.005        56.6288                 NaN   100.000                 NaN   43.2835                 NaN            NaN            NaN   43.2835        35.2721        35.2721                 NaN  0.937940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6601.00        748.730        56.6249                 NaN   100.000                 NaN   43.3056                 NaN            NaN            NaN   43.3056        35.2788        35.2788                 NaN  0.830539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6701.00        754.426        56.4283                 NaN   100.000                 NaN   42.8292                 NaN            NaN            NaN   42.8292        34.9946        34.9946                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6801.00        760.092        56.4301                 NaN   100.000                 NaN   42.8395                 NaN            NaN            NaN   42.8395        35.0006        35.0006                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  6901.00        765.729        56.8098                 NaN   100.000                 NaN   43.8858                 NaN            NaN            NaN   43.8858        35.5977        35.5977                 NaN  0.123244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7001.00        771.337        56.8088                 NaN   100.000                 NaN   43.8857                 NaN            NaN            NaN   43.8857        35.5974        35.5974                 NaN  0.123245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7101.00        776.916        56.7215                 NaN   100.000                 NaN   43.6995                 NaN            NaN            NaN   43.6995        35.4810        35.4810                 NaN  0.786453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7201.00        782.466        56.6456                 NaN   100.000                 NaN   43.5348                 NaN            NaN            NaN   43.5348        35.3788        35.3788                 NaN  0.410939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7301.00        787.988        56.6496                 NaN   100.000                 NaN   43.5800                 NaN            NaN            NaN   43.5800        35.3984        35.3984                 NaN  0.325439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7401.00        793.482        56.5663                 NaN   100.000                 NaN   43.3722                 NaN            NaN            NaN   43.3722        35.2766        35.2766                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7501.00        798.947        56.5673                 NaN   100.000                 NaN   43.3796                 NaN            NaN            NaN   43.3796        35.2815        35.2815                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7601.00        804.384        56.5667                 NaN   100.000                 NaN   43.3810                 NaN            NaN            NaN   43.3810        35.2836        35.2836                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7701.00        809.792        56.9092                 NaN   100.000                 NaN   44.3986                 NaN            NaN            NaN   44.3986        35.8468        35.8468                 NaN  0.866541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7801.00        815.173        56.8257                 NaN   100.000                 NaN   44.2193                 NaN            NaN            NaN   44.2193        35.7352        35.7352                 NaN  0.443501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  7901.00        820.526        56.7138                 NaN   100.000                 NaN   43.9411                 NaN            NaN            NaN   43.9411        35.5716        35.5716                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8001.00        825.851        56.7340                 NaN   100.000                 NaN   44.0202                 NaN            NaN            NaN   44.0202        35.6129        35.6129                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8101.00        831.148        57.1555                 NaN   100.000                 NaN   45.5914                 NaN            NaN            NaN   45.5914        36.4224        36.4224                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8201.00        836.418        57.1697                 NaN   100.000                 NaN   45.6492                 NaN            NaN            NaN   45.6492        36.4592        36.4592                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8301.00        841.661        57.1975                 NaN   100.000                 NaN   45.7562                 NaN            NaN            NaN   45.7562        36.5149        36.5149                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8401.00        846.876        58.3875                 NaN   100.000                 NaN   50.1978                 NaN            NaN            NaN   50.1978        38.8364        38.8364                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8501.00        852.064        57.2784                 NaN   100.000                 NaN   46.0652                 NaN            NaN            NaN   46.0652        36.6706        36.6706                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8601.00        857.224        57.2784                 NaN   100.000                 NaN   46.0687                 NaN            NaN            NaN   46.0687        36.6722        36.6722                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8701.00        862.358        58.3281                 NaN   100.000                 NaN   49.9852                 NaN            NaN            NaN   49.9852        38.7181        38.7181                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8801.00        867.466        56.9337                 NaN   100.000                 NaN   44.7929                 NaN            NaN            NaN   44.7929        36.0149        36.0149                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  8901.00        872.546        56.9600                 NaN   100.000                 NaN   44.8944                 NaN            NaN            NaN   44.8944        36.0679        36.0679                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9001.00        877.600        56.9282                 NaN   100.000                 NaN   44.7794                 NaN            NaN            NaN   44.7794        36.0100        36.0100                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9101.00        882.627        56.9272                 NaN   100.000                 NaN   44.7793                 NaN            NaN            NaN   44.7793        36.0098        36.0098                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9201.00        887.628        57.1743                 NaN   100.000                 NaN   45.7026                 NaN            NaN            NaN   45.7026        36.4867        36.4867                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9301.00        892.602        57.0886                 NaN   100.000                 NaN   45.3872                 NaN            NaN            NaN   45.3872        36.3232        36.3232                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9401.00        897.551        57.1243                 NaN   100.000                 NaN   45.5235                 NaN            NaN            NaN   45.5235        36.3939        36.3939                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9501.00        902.473        57.1794                 NaN   100.000                 NaN   45.7318                 NaN            NaN            NaN   45.7318        36.5018        36.5018                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9601.00        907.370        57.2365                 NaN   100.000                 NaN   45.9473                 NaN            NaN            NaN   45.9473        36.6133        36.6133                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9701.00        912.241        57.2071                 NaN   100.000                 NaN   45.8413                 NaN            NaN            NaN   45.8413        36.5592        36.5592                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9801.00        917.086        57.2465                 NaN   100.000                 NaN   45.9911                 NaN            NaN            NaN   45.9911        36.6368        36.6368                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  9901.00        921.905        57.2859                 NaN   100.000                 NaN   46.1411                 NaN            NaN            NaN   46.1411        36.7146        36.7146                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10001.0        926.699        57.3255                 NaN   100.000                 NaN   46.2914                 NaN            NaN            NaN   46.2914        36.7925        36.7925                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10101.0        931.467        57.4271                 NaN   100.000                 NaN   46.6728                 NaN            NaN            NaN   46.6728        36.9911        36.9911                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10201.0        936.211        57.3830                 NaN   100.000                 NaN   46.5117                 NaN            NaN            NaN   46.5117        36.9055        36.9055                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10301.0        940.929        57.4199                 NaN   100.000                 NaN   46.6521                 NaN            NaN            NaN   46.6521        36.9785        36.9785                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10401.0        945.622        58.0311                 NaN   100.000                 NaN   48.9317                 NaN            NaN            NaN   48.9317        38.1357        38.1357                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10501.0        950.290        57.9457                 NaN   100.000                 NaN   48.6169                 NaN            NaN            NaN   48.6169        37.9663        37.9663                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10601.0        954.933        57.9957                 NaN   100.000                 NaN   48.8058                 NaN            NaN            NaN   48.8058        38.0629        38.0629                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10701.0        959.552        58.0577                 NaN   100.000                 NaN   49.0398                 NaN            NaN            NaN   49.0398        38.1784        38.1784                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10801.0        964.146        58.1082                 NaN   100.000                 NaN   49.2303                 NaN            NaN            NaN   49.2303        38.2757        38.2757                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  10901.0        968.715        58.0863                 NaN   100.000                 NaN   49.1511                 NaN            NaN            NaN   49.1511        38.2463        38.2463                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  11001.0        973.261        58.4367                 NaN   100.000                 NaN   50.4580                 NaN            NaN            NaN   50.4580        38.9090        38.9090                 NaN   0.00000        0.00000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
