|6.6.6
mars_ma79_atm_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  34001.0        1319.00        3526.45        8.05823        4.44599     
  34101.0        1320.70        3526.53        8.05822        4.44567     
  34201.0        1322.39        3526.62        8.05822        4.44535     
  34301.0        1324.09        3526.70        8.05821        4.44503     
  34401.0        1325.77        3526.79        8.05821        4.44471     
  34501.0        1327.45        3526.87        8.05822        4.44439     
  34601.0        1329.13        3526.96        8.05822        4.44408     
  34701.0        1330.79        3527.04        8.05823        4.44377     
  34801.0        1332.46        3527.13        8.05823        4.44346     
  34901.0        1334.11        3527.21        8.05823        4.44315     
  35001.0        1335.77        3527.30        8.05824        4.44284     
  35101.0        1337.41        3527.38        8.05825        4.44253     
  35201.0        1339.05        3527.47        8.05826        4.44223     
  35301.0        1340.69        3527.56        8.05827        4.44192     
  35401.0        1342.32        3527.65        8.05829        4.44162     
  35501.0        1343.94        3527.73        8.05830        4.44133     
  35601.0        1345.56        3527.82        8.05833        4.44103     
  35701.0        1347.18        3527.91        8.05835        4.44073     
  35801.0        1348.79        3528.00        8.05838        4.44044     
  35901.0        1350.39        3528.10        8.05841        4.44015     
  36001.0        1351.99        3528.19        8.05844        4.43986     
  36101.0        1353.58        3528.35        8.05877        4.43971     
  36201.0        1355.17        3528.45        8.05883        4.43944     
  36301.0        1356.75        3528.55        8.05889        4.43916     
  36401.0        1358.32        3528.65        8.05896        4.43889     
  36501.0        1359.89        3528.75        8.05903        4.43862     
  36601.0        1361.46        3528.85        8.05910        4.43835     
  36701.0        1363.02        3528.95        8.05917        4.43809     
  36801.0        1364.57        3529.05        8.05924        4.43782     
  36901.0        1366.12        3529.15        8.05932        4.43756     
  37001.0        1367.67        3529.26        8.05940        4.43730     
  37101.0        1369.21        3529.36        8.05948        4.43704     
  37201.0        1370.74        3529.46        8.05957        4.43678     
  37301.0        1372.27        3529.57        8.05966        4.43653     
  37401.0        1373.79        3529.67        8.05975        4.43627     
  37501.0        1375.31        3529.78        8.05984        4.43602     
  37601.0        1376.83        3529.89        8.05994        4.43577     
  37701.0        1378.33        3529.99        8.06004        4.43553     
  37801.0        1379.84        3530.10        8.06014        4.43528     
  37901.0        1381.33        3530.21        8.06024        4.43504     
  38001.0        1382.83        3530.32        8.06035        4.43479     
  38101.0        1384.31        3530.43        8.06046        4.43455     
  38201.0        1385.80        3530.54        8.06057        4.43431     
  38301.0        1387.27        3530.65        8.06068        4.43408     
  38401.0        1388.75        3530.76        8.06080        4.43384     
  38501.0        1390.21        3530.38        8.05864        4.43243     
  38601.0        1391.68        3531.05        8.06118        4.43345     
  38701.0        1393.13        3531.10        8.06116        4.43314     
  38801.0        1394.59        3531.19        8.06122        4.43288     
  38901.0        1396.03        3531.15        8.06074        4.43251     
  39001.0        1397.48        3531.45        8.06157        4.43248     
  39101.0        1398.91        3531.56        8.06171        4.43226     
  39201.0        1400.35        3531.68        8.06184        4.43204     
  39301.0        1401.77        3531.79        8.06198        4.43182     
  39401.0        1403.20        3531.91        8.06212        4.43160     
  39501.0        1404.61        3532.03        8.06227        4.43139     
  39601.0        1406.03        3532.15        8.06242        4.43118     
  39701.0        1407.43        3532.27        8.06256        4.43096     
  39801.0        1408.84        3532.39        8.06271        4.43075     
  39901.0        1410.23        3532.51        8.06286        4.43054     
  40001.0        1411.63        3532.63        8.06304        4.43034     
  40101.0        1413.01        3532.75        8.06320        4.43014     
  40201.0        1414.40        3532.87        8.06336        4.42994     
  40301.0        1415.78        3533.00        8.06352        4.42974     
  40401.0        1417.15        3533.12        8.06369        4.42954     
  40501.0        1418.52        3533.24        8.06383        4.42933     
  40601.0        1419.88        3533.37        8.06403        4.42914     
  40701.0        1421.24        3533.49        8.06421        4.42895     
  40801.0        1422.60        3533.62        8.06439        4.42876     
  40901.0        1423.95        3533.74        8.06456        4.42857     
  41001.0        1425.29        3533.87        8.06475        4.42838     
  41101.0        1426.63        3534.00        8.06493        4.42819     
  41201.0        1427.97        3534.13        8.06512        4.42801     
  41301.0        1429.30        3533.88        8.06370        4.42704     
  41401.0        1430.63        3534.02        8.06392        4.42687     
  41501.0        1431.95        3534.15        8.06414        4.42670     
  41601.0        1433.27        3534.29        8.06436        4.42653     
  41701.0        1434.58        3534.42        8.06458        4.42637     
  41801.0        1435.89        3534.56        8.06480        4.42620     
  41901.0        1437.19        3534.70        8.06503        4.42604     
  42001.0        1438.49        3534.48        8.06384        4.42523     
  42101.0        1439.78        3534.62        8.06408        4.42508     
  42201.0        1441.07        3534.76        8.06433        4.42493     
  42301.0        1442.36        3534.91        8.06458        4.42478     
  42401.0        1443.64        3535.05        8.06484        4.42463     
  42501.0        1444.91        3535.19        8.06509        4.42448     
  42601.0        1446.18        3535.34        8.06535        4.42434     
  42701.0        1447.45        3535.48        8.06561        4.42420     
  42801.0        1448.71        3535.63        8.06588        4.42406     
  42901.0        1449.97        3535.77        8.06614        4.42392     
  43001.0        1451.22        3535.49        8.06465        4.42297     
  43101.0        1452.47        3535.64        8.06493        4.42284     
  43201.0        1453.71        3535.79        8.06522        4.42271     
  43301.0        1454.95        3535.94        8.06551        4.42259     
  43401.0        1456.19        3536.09        8.06580        4.42247     
  43501.0        1457.42        3536.25        8.06610        4.42235     
  43601.0        1458.65        3537.12        8.06928        4.42350     
  43701.0        1459.87        3537.26        8.06954        4.42337     
  43801.0        1461.09        3537.41        8.06981        4.42323     
  43901.0        1462.30        3537.55        8.07007        4.42310     
  44001.0        1463.51        3537.70        8.07034        4.42297     
  44101.0        1464.71        3537.84        8.07061        4.42284     
  44201.0        1465.91        3537.36        8.06835        4.42153     
  44301.0        1467.11        3537.52        8.06866        4.42143     
  44401.0        1468.30        3537.68        8.06897        4.42132     
  44501.0        1469.49        3538.34        8.07122        4.42206     
  44601.0        1470.67        3538.49        8.07150        4.42194     
  44701.0        1471.85        3538.65        8.07179        4.42182     
  44801.0        1473.02        3538.80        8.07208        4.42170     
  44901.0        1474.20        3538.95        8.07237        4.42159     
  45001.0        1475.36        3539.10        8.07266        4.42147     
  45101.0        1476.52        3539.25        8.07295        4.42136     
  45201.0        1477.68        3539.41        8.07325        4.42125     
  45301.0        1478.83        3539.34        8.07290        4.42096     
  45401.0        1479.98        3539.49        8.07320        4.42085     
  45501.0        1481.13        3539.65        8.07351        4.42074     
  45601.0        1482.27        3539.80        8.07381        4.42063     
  45701.0        1483.40        3539.96        8.07412        4.42053     
  45801.0        1484.54        3540.12        8.07443        4.42043     
  45901.0        1485.67        3540.27        8.07474        4.42032     
  46001.0        1486.79        3540.43        8.07505        4.42022     
  46101.0        1487.91        3540.59        8.07537        4.42012     
  46201.0        1489.03        3541.24        8.07762        4.42094     
  46301.0        1490.14        3541.39        8.07792        4.42083     
  46401.0        1491.25        3541.55        8.07822        4.42073     
  46501.0        1492.35        3541.70        8.07853        4.42063     
  46601.0        1493.45        3541.86        8.07884        4.42053     
  46701.0        1494.54        3542.01        8.07915        4.42043     
  46801.0        1495.64        3542.17        8.07946        4.42033     
  46901.0        1496.72        3541.64        8.07705        4.41894     
  47001.0        1497.81        3541.81        8.07740        4.41886     
  47101.0        1498.89        3541.97        8.07774        4.41878     
  47201.0        1499.96        3542.14        8.07809        4.41870     
  47301.0        1501.03        3542.30        8.07845        4.41862     
  47401.0        1502.10        3542.47        8.07880        4.41855     
  47501.0        1503.16        3542.64        8.07915        4.41848     
  47601.0        1504.22        3542.80        8.07951        4.41840     
  47701.0        1505.28        3543.29        8.08112        4.41890     
  47801.0        1506.33        3543.45        8.08147        4.41882     
  47901.0        1507.38        3543.62        8.08182        4.41875     
  48001.0        1508.42        3543.78        8.08217        4.41868     
  48101.0        1509.46        3543.95        8.08252        4.41860     
  48201.0        1510.50        3544.12        8.08288        4.41853     
  48301.0        1511.53        3544.28        8.08323        4.41846     
  48401.0        1512.56        3543.77        8.08089        4.41718     
  48501.0        1513.58        3543.94        8.08128        4.41712     
  48601.0        1514.61        3544.12        8.08167        4.41707     
  48701.0        1515.62        3544.29        8.08206        4.41702     
  48801.0        1516.64        3544.47        8.08246        4.41697     
  48901.0        1517.64        3544.65        8.08285        4.41692     
  49001.0        1518.65        3544.82        8.08325        4.41688     
  49101.0        1519.65        3545.87        8.08716        4.41849     
  49201.0        1520.65        3546.04        8.08752        4.41843     
  49301.0        1521.64        3546.21        8.08789        4.41836     
  49401.0        1522.63        3546.38        8.08825        4.41831     
  49501.0        1523.62        3546.55        8.08862        4.41825     
  49601.0        1524.60        3546.72        8.08900        4.41819     
  49701.0        1525.58        3546.89        8.08937        4.41814     
  49801.0        1526.56        3547.02        8.08952        4.41792     
  49901.0        1527.53        3547.19        8.08989        4.41786     
  50001.0        1528.50        3547.17        8.08966        4.41756     
  50101.0        1529.46        3547.35        8.09009        4.41753     
  50201.0        1530.43        3547.54        8.09051        4.41751     
  50301.0        1531.38        3547.72        8.09094        4.41748     
  50401.0        1532.34        3547.90        8.09136        4.41745     
  50501.0        1533.29        3548.08        8.09178        4.41742     
  50601.0        1534.23        3548.26        8.09221        4.41740     
  50701.0        1535.18        3548.45        8.09264        4.41738     
  50801.0        1536.11        3548.63        8.09307        4.41736     
  50901.0        1537.05        3548.73        8.09287        4.41695     
  51001.0        1537.98        3548.91        8.09328        4.41691     
  51101.0        1538.91        3549.08        8.09368        4.41688     
  51201.0        1539.84        3549.26        8.09409        4.41685     
  51301.0        1540.76        3549.55        8.09524        4.41726     
