|6.6.6
mars_lf97_1.tab                                                                                     
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  10001.0        1320.62        3319.93        7.26497        4.10090     
  10101.0        1321.42        3320.67        7.26663        4.10177     
  10201.0        1322.22        3321.40        7.26829        4.10264     
  10301.0        1323.02        3322.14        7.26995        4.10351     
  10401.0        1323.82        3322.88        7.27161        4.10439     
  10501.0        1324.62        3323.61        7.27327        4.10526     
  10601.0        1325.42        3324.35        7.27493        4.10613     
  10701.0        1326.22        3325.08        7.27659        4.10700     
  10801.0        1327.02        3328.22        7.28445        4.11177     
  10901.0        1327.81        3328.44        7.28479        4.11182     
  11001.0        1328.61        3328.66        7.28514        4.11186     
  11101.0        1329.41        3328.89        7.28549        4.11191     
  11201.0        1330.21        3329.11        7.28584        4.11195     
  11301.0        1331.01        3343.39        7.32045        4.13541     
  11401.0        1331.81        3341.88        7.31654        4.13255     
  11501.0        1332.60        3340.38        7.31265        4.12970     
  11601.0        1333.40        3338.88        7.30878        4.12687     
  11701.0        1334.20        3337.38        7.30493        4.12404     
  11801.0        1335.00        3335.86        7.30196        4.12105     
  11901.0        1335.79        3337.11        7.30497        4.12277     
  12001.0        1336.59        3338.35        7.30798        4.12449     
  12101.0        1337.39        3339.59        7.31100        4.12621     
  12201.0        1338.18        3340.84        7.31402        4.12793     
  12301.0        1338.98        3342.08        7.31705        4.12966     
  12401.0        1339.78        3343.32        7.32008        4.13139     
  12501.0        1340.57        3342.60        7.31791        4.12986     
  12601.0        1341.37        3344.45        7.32257        4.13261     
  12701.0        1342.17        3346.31        7.32723        4.13536     
  12801.0        1342.96        3348.17        7.33191        4.13811     
  12901.0        1343.76        3341.71        7.31461        4.12712     
  13001.0        1344.55        3343.06        7.31791        4.12901     
  13101.0        1345.35        3344.41        7.32120        4.13091     
  13201.0        1346.14        3345.75        7.32451        4.13281     
  13301.0        1346.94        3347.10        7.32781        4.13471     
  13401.0        1347.73        3348.44        7.33113        4.13662     
  13501.0        1348.53        3349.79        7.33445        4.13853     
  13601.0        1349.32        3351.13        7.33777        4.14044     
  13701.0        1350.12        3352.48        7.34110        4.14235     
  13801.0        1350.91        3353.83        7.34444        4.14427     
  13901.0        1351.71        3355.17        7.34778        4.14619     
  14001.0        1352.50        3356.52        7.35113        4.14812     
  14101.0        1353.29        3357.87        7.35449        4.15004     
  14201.0        1354.09        3359.21        7.35785        4.15197     
  14301.0        1354.88        3360.56        7.36121        4.15391     
  14401.0        1355.67        3361.91        7.36458        4.15584     
  14501.0        1356.47        3363.25        7.36796        4.15778     
  14601.0        1357.26        3364.60        7.37134        4.15972     
  14701.0        1358.05        3374.94        7.39911        4.17702     
  14801.0        1358.85        3375.37        7.40005        4.17741     
  14901.0        1359.64        3377.31        7.40506        4.18041     
  15001.0        1360.43        3377.43        7.40517        4.18027     
  15101.0        1361.22        3377.55        7.40528        4.18014     
  15201.0        1362.01        3377.67        7.40539        4.18000     
  15301.0        1362.81        3377.79        7.40550        4.17986     
  15401.0        1363.60        3378.50        7.40691        4.18078     
  15501.0        1364.39        3378.46        7.40667        4.18036     
  15601.0        1365.18        3378.42        7.40643        4.17994     
  15701.0        1365.97        3380.45        7.41170        4.18310     
  15801.0        1366.76        3383.19        7.41887        4.18750     
  15901.0        1367.55        3385.92        7.42608        4.19191     
  16001.0        1368.34        3385.06        7.42362        4.19005     
  16101.0        1369.13        3385.38        7.42432        4.19024     
  16201.0        1369.92        3387.48        7.42985        4.19357     
  16301.0        1370.71        3389.59        7.43540        4.19690     
  16401.0        1371.50        3391.70        7.44097        4.20025     
  16501.0        1372.29        3393.82        7.44656        4.20361     
  16601.0        1373.08        3397.31        7.45595        4.20944     
  16701.0        1373.87        3398.04        7.45778        4.21036     
  16801.0        1374.66        3400.16        7.46343        4.21376     
  16901.0        1375.45        3400.90        7.46547        4.21469     
  17001.0        1376.23        3401.13        7.46619        4.21471     
  17101.0        1377.02        3401.37        7.46690        4.21474     
  17201.0        1377.81        3401.60        7.46762        4.21476     
  17301.0        1378.60        3403.43        7.47276        4.21769     
  17401.0        1379.39        3403.67        7.47347        4.21771     
  17501.0        1380.17        3403.90        7.47419        4.21774     
  17601.0        1380.96        3404.14        7.47490        4.21776     
  17701.0        1381.75        3404.37        7.47563        4.21779     
  17801.0        1382.53        3404.60        7.47637        4.21782     
  17901.0        1383.32        3404.84        7.47711        4.21784     
  18001.0        1384.11        3405.07        7.47785        4.21787     
  18101.0        1384.89        3405.30        7.47859        4.21790     
  18201.0        1385.68        3405.53        7.47933        4.21792     
  18301.0        1386.46        3405.77        7.48007        4.21795     
  18401.0        1387.25        3406.00        7.48081        4.21798     
  18501.0        1388.04        3406.23        7.48154        4.21800     
  18601.0        1388.82        3406.47        7.48228        4.21803     
  18701.0        1389.61        3406.70        7.48302        4.21806     
  18801.0        1390.39        3406.93        7.48376        4.21808     
  18901.0        1391.17        3407.16        7.48449        4.21811     
  19001.0        1391.96        3407.40        7.48523        4.21814     
  19101.0        1392.74        3407.63        7.48596        4.21817     
  19201.0        1393.53        3407.86        7.48670        4.21819     
  19301.0        1394.31        3408.09        7.48744        4.21822     
  19401.0        1395.09        3408.33        7.48818        4.21825     
  19501.0        1395.88        3408.56        7.48891        4.21828     
  19601.0        1396.66        3408.79        7.48965        4.21830     
  19701.0        1397.44        3409.02        7.49039        4.21834     
  19801.0        1398.22        3409.25        7.49113        4.21836     
  19901.0        1399.01        3409.49        7.49186        4.21839     
  20001.0        1399.79        3409.72        7.49260        4.21842     
  20101.0        1400.57        3409.95        7.49332        4.21844     
  20201.0        1401.35        3410.18        7.49406        4.21847     
  20301.0        1402.13        3410.41        7.49480        4.21850     
  20401.0        1402.91        3410.65        7.49553        4.21853     
  20501.0        1403.70        3410.88        7.49627        4.21855     
  20601.0        1404.48        3411.11        7.49700        4.21858     
  20701.0        1405.26        3411.34        7.49773        4.21861     
  20801.0        1406.04        3411.57        7.49847        4.21864     
  20901.0        1406.82        3411.80        7.49920        4.21866     
  21001.0        1407.60        3412.04        7.49993        4.21869     
  21101.0        1408.38        3412.27        7.50066        4.21872     
  21201.0        1409.16        3412.50        7.50139        4.21875     
  21301.0        1409.93        3412.73        7.50213        4.21877     
  21401.0        1410.71        3412.96        7.50286        4.21880     
  21501.0        1411.49        3413.19        7.50359        4.21883     
  21601.0        1412.27        3413.42        7.50432        4.21886     
  21701.0        1413.05        3413.65        7.50505        4.21888     
  21801.0        1413.83        3413.89        7.50578        4.21891     
  21901.0        1414.60        3414.12        7.50651        4.21894     
  22001.0        1415.38        3414.35        7.50724        4.21897     
  22101.0        1416.16        3414.58        7.50797        4.21899     
  22201.0        1416.93        3414.81        7.50870        4.21902     
  22301.0        1417.71        3415.04        7.50943        4.21905     
  22401.0        1418.49        3415.27        7.51015        4.21908     
  22501.0        1419.26        3415.50        7.51088        4.21910     
  22601.0        1420.04        3415.73        7.51161        4.21913     
  22701.0        1420.82        3415.96        7.51234        4.21916     
  22801.0        1421.59        3416.19        7.51307        4.21919     
  22901.0        1422.37        3416.42        7.51380        4.21922     
  23001.0        1423.14        3416.65        7.51453        4.21924     
  23101.0        1423.92        3416.88        7.51525        4.21927     
  23201.0        1424.69        3417.11        7.51598        4.21930     
  23301.0        1425.46        3417.34        7.51669        4.21933     
  23401.0        1426.24        3417.58        7.51739        4.21935     
  23501.0        1427.01        3417.81        7.51810        4.21937     
  23601.0        1427.79        3418.04        7.51880        4.21940     
  23701.0        1428.56        3418.54        7.52115        4.21995     
  23801.0        1429.33        3418.77        7.52185        4.21997     
  23901.0        1430.10        3419.00        7.52255        4.22000     
  24001.0        1430.88        3419.23        7.52325        4.22002     
  24101.0        1431.65        3419.51        7.52423        4.22014     
  24201.0        1432.42        3419.82        7.52539        4.22032     
  24301.0        1433.19        3420.13        7.52655        4.22049     
  24401.0        1433.96        3420.44        7.52771        4.22067     
  24501.0        1434.73        3420.76        7.52886        4.22085     
  24601.0        1435.51        3421.07        7.53002        4.22103     
  24701.0        1436.28        3421.38        7.53117        4.22120     
  24801.0        1437.05        3421.55        7.53161        4.22113     
  24901.0        1437.82        3421.84        7.53267        4.22128     
  25001.0        1438.59        3422.14        7.53373        4.22142     
  25101.0        1439.36        3422.43        7.53479        4.22156     
  25201.0        1440.12        3422.72        7.53585        4.22171     
  25301.0        1440.89        3423.01        7.53691        4.22185     
  25401.0        1441.66        3423.31        7.53797        4.22200     
  25501.0        1442.43        3423.86        7.54039        4.22262     
  25601.0        1443.20        3424.17        7.54154        4.22280     
  25701.0        1443.97        3424.36        7.54206        4.22275     
  25801.0        1444.73        3424.67        7.54319        4.22293     
  25901.0        1445.50        3424.98        7.54433        4.22310     
  26001.0        1446.27        3425.28        7.54547        4.22327     
  26101.0        1447.04        3425.60        7.54665        4.22346     
  26201.0        1447.80        3425.90        7.54775        4.22363     
  26301.0        1448.57        3426.13        7.54849        4.22366     
  26401.0        1449.33        3426.43        7.54957        4.22381     
  26501.0        1450.10        3426.68        7.55042        4.22389     
  26601.0        1450.87        3426.98        7.55154        4.22406     
  26701.0        1451.63        3427.29        7.55266        4.22422     
  26801.0        1452.40        3427.59        7.55378        4.22439     
