|6.6.6
mars_t13_atl_1.tab                                                                                  
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  24701.0        941.862        3512.02        7.90873        4.42108     
  24801.0        943.949        3512.09        7.90856        4.42061     
  24901.0        946.032        3512.15        7.90838        4.42014     
  25001.0        948.111        3512.21        7.90821        4.41967     
  25101.0        950.185        3512.28        7.90804        4.41920     
  25201.0        952.255        3512.34        7.90787        4.41874     
  25301.0        954.322        3512.41        7.90770        4.41827     
  25401.0        956.384        3512.48        7.90754        4.41781     
  25501.0        958.442        3512.54        7.90738        4.41735     
  25601.0        960.496        3512.61        7.90722        4.41689     
  25701.0        962.545        3512.68        7.90707        4.41644     
  25801.0        964.591        3512.75        7.90694        4.41602     
  25901.0        966.633        3512.80        7.90670        4.41550     
  26001.0        968.670        3512.86        7.90653        4.41504     
  26101.0        970.703        3512.93        7.90636        4.41458     
  26201.0        972.733        3512.99        7.90619        4.41412     
  26301.0        974.758        3513.05        7.90602        4.41366     
  26401.0        976.779        3513.12        7.90586        4.41321     
  26501.0        978.796        3513.19        7.90570        4.41276     
  26601.0        980.809        3513.25        7.90554        4.41230     
  26701.0        982.818        3513.32        7.90538        4.41185     
  26801.0        984.822        3513.38        7.90523        4.41140     
  26901.0        986.823        3513.45        7.90508        4.41095     
  27001.0        988.820        3513.52        7.90493        4.41051     
  27101.0        990.813        3513.59        7.90478        4.41006     
  27201.0        992.801        3513.66        7.90463        4.40962     
  27301.0        994.786        3513.73        7.90449        4.40917     
  27401.0        996.766        3513.79        7.90435        4.40873     
  27501.0        998.743        3513.86        7.90421        4.40829     
  27601.0        1000.72        3513.93        7.90407        4.40785     
  27701.0        1002.68        3514.01        7.90394        4.40742     
  27801.0        1004.65        3514.13        7.90406        4.40707     
  27901.0        1006.61        3514.21        7.90394        4.40664     
  28001.0        1008.57        3514.28        7.90383        4.40621     
  28101.0        1010.52        3514.36        7.90371        4.40578     
  28201.0        1012.47        3514.43        7.90360        4.40535     
  28301.0        1014.41        3514.51        7.90349        4.40493     
  28401.0        1016.35        3514.58        7.90338        4.40450     
  28501.0        1018.29        3514.66        7.90328        4.40408     
  28601.0        1020.22        3514.74        7.90317        4.40366     
  28701.0        1022.15        3514.81        7.90307        4.40324     
  28801.0        1024.08        3514.89        7.90298        4.40282     
  28901.0        1026.00        3514.97        7.90290        4.40241     
  29001.0        1027.91        3514.92        7.90216        4.40176     
  29101.0        1029.83        3514.94        7.90183        4.40126     
  29201.0        1031.74        3514.97        7.90149        4.40076     
  29301.0        1033.64        3515.30        7.90258        4.40078     
  29401.0        1035.54        3515.38        7.90251        4.40038     
  29501.0        1037.44        3515.47        7.90244        4.39998     
  29601.0        1039.33        3515.55        7.90237        4.39958     
  29701.0        1041.22        3515.63        7.90230        4.39918     
  29801.0        1043.11        3515.72        7.90224        4.39878     
  29901.0        1044.99        3515.80        7.90218        4.39838     
  30001.0        1046.87        3515.89        7.90212        4.39798     
  30101.0        1048.74        3515.63        7.90044        4.39700     
  30201.0        1050.61        3515.71        7.90039        4.39661     
  30301.0        1052.48        3515.80        7.90033        4.39622     
  30401.0        1054.34        3515.89        7.90028        4.39583     
  30501.0        1056.20        3515.98        7.90024        4.39544     
  30601.0        1058.06        3515.39        7.89703        4.39395     
  30701.0        1059.91        3515.49        7.89706        4.39358     
  30801.0        1061.75        3515.59        7.89708        4.39322     
